time,oid,oidb,oids,price,volume,flag,ptype
91500020,676,0,0,9.48,1300,2,2
91500020,710,0,0,9.28,1100,2,2
91500030,889,0,0,8.37,300,1,2
91500040,1783,0,0,9.48,2000,2,2
91500040,1899,0,0,9.21,1000,2,2
91500040,2455,0,0,8.83,3000,2,2
91500040,3482,0,0,7.77,900,2,2
91500040,4320,0,0,9.48,3600,2,2
91500040,4358,0,0,9.47,3600,2,2
91500040,4359,0,0,9.45,3600,2,2
91500040,4360,0,0,9.43,3600,2,2
91500040,4364,0,0,9.41,3600,2,2
91500040,4366,0,0,9.39,3600,2,2
91500040,4659,0,0,8.65,200,2,2
91500040,4664,0,0,8.05,200,1,2
91500040,4665,0,0,8.8,200,2,2
91500040,4668,0,0,8.2,200,1,2
91500050,5420,0,0,8.38,16000,1,2
91500050,6370,0,0,8.61,1000,2,2
91500050,6599,0,0,9.25,200,2,2
91500050,6615,0,0,9.28,200,2,2
91500050,7061,0,0,9.38,1000,2,2
91500050,7342,0,0,8.94,800,2,2
91500050,7343,0,0,8.36,800,1,2
91500070,9286,0,0,8.99,1000,2,2
91500080,9703,0,0,7.85,1500,1,2
91500080,9885,0,0,8.69,5800,2,2
91500080,10181,0,0,9.48,5000,2,2
91500090,11208,0,0,8.64,1500,2,2
91500090,11209,0,0,8.46,1500,1,2
91500090,11635,0,0,7.76,100,1,2
91500090,12491,0,0,8.62,2000,1,2
91500100,13130,0,0,8.83,100,2,2
91500100,13623,0,0,8.62,20000,1,2
91500110,15086,0,0,9.46,5000,2,2
91500130,18307,0,0,9.17,2000,2,2
91500130,18995,0,0,9.47,1000,2,2
91500130,19001,0,0,9.07,900,2,2
91500130,19531,0,0,8.05,1000,1,2
91500140,20890,0,0,9.16,200,2,2
91500160,23439,0,0,8.8,600,2,2
91500170,25537,0,0,8.68,1000,2,2
91500170,25550,0,0,8.98,1000,2,2
91500170,25551,0,0,9.08,1000,2,2
91500180,28419,0,0,8.73,4000,2,2
91500190,29314,0,0,8.64,300,2,2
91500190,29315,0,0,9.4,400,2,2
91500190,29316,0,0,8.81,300,2,2
91500190,29317,0,0,8.99,300,2,2
91500190,29318,0,0,8.51,300,1,2
91500190,29828,0,0,8.9,500,2,2
91500200,30103,0,0,8.77,300,2,2
91500200,30873,0,0,8.7,3000,2,2
91500200,30875,0,0,8.78,1000,2,2
91500210,32193,0,0,9.48,1000,2,2
91500220,32797,0,0,9.43,2000,2,2
91500220,32798,0,0,9.23,2000,2,2
91500220,32802,0,0,8.96,2000,2,2
91500230,34377,0,0,8.82,300,2,2
91500240,35320,0,0,9.48,1000,2,2
91500250,35817,0,0,8.61,200,2,2
91500250,36206,0,0,9.0,3000,2,2
91500250,36539,0,0,8.3,500,1,2
91500260,37101,0,0,9.1,3000,2,2
91500270,38112,0,0,9.02,300,2,2
91500280,39307,0,0,9.45,1000,2,2
91500290,39623,0,0,8.88,1000,2,2
91500290,39624,0,0,9.36,1000,2,2
91500290,39626,0,0,8.21,1000,1,2
91500290,39699,0,0,8.25,2700,1,2
91500300,40693,0,0,8.62,100,1,2
91500300,40701,0,0,9.19,600,2,2
91500300,41379,0,0,8.83,400,2,2
91500300,41380,0,0,9.42,400,2,2
91500310,42497,0,0,9.4,2800,2,2
91500330,43924,0,0,8.41,5000,1,2
91500330,43925,0,0,8.98,5000,2,2
91500330,44470,0,0,8.65,200,2,2
91500370,47025,0,0,7.89,200,1,2
91500400,49827,0,0,8.52,1300,1,2
91500400,49895,0,0,9.39,400,2,2
91500400,49896,0,0,8.01,400,1,2
91500410,50734,0,0,9.2,1400,2,2
91500420,50989,0,0,8.0,600,1,2
91500420,51634,0,0,8.61,300,2,2
91500430,51751,0,0,8.53,300,1,2
91500430,51985,0,0,9.48,200,2,2
91500440,52761,0,0,8.78,4000,2,2
91500440,52859,0,0,9.0,3000,2,2
91500450,52929,0,0,9.4,1000,2,2
91500450,53768,0,0,9.2,6000,2,2
91500460,54294,0,0,8.35,1000,1,2
91500460,54534,0,0,9.27,500,2,2
91500470,54695,0,0,9.4,1300,2,2
91500470,54907,0,0,8.88,1000,2,2
91500470,55018,0,0,8.3,1000,1,2
91500490,56663,0,0,8.7,100,2,2
91500500,57747,0,0,9.47,1200,2,2
91500510,58480,0,0,9.3,3000,2,2
91500510,58481,0,0,9.4,3000,2,2
91500510,59011,0,0,8.66,100,2,2
91500520,59846,0,0,8.98,200,2,2
91500530,60185,0,0,9.48,2800,2,2
91500530,60217,0,0,8.62,100,1,2
91500530,60290,0,0,9.28,500,2,2
91500560,61677,0,0,8.5,100000,1,2
91500560,61679,0,0,8.8,100000,2,2
91500580,63147,0,0,9.48,500,2,2
91500600,64350,0,0,8.78,1000,2,2
91500600,64351,0,0,8.88,1000,2,2
91500610,64668,0,0,9.48,10000,2,2
91500650,67898,0,0,9.19,4000,2,2
91500660,68670,0,0,9.48,100,2,2
91500660,68697,0,0,8.41,15000,1,2
91500680,69966,0,0,9.22,2800,2,2
91500680,69967,0,0,9.48,2900,2,2
91500690,70417,0,0,8.08,800,1,2
91500700,71100,0,0,9.17,8300,2,2
91500710,72145,0,0,9.3,400,2,2
91500710,72321,0,0,8.7,500,2,2
91500720,73185,0,0,8.69,300,2,2
91500720,73198,0,0,8.78,300,2,2
91500720,73199,0,0,8.88,300,2,2
91500720,73200,0,0,8.98,300,2,2
91500720,73201,0,0,9.08,400,2,2
91500740,73908,0,0,9.0,500,2,2
91500740,74150,0,0,8.46,6000,1,2
91500750,74438,0,0,9.48,2000,2,2
91500750,74715,0,0,8.84,300,2,2
91500750,74716,0,0,8.94,300,2,2
91500750,74717,0,0,9.04,300,2,2
91500750,74720,0,0,9.14,200,2,2
91500750,74721,0,0,9.24,200,2,2
91500750,74722,0,0,9.34,200,2,2
91500750,74726,0,0,9.44,200,2,2
91500780,76612,0,0,8.62,2000,1,2
91500780,76671,0,0,9.47,1100,2,2
91500800,78454,0,0,8.98,2400,2,2
91500820,79503,0,0,8.4,10000,1,2
91500820,79504,0,0,8.35,10000,1,2
91500820,79506,0,0,8.3,10000,1,2
91500820,79512,0,0,8.25,5500,1,2
91500830,80434,0,0,8.93,500,2,2
91500830,80435,0,0,9.13,500,2,2
91500830,80532,0,0,8.5,400,1,2
91500860,82433,0,0,8.55,200,1,2
91500860,82634,0,0,8.8,1500,2,2
91500880,83539,0,0,9.48,300,2,2
91500900,85468,0,0,8.66,100,2,2
91500920,86987,0,0,9.48,5000,2,2
91500950,88181,0,0,8.35,100,1,2
91500960,89107,0,0,8.62,700,2,2
91500970,89714,0,0,8.62,200,1,2
91500990,90734,0,0,9.48,800,2,2
91501000,91021,0,0,9.26,1000,2,2
91501000,91420,0,0,9.26,200,2,2
91501010,92099,0,0,9.48,18600,2,2
91501030,93024,0,0,8.99,1000,2,2
91501030,93187,0,0,8.9,90000,2,2
91501050,93693,0,0,8.5,1000,1,2
91501050,94218,0,0,9.3,3800,2,2
91501080,94987,0,0,8.7,1000,2,2
91501110,96358,0,0,9.48,300,2,2
91501110,96359,0,0,9.1,200,2,2
91501120,96400,0,0,8.61,500,2,2
91501130,97386,0,0,8.61,10000,2,2
91501150,98669,0,0,9.48,500,2,2
91501150,98781,0,0,9.48,1200,2,2
91501180,99936,0,0,9.05,300,2,2
91501180,100060,0,0,8.92,400,2,2
91501190,100899,0,0,9.48,500,2,2
91501200,101191,0,0,8.62,500,1,2
91501220,102455,0,0,8.99,1800,2,2
91501240,103634,0,0,8.62,300,1,2
91501300,106397,0,0,8.62,100,1,2
91501310,107002,0,0,8.4,1100,1,2
91501320,107383,0,0,9.48,500,2,2
91501320,107629,0,0,8.88,900,2,2
91501330,108035,0,0,8.5,200,1,2
91501330,108037,0,0,8.45,200,1,2
91501330,108051,0,0,9.09,100,2,2
91501330,108052,0,0,9.19,100,2,2
91501330,108053,0,0,9.26,100,2,2
91501340,108162,0,0,9.39,1000,2,2
91501340,108179,0,0,9.28,1000,2,2
91501360,109164,0,0,8.63,10000,2,2
91501390,110945,0,0,8.62,100,1,2
91501390,110951,0,0,8.25,1000,1,2
91501400,111086,0,0,9.47,1000,2,2
91501400,111088,0,0,9.05,600,2,2
91501400,111209,0,0,8.98,1500,2,2
91501400,111211,0,0,9.06,2000,2,2
91501400,111214,0,0,9.16,2000,2,2
91501400,111336,0,0,9.48,5000,2,2
91501400,111338,0,0,9.4,5000,2,2
91501400,111342,0,0,9.3,5000,2,2
91501400,111344,0,0,9.2,5000,2,2
91501400,111346,0,0,9.1,5000,2,2
91501400,111348,0,0,9.0,5000,2,2
91501410,111722,0,0,8.45,1300,1,2
91501420,111840,0,0,8.27,2000,1,2
91501440,112555,0,0,9.48,5000,2,2
91501450,113042,0,0,9.48,1000,2,2
