time,oid,oidb,oids,price,volume,flag,ptype
91500000,92,0,0,25.25,100,2,2
91500030,972,0,0,25.8,500,2,2
91500030,1358,0,0,27.38,100,2,2
91500030,1535,0,0,26.9,1600,2,2
91500040,2127,0,0,27.38,200,2,2
91500040,3167,0,0,25.15,300,2,2
91500040,3287,0,0,27.28,2100,2,2
91500040,3507,0,0,24.89,100,1,2
91500040,3801,0,0,23.22,100,1,2
91500040,4122,0,0,25.4,300,2,2
91500040,4123,0,0,26.4,300,2,2
91500040,4124,0,0,23.8,600,1,2
91500040,4125,0,0,23.4,900,1,2
91500040,4126,0,0,23.2,300,1,2
91500040,4127,0,0,22.6,300,1,2
91500040,4128,0,0,22.4,300,1,2
91500040,4129,0,0,23.5,600,1,2
91500040,4165,0,0,22.51,100,1,2
91500040,4401,0,0,26.0,200,2,2
91500040,4505,0,0,22.5,600,1,2
91500040,4547,0,0,22.52,100,1,2
91500040,4671,0,0,25.28,800,2,2
91500040,4675,0,0,26.48,100,2,2
91500040,4739,0,0,24.8,100,1,2
91500050,5021,0,0,24.58,200,1,2
91500050,5051,0,0,24.45,400,1,2
91500050,5105,0,0,24.18,700,1,2
91500050,5203,0,0,25.62,7000,2,2
91500050,5236,0,0,25.18,6100,2,2
91500050,5244,0,0,24.01,100,1,2
91500050,5284,0,0,23.5,400,1,2
91500050,6467,0,0,27.38,400,2,2
91500060,7573,0,0,24.01,600,1,2
91500060,7622,0,0,25.49,100,2,2
91500060,8145,0,0,25.97,30000,2,2
91500060,8337,0,0,24.3,200,1,2
91500060,8371,0,0,25.26,200,2,2
91500060,8630,0,0,24.7,1000,1,2
91500070,8741,0,0,24.7,100,1,2
91500070,9128,0,0,22.4,100,1,2
91500070,9589,0,0,24.15,100,1,2
91500070,9623,0,0,26.88,200,2,2
91500080,10244,0,0,24.81,100,1,2
91500080,10290,0,0,25.2,2000,2,2
91500080,10397,0,0,25.49,100,2,2
91500090,11417,0,0,24.3,500,1,2
91500090,11607,0,0,27.38,100,2,2
91500090,11711,0,0,25.66,200,2,2
91500100,12884,0,0,24.5,200,1,2
91500100,13546,0,0,27.0,100,2,2
91500100,13707,0,0,25.39,100,2,2
91500110,14178,0,0,24.41,500,1,2
91500110,14179,0,0,23.91,500,1,2
91500110,14226,0,0,25.49,500,2,2
91500110,14227,0,0,25.99,500,2,2
91500110,15489,0,0,23.2,500,1,2
91500110,15846,0,0,24.9,100,2,2
91500120,16768,0,0,25.24,100,2,2
91500120,16769,0,0,25.24,100,2,2
