timestamp,trade_price,preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
20230713093003000,6.68,6.68,6.67,6.67,6.67,6.67,6.67,6.66,6.68,6.65,6.67,6.62,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,3200,14900,21800,23500,21300,30200,46500,25200,21200,66200,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,21400,13200,300,184500,19700,21500,40500,22800,67900,3200,12,15,90,4,7,6,4,2,11,21,1,13,4,2,8,3,20,13,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,599990.0,-1,-1,-1,-1,-1,-1,16,36400,6.671318681318681,242836.0,1,599990.0,16,36400,6.671318681318681,242836.0,1,599990.0,599990.0,27930.910466783498
20230713093006000,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.68,6.67,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,10300,19900,23500,21300,30200,49000,25200,28200,74200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,15000,29500,2300,184500,39300,21500,40500,23300,67900,3200,12,16,97,7,8,6,4,2,14,21,1,14,4,2,8,4,20,13,4,8,255.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,26,43900,6.671913439635535,292897.0,5,600990.0,10,7500,6.6748,50061.0,4,1000.0,250.0,31617.879759439227
20230713093009000,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,8500,19900,23500,21300,30200,51000,27900,28200,74200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10800,29400,2300,184500,39300,24900,40500,23300,67900,3200,12,16,98,8,8,6,4,2,14,21,1,14,4,2,8,4,20,13,4,8,127.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,29,48100,6.671904761904762,320911.0,5,600990.0,3,4200,6.671904761904762,28014.0,0,-1,-1,31279.277521108816
20230713093012000,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,8500,19900,23500,21300,30200,51000,27900,29100,74200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10800,29400,2300,184500,39300,24900,40500,23300,67900,3200,12,16,98,8,8,6,4,2,14,21,1,14,4,2,8,4,20,13,4,8,127.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,29,48100,6.671904761904762,320911.0,5,600990.0,0,0,-1,0.0,0,-1,-1,31286.17771228294
20230713093015000,6.68,6.67,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.67,6.68,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,2200,14600,23500,21300,30200,51300,27900,29100,74200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10600,29200,2300,184500,39300,24900,40500,23300,67900,3200,12,16,98,9,8,6,5,2,14,21,1,14,4,2,8,4,20,13,4,8,102.0,12565.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,35,54600,6.671947261663286,364329.0,7,626120.0,6,6500,6.679692307692307,43418.0,2,25130.0,12565.0,29899.56786681536
20230713093018000,6.68,6.67,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,2200,14600,23500,21300,30200,51300,27900,29100,74200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10600,29200,2300,184500,39300,24900,40500,23300,67900,3200,12,16,98,9,8,6,5,2,14,21,1,14,4,2,8,4,20,13,4,8,102.0,12565.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,35,54600,6.671947261663286,364329.0,7,626120.0,0,0,-1,0.0,0,-1,-1,29899.56786681536
20230713093021000,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,14000,23500,21300,30200,51300,27900,29100,74200,20000,109800,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10600,29300,2300,184500,39800,24900,42500,23300,67900,3200,12,16,99,9,9,6,5,2,15,21,1,14,4,2,8,4,20,13,4,8,12565.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,36,56900,6.672732240437158,379693.0,7,626120.0,1,2300,6.672732240437158,15364.0,0,-1,-1,34979.4846264139
20230713093024000,6.67,6.68,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,14100,23500,21300,30200,51300,27900,29100,75200,20000,109800,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10000,29600,2300,184500,39800,24900,42500,23300,67900,3200,12,16,99,9,10,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,12565.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,37,57500,6.672732240437158,383695.0,7,626120.0,1,600,6.672732240437158,4002.0,0,-1,-1,35020.119085550425
20230713093027000,6.69,6.69,6.69,6.69,6.69,6.69,6.68,6.68,6.69,6.68,6.69,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,7400,17000,21300,30200,51300,27900,29100,75200,20000,109800,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10100,31000,2300,184500,39800,24900,42500,23300,67900,3200,12,16,100,9,10,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,8376.666666666666,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,40,64300,6.674712286158631,429184.0,7,626120.0,3,6800,6.674712286158631,45489.0,0,-1,-1,33640.847538633105
20230713093030000,6.68,6.69,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,7400,17000,21300,30200,51300,27900,29100,75200,20000,109800,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,18700,31000,2300,184500,39800,24900,42500,23300,67900,3200,12,16,100,9,10,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,6282.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,599990.0,-1,-1,-1,-1,-1,-1,41,64700,6.674744976816074,431856.0,7,626120.0,1,400,6.674744976816074,2672.0,0,-1,-1,34259.5646805799
