preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.75,6.72,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,11300,18600,39000,6300,49000,58600,112100,233500,23900,72200,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,34400,27800,56500,18300,28300,3000,21900,15100,6100,4900,64,21,29,25,10,3,4,4,22,1,1,2,1,1,2,3,8,4,6,1,0.0,50368.333333333336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,61600,6.736737012987013,414983.0,10,1097450.0,35,61600,6.736737012987013,414983.0,10,1097450.0,109745.0,35991.23486538155
6.72,6.72,6.72,6.72,6.72,6.73,6.73,6.73,6.72,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,23700,19700,39000,7200,49800,58600,121600,234300,26500,72800,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,35100,28300,77500,18300,28700,6500,21900,15200,6100,14900,68,21,29,26,11,3,4,4,23,1,1,2,1,1,2,3,9,5,6,1,0.0,50368.333333333336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,66000,6.736090909090909,444582.0,12,1098470.0,7,4400,6.727045454545454,29599.0,2,1020.0,510.0,39887.70212681217
6.72,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,23300,21600,38900,7200,49800,58600,121600,234300,26500,83700,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,35100,28300,77500,18300,28700,6500,22000,15200,6100,14900,68,21,29,27,12,3,4,4,23,1,1,2,1,1,2,3,9,5,6,1,0.0,50368.333333333336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,66400,6.73605421686747,447274.0,12,1098470.0,1,400,6.73605421686747,2692.0,0,-1,-1,40345.972399235296
6.73,6.73,6.73,6.73,6.73,6.74,6.74,6.74,6.73,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,19600,21800,43300,7200,49800,63600,122100,234300,26500,83700,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,63600,28300,77500,18300,28700,6500,22000,15200,6100,14900,68,21,29,27,12,3,4,4,23,1,1,2,2,1,2,3,9,5,6,1,0.0,50368.333333333336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,74600,6.7360660660660665,502462.0,12,1098470.0,5,8200,6.7360660660660665,55188.0,0,-1,-1,42796.690297913
6.74,6.73,6.73,6.73,6.73,6.73,6.73,6.74,6.73,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,18800,21000,43300,7200,49800,63600,122100,234300,26500,83700,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,63600,28300,77500,18300,28700,6500,22000,15200,6100,14900,68,22,29,27,12,3,4,4,23,1,1,2,3,1,2,3,9,5,6,1,0.0,40276.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,76500,6.735421052631579,515257.0,14,1118470.0,8,1900,6.734210526315789,12795.0,2,20000.0,10000.0,39601.52142743348
6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.72,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,18800,41200,45900,7200,49800,63600,122600,234300,26500,83700,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,800,72700,28300,77500,18300,28700,6500,22000,15700,6100,68,22,29,27,12,3,4,4,23,1,1,2,4,1,2,3,9,5,6,1,137.33333333333334,40276.25,-1,-1,-1,-1,-1,-1,-1,-1,61250.769230769234,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,80800,6.734764851485148,544169.0,16,1120530.0,9,4300,6.723720930232558,28912.0,2,2060.0,1030.0,42471.89640751951
6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,19400,41300,81500,7200,49800,63600,122600,234300,26500,83700,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,300,72300,28300,77500,18300,28700,6500,31600,16700,6100,68,22,29,27,12,3,4,4,23,1,1,2,4,1,2,3,9,5,6,1,114.44444444444444,40276.25,-1,-1,-1,-1,-1,-1,-1,-1,56875.71428571428,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,81400,6.73472972972973,548207.0,16,1120530.0,4,600,6.73472972972973,4038.0,0,-1,-1,45029.818185438904
6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.74,6.73,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,16200,33800,78500,7200,49800,65100,122600,234300,26500,83700,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,22400,72300,28300,77500,18300,28700,6500,31600,16700,6100,68,22,29,27,12,3,4,4,23,1,1,2,20,1,2,3,9,5,6,1,105.0,28861.666666666668,-1,-1,-1,-1,-1,-1,-1,-1,38078.57142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,85,86100,6.734750290360046,579862.0,26,1148090.0,16,4700,6.735106382978723,31655.0,10,27560.0,2756.0,45728.38039668631
6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,11000,28400,78500,7200,49800,65800,122600,234300,26500,83700,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,28100,69500,28300,79000,18300,28700,6500,31600,16700,6100,68,22,29,27,12,3,4,4,23,1,1,2,25,1,2,3,9,5,6,1,105.0,21535.263157894737,-1,-1,-1,-1,-1,-1,-1,-1,38078.57142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,91300,6.734960981047937,614910.0,33,1210920.0,12,5200,6.74,35048.0,7,62830.0,8975.714285714286,44927.95822048749
6.75,6.75,6.75,6.75,6.75,6.75,6.74,6.75,6.74,6.75,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6700,24100,75600,7200,49800,65800,122700,234300,26500,83700,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,3000,28100,69500,28300,79500,18300,28700,6500,31600,16700,68,22,29,27,12,3,4,4,23,1,1,2,25,1,2,3,11,5,6,1,105.0,19251.363636363636,-1,-1,-1,-1,-1,-1,-1,-1,0.0,38078.57142857143,-1,-1,-1,-1,-1,-1,-1,-1,102,95600,6.73510292524377,643923.0,36,1225280.0,5,4300,6.747209302325581,29013.0,3,14360.0,4786.666666666667,41235.540465190374
