preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.65,6.65,6.65,6.65,6.65,6.63,6.64,6.66,6.63,6.65,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,8100,29400,47600,63000,27000,36900,284000,22500,13000,1700,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,8500,7300,6700,27600,43400,10000,4100,11400,7400,30400,80,9,9,6,2,5,10,7,5,2,10,27,2,14,1,2,14,5,3,2,0.0,601600.0,-1,-1,-1,-1,-1,-1,-1,-1,183.33333333333334,274.44444444444446,68485.0,-1,-1,-1,-1,-1,-1,-1,65,74400,6.640927419354838,494085.0,25,1222970.0,64,66900,6.641031390134529,444285.0,25,1222970.0,48918.8,30271.39357973554
6.65,6.65,6.65,6.65,6.65,6.64,6.64,6.65,6.64,6.65,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,12600,29400,47600,66000,27000,37900,304000,22500,13000,1700,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,2100,10000,12300,37700,43900,11200,6100,11400,8700,30400,84,10,9,7,2,5,10,7,5,2,10,27,2,15,1,2,15,5,4,2,0.0,601600.0,-1,-1,-1,-1,-1,-1,-1,-1,157.14285714285714,274.44444444444446,68485.0,-1,-1,-1,-1,-1,-1,-1,70,81100,6.640888888888889,538577.0,25,1222970.0,5,6700,6.640888888888889,44492.0,0,-1,-1,32520.770272423128
6.67,6.66,6.66,6.66,6.66,6.65,6.65,6.67,6.65,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,10900,44600,71500,27000,37900,304000,22500,13000,1700,51100,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,30900,3600,11400,12900,37700,43900,11200,6100,11400,8700,87,10,10,7,2,5,10,7,5,2,10,27,2,15,1,2,15,5,4,2,202293.33333333334,606770.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,157.14285714285714,274.44444444444446,68485.0,-1,-1,-1,-1,-1,-1,75,88900,6.642096584216725,590554.0,27,2436510.0,5,7800,6.663717948717949,51977.0,2,1213540.0,606770.0,36551.2306834475
6.66,6.67,6.67,6.67,6.67,6.66,6.66,6.67,6.66,6.67,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,7800,41600,71800,27000,37900,304000,22500,13000,1700,51100,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,30100,26100,11400,12800,37700,43900,11400,6100,11400,8700,87,10,10,7,2,5,10,7,5,2,10,27,2,15,1,2,15,5,4,2,86697.14285714286,606770.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,157.14285714285714,274.44444444444446,68485.0,-1,-1,-1,-1,-1,-1,83,92800,6.643728260869565,616559.0,27,2436510.0,8,3900,6.643728260869565,26005.0,0,-1,-1,37370.053369444
6.67,6.66,6.67,6.66,6.67,6.67,6.67,6.67,6.66,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,11700,71800,27000,37900,304000,22500,13000,1700,51100,14100,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,37400,54800,26100,7200,12700,37700,43900,11400,6100,11400,87,10,10,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,208800.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,157.14285714285714,274.44444444444446,68485.0,-1,-1,-1,-1,-1,90,128800,6.651174183514774,856675.0,31,2475770.0,7,36000,6.669888888888889,240116.0,4,39260.0,9815.0,41733.02831766767
6.67,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,2400,62500,27000,37900,304000,22500,13000,1700,51100,14100,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,45000,73900,25600,6300,12600,37700,43900,11400,6100,11400,87,10,10,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,208800.0,582960.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,157.14285714285714,274.44444444444446,68485.0,-1,-1,-1,-1,-1,92,138100,6.653142650253439,918799.0,32,3058730.0,2,9300,6.68,62124.0,1,582960.0,582960.0,41781.98681695077
6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,23400,27000,37900,304000,22500,13000,1700,51100,14100,10100,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,245200,45700,82900,3400,7100,12600,37700,43900,11400,6100,87,10,10,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,73382.22222222222,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,157.14285714285714,274.44444444444446,68485.0,-1,-1,-1,-1,103,177500,6.659104225352113,1181991.0,38,3136210.0,11,39400,6.68,263192.0,6,77480.0,12913.333333333334,62902.641588338374
6.71,6.71,6.71,6.71,6.71,6.7,6.7,6.71,6.7,6.71,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,260300,22500,13000,1700,51200,14100,10100,18000,5600,31300,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,86200,2400,209200,21800,82900,3400,7100,12600,37700,43900,87,10,11,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,157.14285714285714,274.44444444444446,68485.0,-1,-1,165,321200,6.678795143212952,2145229.0,48,4152760.0,62,143700,6.703117606123869,963238.0,10,1016550.0,101655.0,64757.07742552174
6.72,6.73,6.73,6.73,6.73,6.7,6.7,6.73,6.7,6.73,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,204400,19800,10300,1700,51200,14100,10100,18000,5600,31300,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,77300,5800,214200,21700,64700,3400,7100,12600,37700,43900,87,10,11,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,544.1176470588235,0.0,0.0,0.0,-1,157.14285714285714,274.44444444444446,68485.0,-1,-1,206,389400,6.683968499870901,2602824.0,51,4162010.0,41,68200,6.709604105571848,457595.0,3,9250.0,3083.3333333333335,61228.10956667197
6.72,6.71,6.71,6.71,6.71,6.73,6.73,6.73,6.71,6.71,6.71,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,160300,18900,10500,51200,14100,10100,18000,5600,31300,10700,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,15900,77300,8800,214200,22000,65400,3400,7100,12600,37700,87,10,11,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,0.0,168.66666666666666,-1,-1,-1,-1,-1,-1,-1,-1,0.0,544.1176470588235,0.0,0.0,0.0,-1,157.14285714285714,274.44444444444446,68485.0,-1,249,434100,6.686182440694546,2903319.0,61,4165110.0,43,44700,6.7224832214765105,300495.0,10,3100.0,310.0,52149.96017205671
