time,oid,oidb,oids,price,volume,flag,ptype
91500030,885,0,0,19.3,100,2,2
91500030,899,0,0,15.3,200,1,2
91500030,1015,0,0,16.4,1000,1,2
91500040,1447,0,0,16.0,100,1,2
91500040,1460,0,0,15.5,100,1,2
91500040,1481,0,0,15.0,100,1,2
91500040,1524,0,0,14.5,100,1,2
91500040,1546,0,0,14.0,100,1,2
91500040,2205,0,0,17.3,200,2,2
91500040,2302,0,0,19.5,200,2,2
91500040,3946,0,0,19.79,400,1,2
91500050,5173,0,0,14.94,2000,1,2
91500050,5930,0,0,17.53,600,2,2
91500050,5935,0,0,17.69,200,2,2
91500060,7180,0,0,16.7,500,2,2
91500070,9529,0,0,19.8,200,2,2
91500070,9772,0,0,17.49,1100,2,2
91500070,9773,0,0,17.84,1000,2,2
91500070,9774,0,0,18.2,900,2,2
91500080,10749,0,0,15.91,500,1,2
91500080,10750,0,0,15.41,500,1,2
91500080,10973,0,0,15.0,1000,1,2
91500080,10974,0,0,18.0,1000,2,2
91500080,11238,0,0,17.12,41300,2,2
91500080,11861,0,0,18.97,100,2,2
91500080,11867,0,0,15.33,300,1,2
91500090,13107,0,0,15.01,3000,1,2
91500090,13456,0,0,16.5,300,2,2
91500090,13615,0,0,17.49,1000,2,2
91500090,13617,0,0,16.02,500,1,2
91500090,13670,0,0,17.2,100,2,2
91500090,14239,0,0,19.45,1600,2,2
91500090,14240,0,0,18.99,1000,2,2
91500110,16586,0,0,19.0,19200,2,2
91500110,16674,0,0,16.99,100,2,2
91500110,16675,0,0,17.49,100,2,2
91500110,16676,0,0,17.99,100,2,2
91500110,16824,0,0,17.23,400,2,2
91500110,17180,0,0,16.99,500,2,2
91500110,17181,0,0,17.49,500,2,2
91500110,17295,0,0,16.99,100,2,2
91500120,19514,0,0,19.52,100,2,2
91500120,19869,0,0,17.15,500,2,2
91500120,20027,0,0,13.2,100,1,2
91500120,20816,0,0,19.6,1000,2,2
91500130,21416,0,0,16.49,100,2,2
91500130,21720,0,0,15.28,200,1,2
91500130,21775,0,0,16.2,100,1,2
91500130,21776,0,0,15.3,200,1,2
91500130,21778,0,0,14.6,200,1,2
91500130,21781,0,0,13.8,200,1,2
91500130,21784,0,0,13.3,300,1,2
91500140,24303,0,0,16.89,100,2,2
91500140,24304,0,0,17.09,200,2,2
91500140,24307,0,0,16.08,200,1,2
91500150,25605,0,0,17.68,500,2,2
91500150,25913,0,0,16.26,6500,1,2
91500150,26304,0,0,16.9,300,2,2
