time,last_price,volume,money,bid1_price,bid2_price,bid3_price,bid4_price,bid5_price,bid1_volume,bid2_volume,bid3_volume,bid4_volume,bid5_volume,ask1_price,ask2_price,ask3_price,ask4_price,ask5_price,ask1_volume,ask2_volume,ask3_volume,ask4_volume,ask5_volume
85539000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
85639000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
85739000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
85839000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
85939000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90039000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90139000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90239000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90339000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90439000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90539000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90639000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90739000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90839000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90939000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91039000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91139000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91239000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91339000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91400000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91451000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91502000,0.0,0,0.0,16.89,0.0,0.0,0.0,0.0,7400,0,0,0,0,16.89,0.0,0.0,0.0,0.0,7400,5600,0,0,0
91505000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,16800,1200,0,0,0,16.9,0.0,0.0,0.0,0.0,16800,0,0,0,0
91508000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,19500,2100,0,0,0,16.9,0.0,0.0,0.0,0.0,19500,0,0,0,0
91511000,0.0,0,0.0,16.91,0.0,0.0,0.0,0.0,24200,0,0,0,0,16.91,0.0,0.0,0.0,0.0,24200,3200,0,0,0
91514000,0.0,0,0.0,16.91,0.0,0.0,0.0,0.0,26600,0,0,0,0,16.91,0.0,0.0,0.0,0.0,26600,9000,0,0,0
91517000,0.0,0,0.0,16.91,0.0,0.0,0.0,0.0,26600,0,0,0,0,16.91,0.0,0.0,0.0,0.0,26600,11000,0,0,0
91520000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,27900,22300,0,0,0,16.9,0.0,0.0,0.0,0.0,27900,0,0,0,0
91532000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,28200,22000,0,0,0,16.9,0.0,0.0,0.0,0.0,28200,0,0,0,0
91535000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,28800,21400,0,0,0,16.9,0.0,0.0,0.0,0.0,28800,0,0,0,0
91547000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,29300,20900,0,0,0,16.9,0.0,0.0,0.0,0.0,29300,0,0,0,0
91555000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,29300,20900,0,0,0,16.9,0.0,0.0,0.0,0.0,29300,0,0,0,0
91602000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,29800,20500,0,0,0,16.9,0.0,0.0,0.0,0.0,29800,0,0,0,0
91623000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,31800,18800,0,0,0,16.9,0.0,0.0,0.0,0.0,31800,0,0,0,0
91641000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,31800,18900,0,0,0,16.9,0.0,0.0,0.0,0.0,31800,0,0,0,0
91655000,0.0,0,0.0,16.9,0.0,0.0,0.0,0.0,31800,18900,0,0,0,16.9,0.0,0.0,0.0,0.0,31800,0,0,0,0
