preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.65,6.63,6.63,6.63,6.63,6.65,6.65,6.66,6.63,6.63,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,34200,62700,67600,30100,38000,13400,18800,38100,105700,51200,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,4600,27200,36800,112800,20100,4500,2300,30500,12000,3600,6,5,4,5,77,7,5,19,22,4,0,4,2,3,21,7,2,1,1,5,1272.2222222222222,-1,-1,-1,-1,-1,-1,-1,-1,-1,2030.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,138200,6.649310850439883,918900.0,45,9932620.0,47,70900,6.648166431593794,471355.0,28,979420.0,34979.28571428572,36868.887406404334
6.63,6.62,6.62,6.62,6.62,6.63,6.63,6.64,6.62,6.62,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,12000,33100,100,37600,61000,67600,30100,56200,13400,27700,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,6.53,32700,41800,112800,22400,4500,2300,30500,12000,3600,7000,6,5,4,5,80,8,5,19,22,4,0,4,2,3,21,7,2,1,1,5,124743.75,29494.0,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,161800,6.646718170580964,1075439.0,46,9932630.0,10,23600,6.633008474576271,156539.0,1,10.0,10.0,27618.732077425517
6.64,6.62,6.62,6.62,6.62,6.64,6.64,6.64,6.62,6.62,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,9800,29700,100,37600,61200,67600,30100,56200,14100,27700,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,6.53,44900,53600,112800,22400,4500,2300,30500,12000,3600,7000,6,5,4,5,80,8,5,19,22,4,0,4,2,3,21,7,2,1,1,5,124743.75,29494.0,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96,164000,6.646628048780488,1090047.0,46,9932630.0,3,2200,6.646628048780488,14608.0,0,-1,-1,32318.78086665604
6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.62,6.64,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,5400,27300,100,33100,61200,67600,30100,56200,14100,27700,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,800,53900,55600,117800,22400,4500,2300,30500,12000,3600,6,5,4,5,81,8,5,19,22,4,0,4,2,3,22,7,2,1,1,5,124743.75,29494.0,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,-1,554.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,104,172300,6.645745792222867,1145062.0,49,9933360.0,8,8300,6.628313253012048,55015.0,3,730.0,243.33333333333334,29024.384658276245
6.63,6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.62,6.64,6.62,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6000,1600,26700,100,33100,61200,67600,30100,56200,14100,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,27800,43200,56100,117800,22400,4500,2300,30500,12000,3600,6,5,4,5,81,8,5,19,22,4,0,4,2,3,22,7,2,1,1,5,-1,110884.44444444444,29494.0,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,554.0,4830.0,-1,-1,-1,-1,-1,-1,-1,-1,108,188700,6.643903088391906,1253701.0,51,9938200.0,4,16400,6.624329268292683,108639.0,2,4840.0,2420.0,28301.295403855343
6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.64,6.63,6.64,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,3900,28943,100,33100,61200,67600,30100,56200,14100,27700,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,20400,43200,66100,117800,22400,4500,2300,30500,12000,3600,6,5,4,5,81,8,5,19,22,4,0,4,2,3,22,7,2,1,1,5,66530.66666666667,24941.666666666668,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,-1,554.0,4830.0,-1,-1,-1,-1,-1,-1,-1,-1,119,197800,6.643345177664974,1314051.0,52,9940380.0,11,9100,6.631868131868132,60350.0,1,2180.0,2180.0,28048.6978253943
6.63,6.63,6.63,6.63,6.63,6.64,6.64,6.64,6.63,6.63,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,3200,39443,4600,33100,61000,67600,30100,56200,14100,27700,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,17600,45300,66100,117800,22400,4500,2300,30500,12000,3600,6,5,4,5,81,8,5,19,22,4,0,4,2,3,22,7,2,1,1,5,39918.4,24941.666666666668,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,-1,461.6666666666667,4830.0,-1,-1,-1,-1,-1,-1,-1,-1,132,201500,6.643131513647643,1338591.0,53,9940380.0,13,3700,6.632432432432433,24540.0,1,0.0,0.0,31673.41405129839
6.62,6.63,6.63,6.63,6.63,6.64,6.63,6.64,6.62,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,39043,4600,33300,61000,67600,30100,56200,14100,27700,41400,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,20800,45200,66100,119800,22400,4500,2300,30500,12000,3600,6,5,4,5,81,8,5,19,22,4,0,4,2,3,23,7,2,1,1,5,24941.666666666668,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,-1,-1,395.7142857142857,4830.0,-1,-1,-1,-1,-1,-1,-1,-1,137,210100,6.643111992071358,1395628.0,53,9940380.0,5,8600,6.643111992071358,57037.0,0,-1,-1,32268.67054325314
6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,2100,39043,4600,33300,61000,67600,30100,56200,14100,27700,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,21100,45400,67100,121800,22400,4500,2300,30500,12000,3600,6,5,4,5,81,8,5,19,22,4,0,4,2,3,24,7,2,1,1,5,37198.88888888889,24941.666666666668,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,-1,346.25,4830.0,-1,-1,-1,-1,-1,-1,-1,-1,140,210800,6.6426543209876545,1400269.0,55,9946790.0,3,700,6.63,4641.0,2,6410.0,3205.0,32043.26429823164
6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.64,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,2100,39043,4600,33300,61000,67600,30100,56200,14100,27700,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,6.55,6.54,19100,50400,67100,121800,22400,4500,2300,30500,12000,3600,6,5,4,5,81,8,5,19,22,4,0,4,2,3,24,7,2,1,1,5,35870.357142857145,24941.666666666668,222907.08333333334,1272.2222222222222,-1,-1,-1,-1,-1,-1,346.25,4830.0,-1,-1,-1,-1,-1,-1,-1,-1,141,213300,6.6426543209876545,1416844.0,55,9946790.0,1,2500,6.6426543209876545,16575.0,0,-1,-1,31886.85996495141
