preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.75,6.72,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,10200,19700,39000,7200,49800,58600,113600,233500,24900,72200,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,1900,34400,28300,77500,18300,28700,3700,21900,15200,6100,66,21,29,26,10,3,4,4,22,1,1,2,2,1,2,3,8,5,6,1,0.0,90368.33333333333,-1,-1,-1,-1,-1,-1,-1,-1,193605.7142857143,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,62700,6.736618819776715,422386.0,10,1897450.0,37,62700,6.736618819776715,422386.0,10,1897450.0,189745.0,35107.03859327704
6.72,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.72,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,23300,21600,38300,7200,49800,58600,121600,234300,26500,83700,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,35100,28300,77500,18300,28700,6500,22000,15200,6100,14900,68,21,29,27,12,3,4,4,23,1,1,2,1,1,2,3,9,5,6,1,0.0,90368.33333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,66400,6.73605421686747,447274.0,12,1898470.0,6,3700,6.726486486486486,24888.0,2,1020.0,510.0,40318.37163453878
6.74,6.73,6.73,6.73,6.73,6.74,6.74,6.74,6.73,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,18800,21000,43300,7200,49800,63600,122100,234300,26500,83700,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,63600,28300,77500,18300,28700,6500,22000,15200,6100,14900,68,22,29,27,12,3,4,4,23,1,1,2,3,1,2,3,9,5,6,1,0.0,70276.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,76500,6.735421052631579,515257.0,14,1918470.0,13,10100,6.730990099009901,67983.0,2,20000.0,10000.0,39601.52142743348
6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.72,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,19400,41300,81500,7200,49800,63600,122600,234300,26500,83700,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,300,72300,28300,77500,18300,28700,6500,31600,16700,6100,68,22,29,27,12,3,4,4,23,1,1,2,4,1,2,3,9,5,6,1,114.44444444444444,70276.25,-1,-1,-1,-1,-1,-1,-1,-1,96875.71428571429,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,81400,6.73472972972973,548207.0,16,1920530.0,13,4900,6.724489795918367,32950.0,2,2060.0,1030.0,45029.818185438904
6.73,6.74,6.74,6.74,6.74,6.73,6.73,6.74,6.73,6.74,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,15500,32900,78500,7200,49800,65100,122600,234300,26500,83700,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,24800,72300,28300,77500,18300,28700,6500,31600,16700,6100,68,22,29,27,12,3,4,4,23,1,1,2,23,1,2,3,9,5,6,1,105.0,45789.230769230766,-1,-1,-1,-1,-1,-1,-1,-1,64745.23809523809,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,86800,6.734792626728111,584580.0,27,1957010.0,19,5400,6.735740740740741,36373.0,11,36480.0,3316.3636363636365,45893.984984865376
6.75,6.75,6.75,6.75,6.75,6.74,6.74,6.75,6.74,6.75,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6700,24100,75600,7200,49800,65800,122700,234300,26500,83700,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,3000,28100,69500,28300,79500,18300,28700,6500,31600,16700,68,22,29,27,12,3,4,4,23,1,1,2,25,1,2,3,11,5,6,1,105.0,30160.454545454544,-1,-1,-1,-1,-1,-1,-1,-1,0.0,64745.23809523809,-1,-1,-1,-1,-1,-1,-1,-1,102,95600,6.73510292524377,643923.0,36,2025280.0,14,8800,6.743522727272727,59343.0,9,68270.0,7585.555555555556,41235.540465190374
6.74,6.73,6.73,6.73,6.73,6.74,6.74,6.74,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,25600,75900,7200,49800,66800,122700,234300,27500,83700,30900,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,26100,69500,28300,79500,18300,28700,6500,31600,16700,6100,68,22,29,27,12,3,4,4,23,1,1,2,23,1,2,3,11,5,6,1,27647.083333333332,-1,-1,-1,-1,-1,-1,-1,-1,-1,57652.916666666664,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,110200,6.735099818511797,742208.0,39,2049300.0,9,14600,6.7318493150684935,98285.0,3,24020.0,8006.666666666667,49430.09200254899
6.74,6.74,6.74,6.74,6.74,6.75,6.75,6.75,6.73,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,23900,79400,9200,50300,66800,122700,234300,27500,83700,31900,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6800,24400,69500,28300,79500,18800,31400,6500,34800,20500,68,22,29,27,12,3,4,4,23,1,1,2,22,1,2,3,13,6,6,1,25521.923076923078,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.5,54238.07692307692,-1,-1,-1,-1,-1,-1,-1,-1,119,114900,6.735239338555266,773879.0,43,2076230.0,8,4700,6.738510638297872,31671.0,4,26930.0,6732.5,47681.138481758804
6.74,6.75,6.75,6.75,6.75,6.74,6.74,6.75,6.74,6.75,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,21900,76700,9200,50300,67800,122700,234300,27500,83700,31900,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,7300,24400,69500,28800,79500,18800,31400,6500,34800,20500,68,22,29,27,12,3,4,4,23,1,1,2,22,1,2,3,16,6,6,1,24576.666666666668,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.5,54238.07692307692,-1,-1,-1,-1,-1,-1,-1,-1,121,117300,6.7355072463768115,790075.0,43,2076230.0,2,2400,6.7355072463768115,16196.0,0,-1,-1,47262.52688386171
6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.75,6.74,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,7900,61600,9200,50300,68400,122700,234300,27500,83700,31900,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,4600,21600,69400,28800,79500,18800,31400,6500,34800,20500,68,22,29,27,12,3,4,4,23,1,1,2,22,1,2,3,18,6,6,1,18432.5,337367.5,-1,-1,-1,-1,-1,-1,-1,-1,18.5,54238.07692307692,-1,-1,-1,-1,-1,-1,-1,-1,136,136900,6.737143911439114,922319.0,47,3425700.0,15,19600,6.747142857142857,132244.0,4,1349470.0,337367.5,43576.9047713876
