preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.71,6.71,6.71,6.71,6.71,6.72,6.73,6.73,6.7,6.71,6.69,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6700,62600,66700,56600,27700,24300,49000,131600,17200,133300,6.74,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,75000,500,14700,57600,27400,31500,23300,25900,200,19100,28,13,20,16,6,5,83,30,15,11,2,2,4,13,7,9,4,2,3,14,-1,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,0.0,236.66666666666666,-1,-1,-1,-1,-1,-1,-1,-1,32,39200,6.719234693877551,263394.0,1,710,32,39200,6.719234693877551,263394.0,1,710,710.0,40614.25541660028
6.69,6.7,6.7,6.7,6.7,6.71,6.71,6.71,6.69,6.7,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,13400,87000,44100,58100,27700,24300,49000,131600,22400,138300,6.74,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,17000,57500,27900,31500,23300,35900,200,19100,1200,8000,28,13,20,16,6,5,83,30,15,11,2,2,4,13,8,10,4,2,3,15,26.176470588235293,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,97300,6.707749229188078,652664.0,9,490050.0,43,58100,6.7,389270.0,8,489340.0,61167.5,39061.18069937868
6.7,6.69,6.69,6.69,6.69,6.7,6.7,6.7,6.69,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,12800,88800,44100,53100,27700,24300,49000,131600,22400,138300,6.74,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,1300,45200,27900,31500,23300,40900,200,19100,1200,8000,28,13,21,16,6,5,83,30,15,11,2,2,4,13,8,11,4,2,3,15,192.57142857142858,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,113000,6.705504424778761,757722.0,10,495900.0,4,15700,6.691592356687898,105058.0,1,5850.0,5850.0,37124.52704317348
6.69,6.7,6.7,6.7,6.7,6.69,6.69,6.7,6.69,6.7,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,13400,88800,44200,53100,27700,15200,49000,131600,22400,139000,6.74,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,200,44600,27900,31500,23300,40900,200,19100,1200,8000,28,13,21,16,6,5,83,30,15,11,2,2,4,13,8,11,4,2,3,15,751.8918918918919,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,114100,6.7053859649122804,765084.0,12,516980.0,5,1100,6.692727272727272,7362.0,2,21080.0,10540.0,36861.48339174765
6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,34100,90800,44200,53100,27700,15200,49000,131600,22400,139000,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,46000,26900,31500,24300,43300,200,19100,1200,8000,8400,28,13,21,16,6,5,83,30,15,11,2,2,4,13,8,12,4,2,3,15,751.8918918918919,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,119900,6.7051209341117595,803944.0,12,516980.0,7,5800,6.7051209341117595,38860.0,0,-1,-1,40077.30105942329
6.7,6.69,6.69,6.69,6.69,6.69,6.69,6.7,6.69,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6000,90000,44200,53100,27700,15200,49000,131600,22400,139000,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,25500,49500,31500,24800,43300,200,19100,1200,8000,8400,28,13,21,16,6,5,83,30,15,11,2,2,4,13,8,12,4,2,3,16,2436.4150943396226,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,25900.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,181500,6.701669421487603,1216353.0,31,695990.0,78,61600,6.694951298701299,412409.0,19,179010.0,9421.578947368422,30349.75306675163
6.71,6.72,6.72,6.72,6.72,6.7,6.7,6.72,6.69,6.72,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,59400,40000,53100,28700,15200,49000,131600,22400,139000,88800,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,141000,7100,56800,49500,31600,24800,307000,200,19100,1200,28,13,22,16,6,5,83,30,15,11,2,2,4,13,8,14,4,2,3,16,6650.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,43.46153846153846,25790.526315789473,25900.0,-1,-1,-1,-1,-1,-1,-1,203,225700,6.703080337328007,1512892.0,40,713470.0,34,44200,6.709027149321267,296539.0,9,17480.0,1942.2222222222222,61869.88609208221
6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.71,6.72,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,53600,38000,53100,28700,15200,49000,131600,22400,139100,88800,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,20500,158600,10000,56600,49500,36500,24800,307000,200,19100,28,13,22,16,6,5,83,30,15,11,2,2,4,13,8,14,4,2,3,16,6650.0,5647.777777777777,0.0,-1,-1,-1,-1,-1,-1,-1,135.3846153846154,43.46153846153846,25790.526315789473,25900.0,-1,-1,-1,-1,-1,-1,212,231500,6.7034686825054,1551853.0,43,766060.0,9,5800,6.717413793103448,38961.0,3,52590.0,17530.0,58942.15489087144
6.73,6.73,6.73,6.73,6.73,6.72,6.72,6.73,6.72,6.73,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,43600,36400,51500,28700,15200,49000,131600,22400,139100,88800,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,16300,148700,9900,57600,53000,36500,24800,308000,200,19100,28,13,22,16,6,5,83,30,15,11,2,2,4,13,8,15,4,2,3,17,6650.0,2210.0,0.0,-1,-1,-1,-1,-1,-1,-1,746.4705882352941,43.46153846153846,25790.526315789473,25900.0,-1,-1,-1,-1,-1,-1,236,241500,6.703818181818182,1619069.0,47,776990.0,24,10000,6.7216,67216.0,4,10930.0,2732.5,56441.0655966226
6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,42800,35600,51700,28700,15200,49000,131600,22400,139100,88800,6.78,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,200,22100,148700,9900,47800,58100,37000,24800,308000,200,28,13,22,16,6,5,83,30,15,11,2,2,5,13,8,15,4,2,3,19,6650.0,2210.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,746.4705882352941,43.46153846153846,25790.526315789473,25900.0,-1,-1,-1,-1,-1,237,242300,6.703818181818182,1624453.0,47,776990.0,1,800,6.703818181818182,5384.0,0,-1,-1,48933.21252190536
6.73,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,41000,35600,52100,28700,17700,49000,131600,22400,139100,88800,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,18000,148700,20300,51300,58100,37000,24800,308000,200,19100,28,13,22,16,6,5,84,31,15,11,2,2,5,13,8,15,4,2,3,19,6650.0,2033.2,0.0,-1,-1,-1,-1,-1,-1,-1,746.4705882352941,43.46153846153846,25790.526315789473,25900.0,-1,-1,-1,-1,-1,-1,239,244100,6.703818181818182,1636549.0,47,776990.0,2,1800,6.703818181818182,12096.0,0,-1,-1,56814.89166799427
