preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
7.01,7.0,7.0,7.0,7.0,7.01,7.01,7.01,6.99,7.0,7.0,7.01,7.02,7.03,7.04,7.05,7.06,7.07,7.08,7.09,37060,24100,6200,1800,25700,41200,6000,13500,27100,43800,7.0,6.99,6.98,6.97,6.96,6.95,6.94,6.93,6.92,6.91,25360,17350,13900,12100,35200,50500,3100,18600,35300,6800,6,12,18,5,4,134,12,3,15,4,27,12,3,2,4,5,3,1,15,6,174000.0,166030.0,-1,-1,-1,-1,-1,-1,-1,-1,335890.35714285716,69180.0,-1,-1,-1,-1,-1,-1,-1,-1,110,241390,7.000098922840185,1689754.5,40,12424760.0,53,120640,7.000203083554377,844504.5,20,313770.0,15688.5,22998.697626254583
6.99,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.99,7.0,7.0,7.01,7.02,7.03,7.04,7.05,7.06,7.07,7.08,7.09,33460,27410,6200,1800,27100,41500,6000,17100,27100,43800,7.0,6.99,6.98,6.97,6.96,6.95,6.94,6.93,6.92,6.91,23060,17250,13900,12100,36700,50500,3100,18600,35300,6800,7,12,19,5,4,137,12,3,15,4,28,12,4,2,4,5,3,1,15,6,174000.0,166030.0,-1,-1,-1,-1,-1,-1,-1,-1,284997.8787878788,69180.0,-1,-1,-1,-1,-1,-1,-1,-1,116,247690,7.000086802050951,1733851.5,40,12424760.0,6,6300,7.000086802050951,44097.0,0,-1,-1,22369.071610642026
6.99,6.98,6.98,6.98,6.98,6.99,6.99,6.99,6.98,6.98,6.99,7.0,7.01,7.02,7.03,7.04,7.05,7.06,7.07,7.08,8500,33660,27410,6200,1800,27100,41500,6000,17100,27100,7.0,6.99,6.98,6.97,6.96,6.95,6.94,6.93,6.92,6.91,21960,16250,12900,12100,36700,50500,3100,18600,35300,6800,7,12,19,5,4,137,12,3,15,4,28,12,4,2,4,5,3,1,15,6,66608.33333333333,174000.0,166030.0,-1,-1,-1,-1,-1,-1,-1,284997.8787878788,34590.0,-1,-1,-1,-1,-1,-1,-1,-1,120,248790,7.00008273134509,1741530.5,41,12425260.0,4,1100,6.9809090909090905,7679.0,1,500.0,500.0,19672.84729966545
6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.99,7.0,7.01,7.02,7.03,7.04,7.05,7.06,7.07,7.08,8500,33560,27410,6200,2300,27100,41500,6000,17100,27100,7.0,6.99,6.98,6.97,6.96,6.95,6.94,6.93,6.92,6.91,21660,11350,8300,12200,36700,50500,3100,18600,35300,6800,7,12,19,5,4,137,12,3,15,4,29,12,4,2,4,5,3,1,15,6,66608.33333333333,174000.0,166030.0,-1,-1,-1,-1,-1,-1,-1,276615.5882352941,34590.0,0.0,-1,-1,-1,-1,-1,-1,-1,123,253690,6.9996156726713705,1775732.5,42,12428100.0,3,4900,6.98,34202.0,1,2840.0,2840.0,19093.231241038717
6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.99,7.0,7.01,7.02,7.03,7.04,7.05,7.06,7.07,4700,8500,33560,27410,6200,2300,27100,41500,6000,17100,7.0,6.99,6.98,6.97,6.96,6.95,6.94,6.93,6.92,6.91,21660,11350,8300,12300,36700,50500,3100,18600,35800,6800,7,12,19,5,4,137,12,3,15,4,30,12,4,2,4,5,3,1,15,6,26100.0,66608.33333333333,174000.0,166030.0,-1,-1,-1,-1,-1,-1,276615.5882352941,34590.0,0.0,-1,-1,-1,-1,-1,-1,-1,123,253690,6.9996156726713705,1775732.5,42,12428100.0,0,0,-1,0.0,0,-1,-1,17090.092201688705
6.97,6.96,6.96,6.96,6.96,6.97,6.97,6.97,6.96,6.96,6.97,6.98,6.99,7.0,7.01,7.02,7.03,7.04,7.05,7.06,1500,5300,8500,33560,27410,6200,2300,27100,41500,6000,6.96,6.95,6.94,6.93,6.92,6.91,6.9,6.89,6.88,6.87,27870,50500,3100,18600,35800,6800,86800,8500,5200,11000,7,12,19,5,4,138,12,3,15,4,30,12,4,2,4,5,3,1,15,6,480010.0,26100.0,66608.33333333333,174000.0,166030.0,-1,-1,-1,-1,-1,26363.333333333332,-1,-1,-1,-1,-1,-1,-1,-1,-1,128,279290,6.996095456335708,1953939.5,45,12507190.0,5,25600,6.9612109375,178207.0,3,79090.0,26363.333333333332,18755.153138441932
6.97,6.96,6.96,6.96,6.96,6.95,6.95,6.97,6.95,6.96,6.97,6.98,6.99,7.0,7.01,7.02,7.03,7.04,7.05,7.06,2800,5200,7100,33560,27210,6200,2300,27100,41500,6000,6.96,6.95,6.94,6.93,6.92,6.91,6.9,6.89,6.88,6.87,27870,53300,3100,18600,35800,6800,86800,8500,5200,11000,7,12,19,5,4,138,12,3,15,4,31,12,4,2,4,5,3,1,15,6,480010.0,26100.0,66608.33333333333,174000.0,166030.0,-1,-1,-1,-1,-1,19772.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,287690,6.995211859988181,2012452.5,45,12507190.0,6,8400,6.995211859988181,58513.0,0,-1,-1,19113.963079496578
6.99,6.98,6.98,6.97,6.97,6.96,6.96,6.99,6.96,6.97,6.99,7.0,7.01,7.02,7.03,7.04,7.05,7.06,7.07,7.08,5100,33560,27210,6200,2300,27100,41500,6000,17100,27200,6.98,6.97,6.96,6.95,6.94,6.93,6.92,6.91,6.9,6.89,6800,1300,51670,53300,3100,18600,35800,6800,86800,8500,7,12,19,5,4,138,12,3,15,4,31,12,4,2,4,5,3,1,15,6,64375.78947368421,174000.0,166030.0,-1,-1,-1,-1,-1,-1,-1,171.66666666666666,0.0,19772.5,-1,-1,-1,-1,-1,-1,-1,141,297290,6.994889657276518,2079453.5,48,12532410.0,7,9600,6.9792708333333335,67001.0,3,25220.0,8406.666666666666,20395.75314640752
6.97,6.97,6.97,6.97,6.97,6.98,6.98,6.98,6.97,6.97,6.99,7.0,7.01,7.02,7.03,7.04,7.05,7.06,7.07,7.08,5400,33560,27210,6200,2300,27100,41500,6000,17100,27200,6.96,6.95,6.94,6.93,6.92,6.91,6.9,6.89,6.88,6.87,51670,53300,3100,18600,35800,6800,86800,8500,5200,11000,7,12,19,5,4,138,13,3,15,4,31,12,4,2,4,5,3,1,15,6,64375.78947368421,174000.0,166030.0,-1,-1,-1,-1,-1,-1,-1,19772.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,146,309190,6.994692155082552,2162400.5,48,12532410.0,5,11900,6.994692155082552,82947.0,0,-1,-1,22194.746096861556
6.98,6.97,6.97,6.97,6.97,6.97,6.97,6.98,6.96,6.97,6.98,6.99,7.0,7.01,7.02,7.03,7.04,7.05,7.06,7.07,21800,14400,33560,18910,6200,2300,29100,41500,6000,17100,6.97,6.96,6.95,6.94,6.93,6.92,6.91,6.9,6.89,6.88,3600,53270,53300,3100,18600,35800,6800,89800,8500,5700,7,12,19,5,4,138,13,3,15,4,33,12,4,2,4,5,3,1,15,6,13060.555555555555,64375.78947368421,174000.0,166030.0,-1,-1,-1,-1,-1,-1,4385.0,19772.5,-1,-1,-1,-1,-1,-1,-1,-1,178,350190,6.991726906483042,2448428.5,61,12576240.0,32,41000,6.97629268292683,286028.0,13,43830.0,3371.5384615384614,20348.735861080135
