timestamp,open_price,high_price,low_price,close_price,volume,money
1683595800,9.32,9.32,9.32,9.32,758201,7066433.32
1683595801,9.32,9.35,9.32,9.33,48500,452415.0
1683595802,9.33,9.34,9.33,9.34,18400,171831.0
1683595803,9.33,9.34,9.33,9.34,11200,104579.0
1683595804,9.34,9.34,9.33,9.34,42300,394920.0
1683595805,9.34,9.35,9.33,9.34,57200,533909.0
1683595806,9.34,9.34,9.33,9.33,56600,528558.0
1683595807,9.34,9.35,9.33,9.35,45500,424882.0
1683595808,9.35,9.37,9.34,9.37,26600,248781.0
1683595809,9.35,9.37,9.34,9.34,118600,1108977.0
1683595810,9.34,9.37,9.34,9.36,16000,149708.0
1683595811,9.37,9.37,9.35,9.36,13000,121663.0
1683595812,9.36,9.37,9.35,9.37,12300,115061.0
1683595813,9.37,9.38,9.37,9.37,69900,655091.0
1683595814,9.37,9.38,9.37,9.37,25400,238011.0
1683595815,9.37,9.38,9.37,9.37,59900,561670.0
1683595816,9.37,9.4,9.37,9.38,123400,1158963.0
1683595817,9.38,9.38,9.35,9.37,169900,1591540.0
1683595818,9.39,9.42,9.39,9.42,22000,206857.0
1683595819,9.42,9.43,9.42,9.42,55200,519997.0
1683595820,9.42,9.43,9.42,9.43,4900,46197.0
1683595821,9.43,9.43,9.42,9.42,15900,149816.0
1683595822,9.43,9.44,9.43,9.43,4400,41494.0
1683595823,9.43,9.44,9.43,9.44,25200,237845.0
1683595824,9.45,9.45,9.44,9.45,41200,389299.0
1683595825,9.44,9.45,9.44,9.44,5200,49128.0
1683595826,9.44,9.47,9.44,9.47,19900,188277.0
1683595827,9.47,9.47,9.46,9.47,10800,102230.0
1683595828,9.46,9.47,9.46,9.47,5600,52982.0
1683595829,9.48,9.48,9.46,9.46,25300,239634.0
1683595830,9.48,9.48,9.46,9.46,22700,215128.0
1683595831,9.46,9.48,9.46,9.47,43800,415190.0
1683595832,9.47,9.49,9.47,9.49,26600,252253.0
1683595833,9.49,9.5,9.48,9.5,48700,462169.0
1683595834,9.5,9.5,9.49,9.5,14500,137664.0
1683595835,9.5,9.5,9.49,9.49,3900,37043.0
1683595836,9.5,9.51,9.49,9.51,50500,479742.0
1683595837,9.5,9.52,9.5,9.52,14500,137875.0
1683595838,9.5,9.53,9.5,9.53,13700,130316.0
1683595839,9.53,9.53,9.51,9.52,29100,277048.0
1683595840,9.53,9.53,9.5,9.5,8700,82753.0
1683595841,9.53,9.53,9.5,9.5,20000,190294.0
1683595842,9.53,9.53,9.5,9.53,50300,478811.0
1683595843,9.5,9.53,9.5,9.5,37100,353224.0
1683595844,9.52,9.55,9.5,9.54,30300,288972.0
1683595845,9.54,9.54,9.5,9.52,22100,210288.0
1683595846,9.5,9.56,9.5,9.56,78700,750697.0
1683595847,9.56,9.56,9.53,9.53,14100,134644.0
1683595848,9.57,9.57,9.53,9.53,22000,210081.0
1683595849,9.54,9.54,9.54,9.54,300,2862.0
1683595850,9.54,9.57,9.54,9.57,33400,319504.0
1683595851,9.56,9.57,9.54,9.57,58800,561923.0
1683595852,9.56,9.57,9.54,9.54,64200,614108.0
1683595853,9.53,9.57,9.53,9.57,24000,229258.0
1683595854,9.57,9.57,9.54,9.54,18100,172724.0
1683595855,9.54,9.57,9.54,9.57,114800,1097023.0
1683595856,9.57,9.57,9.53,9.53,27000,258278.0
1683595857,9.55,9.57,9.53,9.54,48100,459797.0
1683595858,9.54,9.56,9.53,9.53,29000,276560.0
1683595859,9.53,9.54,9.52,9.53,4800,45721.0
1683595860,9.53,9.57,9.53,9.54,91500,874948.0
1683595861,9.54,9.56,9.54,9.55,25100,239853.0
1683595862,9.55,9.56,9.54,9.55,12800,122229.0
1683595863,9.54,9.56,9.52,9.53,50200,478835.0
1683595864,9.53,9.53,9.52,9.52,11400,108628.0
1683595865,9.53,9.53,9.52,9.53,21200,201931.0
1683595866,9.53,9.55,9.53,9.53,35200,335888.0
1683595867,9.55,9.56,9.53,9.55,50000,477613.0
1683595868,9.54,9.57,9.53,9.57,99000,946612.0
1683595869,9.53,9.57,9.53,9.53,7200,68714.0
1683595870,9.54,9.56,9.53,9.53,17100,163110.0
1683595871,9.55,9.59,9.53,9.57,280800,2688448.0
1683595872,9.57,9.59,9.55,9.57,17900,171380.0
1683595873,9.57,9.57,9.56,9.56,11600,110941.0
1683595874,9.57,9.6,9.57,9.6,55300,530425.0
1683595875,9.59,9.6,9.57,9.6,73200,701741.0
1683595876,9.6,9.61,9.57,9.57,24600,235911.0
1683595877,9.57,9.63,9.57,9.63,82100,788957.0
1683595878,9.6,9.65,9.6,9.62,34000,327552.0
1683595879,9.6,9.63,9.57,9.63,28200,271210.0
1683595880,9.62,9.63,9.6,9.63,90500,871477.0
1683595881,9.63,9.63,9.6,9.62,37700,362710.0
1683595882,9.62,9.63,9.6,9.61,76200,732546.0
1683595883,9.61,9.65,9.6,9.63,46000,442693.0
1683595884,9.62,9.65,9.6,9.62,52200,503052.0
1683595885,9.62,9.65,9.62,9.64,40200,387647.0
1683595886,9.65,9.66,9.64,9.64,51800,499729.0
1683595887,9.64,9.65,9.64,9.65,21000,202541.0
1683595888,9.64,9.65,9.64,9.64,39700,382918.0
1683595889,9.65,9.65,9.64,9.65,7300,70395.0
1683595890,9.64,9.65,9.63,9.65,30200,291215.0
1683595891,9.66,9.66,9.65,9.65,8300,80098.0
1683595892,9.66,9.69,9.65,9.66,167300,1618107.0
1683595893,9.65,9.7,9.65,9.66,40700,393378.0
1683595894,9.68,9.7,9.66,9.69,23800,230721.0
1683595895,9.69,9.7,9.68,9.68,21300,206334.0
1683595896,9.68,9.7,9.67,9.68,40300,390237.0
1683595897,9.68,9.68,9.67,9.67,19400,187683.0
1683595898,9.68,9.68,9.66,9.68,33600,324712.0
1683595899,9.66,9.68,9.66,9.67,101200,977644.0
1683595900,9.67,9.68,9.66,9.66,61900,598074.0
1683595901,9.66,9.7,9.66,9.69,80500,779673.0
1683595902,9.68,9.69,9.66,9.67,30000,290230.0
1683595903,9.66,9.73,9.66,9.73,409400,3967122.0
1683595904,9.7,9.7,9.66,9.66,407400,3945192.0
1683595905,9.66,9.66,9.64,9.64,121200,1169574.0
1683595906,9.64,9.64,9.64,9.64,0,0.0
1683595907,9.64,9.64,9.64,9.64,0,0.0
1683595908,9.64,9.64,9.64,9.64,0,0.0
1683595909,9.64,9.64,9.64,9.64,0,0.0
1683595910,9.64,9.64,9.64,9.64,0,0.0
1683595911,9.64,9.64,9.64,9.64,0,0.0
1683595912,9.64,9.64,9.64,9.64,0,0.0
1683595913,9.64,9.64,9.64,9.64,0,0.0
1683595914,9.64,9.64,9.64,9.64,0,0.0
1683595915,9.64,9.64,9.64,9.64,0,0.0
1683595916,9.64,9.64,9.64,9.64,0,0.0
1683595917,9.64,9.64,9.64,9.64,0,0.0
1683595918,9.64,9.64,9.64,9.64,0,0.0
1683595919,9.64,9.64,9.64,9.64,0,0.0
1683595920,9.64,9.64,9.64,9.64,0,0.0
1683595921,9.64,9.64,9.64,9.64,0,0.0
1683595922,9.64,9.64,9.64,9.64,0,0.0
1683595923,9.64,9.64,9.64,9.64,0,0.0
1683595924,9.64,9.64,9.64,9.64,0,0.0
1683595925,9.64,9.64,9.64,9.64,0,0.0
1683595926,9.64,9.64,9.64,9.64,0,0.0
1683595927,9.64,9.64,9.64,9.64,0,0.0
1683595928,9.64,9.64,9.64,9.64,0,0.0
1683595929,9.64,9.64,9.64,9.64,0,0.0
1683595930,9.64,9.64,9.64,9.64,0,0.0
1683595931,9.64,9.64,9.64,9.64,0,0.0
1683595932,9.64,9.64,9.64,9.64,0,0.0
1683595933,9.64,9.64,9.64,9.64,0,0.0
1683595934,9.64,9.64,9.64,9.64,0,0.0
1683595935,9.64,9.64,9.64,9.64,0,0.0
1683595936,9.64,9.64,9.64,9.64,0,0.0
1683595937,9.64,9.64,9.64,9.64,0,0.0
1683595938,9.64,9.64,9.64,9.64,0,0.0
1683595939,9.64,9.64,9.64,9.64,0,0.0
1683595940,9.64,9.64,9.64,9.64,0,0.0
1683595941,9.64,9.64,9.64,9.64,0,0.0
1683595942,9.64,9.64,9.64,9.64,0,0.0
1683595943,9.64,9.64,9.64,9.64,0,0.0
1683595944,9.64,9.64,9.64,9.64,0,0.0
1683595945,9.64,9.64,9.64,9.64,0,0.0
1683595946,9.64,9.64,9.64,9.64,0,0.0
1683595947,9.64,9.64,9.64,9.64,0,0.0
1683595948,9.64,9.64,9.64,9.64,0,0.0
1683595949,9.64,9.64,9.64,9.64,0,0.0
1683595950,9.64,9.64,9.64,9.64,0,0.0
1683595951,9.64,9.64,9.64,9.64,0,0.0
1683595952,9.64,9.64,9.64,9.64,0,0.0
1683595953,9.64,9.64,9.64,9.64,0,0.0
1683595954,9.64,9.64,9.64,9.64,0,0.0
1683595955,9.64,9.64,9.64,9.64,0,0.0
1683595956,9.64,9.64,9.64,9.64,0,0.0
1683595957,9.64,9.64,9.64,9.64,0,0.0
1683595958,9.64,9.64,9.64,9.64,0,0.0
1683595959,9.64,9.64,9.64,9.64,0,0.0
1683595960,9.64,9.64,9.64,9.64,0,0.0
1683595961,9.64,9.64,9.64,9.64,0,0.0
1683595962,9.64,9.64,9.64,9.64,0,0.0
1683595963,9.64,9.64,9.64,9.64,0,0.0
1683595964,9.64,9.64,9.64,9.64,0,0.0
1683595965,9.64,9.64,9.64,9.64,0,0.0
1683595966,9.64,9.64,9.64,9.64,0,0.0
1683595967,9.64,9.64,9.64,9.64,0,0.0
1683595968,9.64,9.64,9.64,9.64,0,0.0
1683595969,9.64,9.64,9.64,9.64,0,0.0
1683595970,9.64,9.64,9.64,9.64,0,0.0
1683595971,9.64,9.64,9.64,9.64,0,0.0
1683595972,9.64,9.64,9.64,9.64,0,0.0
1683595973,9.64,9.64,9.64,9.64,0,0.0
1683595974,9.64,9.64,9.64,9.64,0,0.0
1683595975,9.64,9.64,9.64,9.64,0,0.0
1683595976,9.64,9.64,9.64,9.64,0,0.0
1683595977,9.64,9.64,9.64,9.64,0,0.0
1683595978,9.64,9.64,9.64,9.64,0,0.0
1683595979,9.64,9.64,9.64,9.64,0,0.0
1683595980,9.64,9.64,9.64,9.64,0,0.0
1683595981,9.64,9.64,9.64,9.64,0,0.0
1683595982,9.64,9.64,9.64,9.64,0,0.0
1683595983,9.64,9.64,9.64,9.64,0,0.0
1683595984,9.64,9.64,9.64,9.64,0,0.0
1683595985,9.64,9.64,9.64,9.64,0,0.0
1683595986,9.64,9.64,9.64,9.64,0,0.0
1683595987,9.64,9.64,9.64,9.64,0,0.0
1683595988,9.64,9.64,9.64,9.64,0,0.0
1683595989,9.64,9.64,9.64,9.64,0,0.0
1683595990,9.64,9.64,9.64,9.64,0,0.0
1683595991,9.64,9.64,9.64,9.64,0,0.0
1683595992,9.64,9.64,9.64,9.64,0,0.0
1683595993,9.64,9.64,9.64,9.64,0,0.0
1683595994,9.64,9.64,9.64,9.64,0,0.0
1683595995,9.64,9.64,9.64,9.64,0,0.0
1683595996,9.64,9.64,9.64,9.64,0,0.0
1683595997,9.64,9.64,9.64,9.64,0,0.0
1683595998,9.64,9.64,9.64,9.64,0,0.0
1683595999,9.64,9.64,9.64,9.64,0,0.0
1683596000,9.64,9.64,9.64,9.64,0,0.0
1683596001,9.64,9.64,9.64,9.64,0,0.0
1683596002,9.64,9.64,9.64,9.64,0,0.0
1683596003,9.64,9.64,9.64,9.64,0,0.0
1683596004,9.64,9.64,9.64,9.64,0,0.0
1683596005,9.64,9.64,9.64,9.64,0,0.0
1683596006,9.64,9.64,9.64,9.64,0,0.0
1683596007,9.64,9.64,9.64,9.64,0,0.0
1683596008,9.64,9.64,9.64,9.64,0,0.0
1683596009,9.64,9.64,9.64,9.64,0,0.0
1683596010,9.64,9.64,9.64,9.64,0,0.0
1683596011,9.64,9.64,9.64,9.64,0,0.0
1683596012,9.64,9.64,9.64,9.64,0,0.0
1683596013,9.64,9.64,9.64,9.64,0,0.0
1683596014,9.64,9.64,9.64,9.64,0,0.0
1683596015,9.64,9.64,9.64,9.64,0,0.0
1683596016,9.64,9.64,9.64,9.64,0,0.0
1683596017,9.64,9.64,9.64,9.64,0,0.0
1683596018,9.64,9.64,9.64,9.64,0,0.0
1683596019,9.64,9.64,9.64,9.64,0,0.0
1683596020,9.64,9.64,9.64,9.64,0,0.0
1683596021,9.64,9.64,9.64,9.64,0,0.0
1683596022,9.64,9.64,9.64,9.64,0,0.0
1683596023,9.64,9.64,9.64,9.64,0,0.0
1683596024,9.64,9.64,9.64,9.64,0,0.0
1683596025,9.64,9.64,9.64,9.64,0,0.0
1683596026,9.64,9.64,9.64,9.64,0,0.0
