timestamp,open_price,high_price,low_price,close_price,volume,money
1683595800,6.62,6.62,6.62,6.62,122500,810950.0
1683595801,6.63,6.64,6.63,6.64,125200,830670.0
1683595802,6.63,6.64,6.62,6.63,118500,785737.0
1683595803,6.63,6.64,6.63,6.64,17100,113398.0
1683595804,6.64,6.64,6.63,6.64,8900,59066.0
1683595805,6.64,6.65,6.64,6.64,11300,75130.0
1683595806,6.64,6.64,6.64,6.64,30100,199864.0
1683595807,6.64,6.65,6.64,6.64,7400,49138.0
1683595808,6.64,6.65,6.64,6.64,4300,28561.0
1683595809,6.65,6.65,6.65,6.65,1800,11970.0
1683595810,6.65,6.65,6.65,6.65,20600,136990.0
1683595811,6.65,6.66,6.64,6.64,53700,357277.0
1683595812,6.64,6.64,6.64,6.64,0,0.0
1683595813,6.65,6.65,6.65,6.65,900,5985.0
1683595814,6.65,6.66,6.65,6.65,21500,143101.0
1683595815,6.66,6.66,6.64,6.64,51100,339834.0
1683595816,6.65,6.65,6.64,6.65,14500,96386.0
1683595817,6.65,6.65,6.64,6.65,5800,38564.0
1683595818,6.65,6.65,6.65,6.65,1300,8645.0
1683595819,6.66,6.66,6.65,6.65,15500,103132.0
1683595820,6.65,6.66,6.65,6.65,11800,78480.0
1683595821,6.65,6.65,6.65,6.65,18200,121030.0
1683595822,6.64,6.64,6.64,6.64,500,3320.0
1683595823,6.65,6.65,6.64,6.65,12600,83768.0
1683595824,6.65,6.65,6.64,6.64,8000,53179.0
1683595825,6.64,6.65,6.64,6.65,5000,33216.0
1683595826,6.64,6.65,6.64,6.65,800,5316.0
1683595827,6.64,6.64,6.64,6.64,4600,30544.0
1683595828,6.64,6.64,6.64,6.64,1600,10624.0
1683595829,6.65,6.65,6.64,6.65,4500,29909.0
1683595830,6.65,6.65,6.65,6.65,2000,13300.0
1683595831,6.65,6.65,6.65,6.65,20000,133000.0
1683595832,6.65,6.65,6.64,6.65,8000,53180.0
1683595833,6.65,6.65,6.65,6.65,1900,12635.0
1683595834,6.65,6.65,6.64,6.65,1000,6649.0
1683595835,6.65,6.65,6.64,6.64,7900,52492.0
1683595836,6.65,6.65,6.64,6.64,400,2659.0
1683595837,6.65,6.65,6.65,6.65,1700,11305.0
1683595838,6.65,6.65,6.65,6.65,5900,39235.0
1683595839,6.65,6.65,6.65,6.65,300,1995.0
1683595840,6.65,6.65,6.65,6.65,0,0.0
1683595841,6.65,6.65,6.65,6.65,3200,21280.0
1683595842,6.65,6.65,6.65,6.65,0,0.0
1683595843,6.65,6.65,6.65,6.65,400,2660.0
1683595844,6.65,6.65,6.65,6.65,900,5985.0
1683595845,6.65,6.65,6.65,6.65,0,0.0
1683595846,6.65,6.65,6.65,6.65,23000,152950.0
1683595847,6.64,6.65,6.64,6.65,600,3986.0
1683595848,6.65,6.65,6.65,6.65,1300,8645.0
1683595849,6.65,6.65,6.65,6.65,0,0.0
1683595850,6.65,6.65,6.64,6.64,5900,39186.0
1683595851,6.64,6.65,6.64,6.65,10000,66446.0
1683595852,6.65,6.65,6.65,6.65,2000,13300.0
1683595853,6.65,6.65,6.65,6.65,0,0.0
1683595854,6.65,6.65,6.65,6.65,0,0.0
1683595855,6.64,6.64,6.64,6.64,4200,27888.0
1683595856,6.64,6.64,6.64,6.64,9200,61088.0
1683595857,6.65,6.65,6.64,6.64,2700,17948.0
1683595858,6.65,6.65,6.64,6.65,5600,37234.0
1683595859,6.65,6.65,6.65,6.65,1000,6650.0
1683595860,6.64,6.64,6.64,6.64,2300,15272.0
1683595861,6.64,6.64,6.63,6.64,45200,299816.0
1683595862,6.63,6.65,6.63,6.64,10300,68375.0
1683595863,6.64,6.64,6.63,6.63,2300,15251.0
1683595864,6.64,6.64,6.63,6.63,3100,20554.0
1683595865,6.63,6.63,6.63,6.63,7200,47736.0
1683595866,6.63,6.63,6.63,6.63,6500,43095.0
1683595867,6.63,6.64,6.63,6.64,9300,61729.0
1683595868,6.63,6.64,6.63,6.63,10700,70947.0
1683595869,6.63,6.63,6.63,6.63,1400,9282.0
1683595870,6.63,6.64,6.62,6.62,6800,45085.0
1683595871,6.63,6.64,6.63,6.63,8000,53063.0
1683595872,6.63,6.63,6.63,6.63,0,0.0
1683595873,6.63,6.63,6.63,6.63,0,0.0
1683595874,6.63,6.64,6.63,6.64,24200,160501.0
1683595875,6.64,6.64,6.64,6.64,400,2656.0
1683595876,6.63,6.63,6.63,6.63,6400,42432.0
1683595877,6.63,6.63,6.63,6.63,10200,67626.0
1683595878,6.63,6.63,6.63,6.63,3800,25194.0
