timestamp,volume_percentage
20230707093003000,0.003398201704593554
20230707093006000,0.001399764053987047
20230707093009000,0.0016399196514848245
20230707093012000,3.087714824971427e-05
20230707093015000,0.0016965277566093008
20230707093018000,0.0004374262668709522
20230707093021000,0.00040997991287120613
20230707093024000,0.0017857284071084753
20230707093027000,0.001835474923733015
20230707093030000,0.0008679909452419678
20230707093033000,0.0006312661419941584
20230707093036000,0.0007256129838682854
20230707093039000,0.0005900966109945394
20230707093042000,0.0003876797502464125
20230707093045000,0.000734189969493206
20230707093048000,8.57698562492063e-05
20230707093051000,9.77776361240952e-05
20230707093054000,0.00016467812399847612
20230707093057000,0.0004940343719954284
20230707093100000,0.0011681854421141898
20230707093103000,0.0008010904573675869
20230707093106000,0.0006123967736193331
20230707093109000,0.0006295507448691742
20230707093112000,0.0017123951800154039
20230707093115000,0.0004202722956211109
20230707093118000,0.00039797213299631726
20230707093121000,0.0006141121707443171
20230707093124000,4.974651662453966e-05
20230707093127000,0.0008199598257424123
20230707093130000,0.0002710327457474919
20230707093133000,0.001034384466365428
20230707093136000,0.0001835474923733015
20230707093139000,8.233906199923806e-05
20230707093142000,0.0002881867169973332
20230707093145000,0.00020584765499809515
20230707093148000,0.0008611293567420313
20230707093151000,0.002144246406230158
20230707093154000,0.0002230016262479364
20230707093157000,0.00032592545374698396
20230707093200000,5.317731087450791e-05
20230707093203000,9.263144474914282e-05
20230707093206000,0.00033793323362187283
20230707093209000,0.0005163345346202219
20230707093212000,0.0004803111949955553
20230707093215000,0.0004614418266207299
20230707093218000,1.715397124984126e-05
20230707093221000,0.0001835474923733015
20230707093224000,0.0015112648671110152
20230707093227000,0.0004528648409958093
20230707093230000,0.0002744635399974602
20230707093233000,0.00024015559749777766
20230707093236000,0.000530057711620095
20230707093239000,0.0005609348598698093
20230707093242000,0.00035165641062174586
20230707093245000,0.00042370308987107916
20230707093248000,0.0012985556236129836
20230707093251000,0.00042884928124603154
20230707093254000,0.0009331760359913646
20230707093257000,0.00012693938724882533
20230707093300000,0.0010807001887399995
20230707093303000,0.0004974651662453966
20230707093306000,4.803111949955553e-05
20230707093309000,4.460032524958728e-05
20230707093312000,0.0010206612893655551
20230707093315000,0.00021099384637304752
20230707093318000,0.0008388291941172377
20230707093321000,0.0003653795876216189
20230707093324000,0.0015404266182357453
20230707093327000,0.00042198769274609505
20230707093330000,0.00042370308987107916
20230707093333000,0.0006981666298685393
20230707093336000,0.0016296272687349198
20230707093339000,0.00021099384637304752
20230707093342000,0.0011304467053645391
20230707093345000,0.0004785957978705712
20230707093348000,0.000571227242619714
20230707093351000,0.00015953193262352374
20230707093354000,0.0007496285436180631
20230707093357000,0.0003345024393719046
20230707093400000,0.0002092784492480634
20230707093403000,0.0005077575489953013
20230707093406000,0.0012676784753632693
20230707093409000,0.00014066256424869833
20230707093412000,0.00018526288949828563
20230707093415000,0.00024015559749777766
20230707093418000,0.0025782418788511414
20230707093421000,0.00027960973137241256
20230707093424000,9.434684187412694e-05
20230707093427000,5.6608105124476165e-05
20230707093430000,0.0002676019514975237
20230707093433000,0.000408264515746222
20230707093436000,9.091604762415868e-05
20230707093439000,0.000367094984746603
20230707093442000,0.0012024933846138724
20230707093445000,0.0004837419892455236
20230707093448000,0.0002744635399974602
20230707093451000,0.0005094729461202855
20230707093454000,1.372317699987301e-05
20230707093457000,0.0009897841411158409
20230707093500000,0.0006878742471186346
20230707093503000,0.000530057711620095
20230707093506000,0.00011493160737393645
20230707093509000,0.0005060421518703172
20230707093512000,0.00030705608537215856
20230707093515000,0.0001698243153734285
20230707093518000,0.000734189969493206
20230707093521000,0.0009160220647415234
20230707093524000,9.606223899911106e-05
20230707093527000,0.000830252208492317
20230707093530000,0.0003876797502464125
20230707093533000,0.00018183209524831736
20230707093536000,0.0001235085929988571
20230707093539000,6.175429649942854e-05
20230707093542000,0.0003636641904966347
20230707093545000,0.00103095367211546
20230707093548000,0.0007184426238858517
20230707093551000,0.0002881867169973332
20230707093554000,0.00015953193262352374
20230707093557000,0.0005677964483697457
20230707093600000,0.00037738736749650775
20230707093603000,0.0003087714824971427
20230707093606000,0.00027274814287247607
