timestamp,volume_percentage
20230727093003000,0.003213033204621421
20230727093006000,0.0010448626700765478
20230727093009000,0.0012361947922186816
20230727093012000,0.0001658667045597284
20230727093015000,0.0011288692775035633
20230727093018000,0.00024782437034218244
20230727093021000,0.002242127571048564
20230727093024000,0.0018011172742191683
20230727093027000,0.0011815563483637123
20230727093030000,0.000776646451938493
20230727093033000,0.0008488472527468453
20230727093036000,0.0011464316344569462
20230727093039000,0.0009093398155862757
20230727093042000,0.0007034699646327304
20230727093045000,0.0007112754566120118
20230727093048000,0.0009512943349749128
20230727093051000,0.0005122354111403377
20230727093054000,0.000677126429202656
20230727093057000,0.000432229118352704
20230727093100000,0.000694688786156039
20230727093103000,0.0009366590375137604
20230727093106000,0.0018128255121880904
20230727093109000,0.0006849319211819372
20230727093112000,0.00024197025135772144
20230727093115000,0.001033252000757367
20230727093118000,0.0003073412466842026
20230727093121000,0.0009669053189334755
20230727093124000,0.0005580926765186156
20230727093127000,0.00015415846659080638
20230727093130000,0.0006566370127570424
20230727093133000,0.0020586985095354523
20230727093136000,0.0003375875281039178
20230727093139000,0.00036002831754435163
20230727093142000,0.00031807379815571447
20230727093145000,0.0004683295187568802
20230727093148000,0.0003590526310469415
20230727093151000,0.00028782751673599925
20230727093154000,0.000986419048881679
20230727093157000,0.0007005429051405
20230727093200000,0.000531749141088541
20230727093203000,0.0008654339232028182
20230727093206000,0.000420520880383782
20230727093209000,0.00021465102943023676
20230727093212000,0.0003756393015029143
20230727093215000,0.001238146165213502
20230727093218000,0.0005571169900212054
20230727093221000,0.0005541899305289749
20230727093224000,0.0006039499418968934
20230727093227000,0.0011766779158766615
20230727093230000,0.0007571327219902896
20230727093233000,0.0003473443930780195
20230727093236000,0.000566873854995307
20230727093239000,0.00038051773398996514
20230727093242000,0.00022050514841469776
20230727093245000,0.00016976945054936906
20230727093248000,0.000438083237337165
20230727093251000,0.0003883232259692465
20230727093254000,0.0013698638423638744
20230727093257000,0.0005307734545911309
20230727093300000,0.00028490045724376877
20230727093303000,0.0003307577226220466
20230727093306000,0.0002400188783629011
20230727093309000,0.00010830120121252854
20230727093312000,0.0002663624137929756
20230727093315000,0.00032978203612463647
20230727093318000,0.00040978832891227016
20230727093321000,0.00025270280282923326
20230727093324000,0.0003395389010987381
20230727093327000,0.0002302620133887994
20230727093330000,0.0009103155020836858
20230727093333000,0.0008976315776173537
20230727093336000,0.00028880320323340945
20230727093339000,0.00027709496526448745
20230727093342000,0.00013757179613483356
20230727093345000,0.0002624596678033349
20230727093348000,0.001956251427307385
20230727093351000,0.00026733810029038574
20230727093354000,0.0002702651597826163
20230727093357000,0.00016098827207267755
20230727093400000,0.0003697851825184533
20230727093403000,0.0005337005140833614
20230727093406000,0.00016781807755454872
20230727093409000,0.00031319536566866364
20230727093412000,0.00032490360363758564
20230727093415000,0.00014440160161670473
20230727093418000,0.00012976630415555222
20230727093421000,0.00020196710496390457
20230727093424000,0.00015806121258044706
20230727093427000,1.4635297461152506e-05
20230727093430000,0.0004117397019070905
20230727093433000,0.0009805649298972178
20230727093436000,0.00021074828344059608
20230727093439000,0.00011220394720216921
20230727093442000,0.00018538043450793174
20230727093445000,7.805491979281336e-05
20230727093448000,0.0002400188783629011
20230727093451000,0.00010537414172029804
20230727093454000,0.0012098512567886072
20230727093457000,0.0002819733977515383
20230727093500000,3.317334091194568e-05
20230727093503000,0.001255708522166885
20230727093506000,0.0005307734545911309
20230727093509000,0.00046345108626982937
20230727093512000,0.0007756707654410828
20230727093515000,0.000479062070228392
20230727093518000,0.0003141710521660738
20230727093521000,0.0005063812921558767
20230727093524000,0.0008244550903115912
20230727093527000,0.0009727594379179365
20230727093530000,0.0005502871845393342
20230727093533000,0.00026831378678779594
20230727093536000,0.0003463687065806093
20230727093539000,0.00015610983958562672
20230727093542000,0.0008956802046225334
20230727093545000,0.0012508300896798342
20230727093548000,0.0004283263723630633
20230727093551000,0.0007561570354928795
20230727093554000,0.0001980643589742639
20230727093557000,0.00019708867247685374
20230727093600000,2.5367848932664342e-05
20230727093603000,0.0006156581798658154
20230727093606000,5.1711384362738855e-05
20230727093609000,0.0007464001705187777
20230727093612000,0.0009005586371095841
20230727093615000,0.0003629553770365821
20230727093618000,0.0001307419906529624
20230727093621000,9.561727674619637e-05
20230727093624000,0.0001746478830364199
20230727093627000,0.00037759067449773465
20230727093630000,0.00021757808892246725
20230727093633000,0.0034422219628630693
20230727093636000,0.00017855062902606057
20230727093639000,0.0002039184779587249
20230727093642000,5.8541189844610024e-05
20230727093645000,0.0002517271163318231
20230727093648000,0.0008517743122390759
20230727093651000,0.000958124140456784
20230727093654000,0.0003629553770365821
20230727093657000,0.000432229118352704
20230727093700000,0.00036588243652881265
20230727093703000,0.0005210165896170292
20230727093706000,0.00012293649867368105
20230727093709000,0.00017855062902606057
20230727093712000,0.00023709181887067058
20230727093715000,0.0003463687065806093
20230727093718000,0.0002497757433370028
20230727093721000,0.00016391533156490806
20230727093724000,0.0008342119552856928
20230727093727000,0.003275379571805931
20230727093730000,0.0003473443930780195
20230727093733000,0.000479062070228392
20230727093736000,0.00010342276872547771
20230727093739000,0.0005473601250471037
20230727093742000,0.0019406404433488223
20230727093745000,9.269021725396587e-05
20230727093748000,8.683609826950487e-05
20230727093751000,0.0002517271163318231
20230727093754000,0.00020099141846649442
20230727093757000,7.220080080835236e-05
20230727093800000,2.341647593784401e-05
20230727093803000,0.0003395389010987381
20230727093806000,0.0002156267159276469
20230727093809000,0.00018147768851829106
20230727093812000,0.0008400660742701538
20230727093815000,0.0030636556018679246
20230727093818000,0.0003824691069847855
20230727093821000,0.0002361161323732604
20230727093824000,0.0002897788897308196
20230727093827000,0.00012586355816591156
20230727093830000,0.0009122668750785062
20230727093833000,0.00029270594922305013
20230727093836000,0.004665732830615419
20230727093839000,8.29333522798642e-05
20230727093842000,0.00021172396993800625
20230727093845000,7.220080080835236e-05
20230727093848000,2.7319221927484677e-05
20230727093851000,0.0003844204799796058
20230727093854000,4.585726537827785e-05
20230727093857000,0.0001746478830364199
20230727093900000,0.00016976945054936906
20230727093903000,3.219765441453551e-05
20230727093906000,0.0007571327219902896
20230727093909000,9.269021725396587e-05
20230727093912000,0.0005717522874823579
20230727093915000,0.0001658667045597284
20230727093918000,0.0001834290615131114
20230727093921000,0.00021855377541987742
20230727093924000,0.00017074513704677923
20230727093927000,9.659296324360654e-05
20230727093930000,0.0006605397587466831
20230727093933000,0.00036002831754435163
20230727093936000,0.0005073569786532868
20230727093939000,0.000514186784135158
20230727093942000,8.87874712643252e-05
20230727093945000,0.0001892831804975724
20230727093948000,0.0002614839813059248
20230727093951000,0.0002507514298344129
20230727093954000,0.000508332665150697
20230727093957000,2.8294908424894845e-05
20230727094000000,0.000694688786156039
20230727094003000,0.0005707766009849477
20230727094006000,0.0003668581230262228
20230727094009000,6.53709953264812e-05
20230727094012000,9.561727674619637e-05
20230727094015000,0.00027709496526448745
20230727094018000,0.00014635297461152507
20230727094021000,0.00016684239105713857
20230727094024000,0.00022245652140951807
20230727094027000,9.46415902487862e-05
20230727094030000,0.0010537414172029805
20230727094033000,0.0002702651597826163
20230727094036000,0.00010244708222806754
20230727094039000,0.0004517428483009073
20230727094042000,0.0013581556043949525
20230727094045000,0.0004946730541869547
20230727094048000,0.000484916189212853
20230727094051000,0.0003473443930780195
20230727094054000,0.00030441418719197213
20230727094057000,0.00021269965643541642
20230727094100000,0.0014166967942395626
20230727094103000,0.003316358404697158
20230727094106000,0.00022245652140951807
20230727094109000,0.00012976630415555222
20230727094112000,0.0002361161323732604
20230727094115000,0.0002302620133887994
20230727094118000,4.293020588604735e-05
20230727094121000,0.00012391218517109122
20230727094124000,0.00019708867247685374
20230727094127000,0.0001268392446633217
20230727094130000,0.0003317334091194568
20230727094133000,0.00014342591511929455
20230727094136000,0.0005229679626118495
20230727094139000,0.0001248878716685014
20230727094142000,8.195766578245403e-05
20230727094145000,0.00014635297461152507
20230727094148000,8.29333522798642e-05
20230727094151000,2.634353543007451e-05
20230727094154000,2.5367848932664342e-05
20230727094157000,0.0011961916458248648
20230727094200000,0.001595247423265623
20230727094203000,0.0005063812921558767
20230727094206000,0.00046637814576205985
20230727094209000,0.0003258792901349958
20230727094212000,0.0069576204130319015
20230727094215000,0.0012118026297834276
20230727094218000,0.0011600912454206886
20230727094221000,5.561413035237952e-05
20230727094224000,0.00019416161298462325
20230727094227000,0.00031612242516089413
20230727094230000,0.001255708522166885
20230727094233000,0.001880147880509392
20230727094236000,7.805491979281336e-05
20230727094239000,0.0003492957660728398
20230727094242000,0.0001414745421244742
20230727094245000,2.4392162435254174e-05
20230727094248000,0.0005034542326636462
20230727094251000,0.001274246565617678
20230727094254000,0.00018245337501570123
20230727094257000,0.00017952631552347074
20230727094300000,0.00010147139573065737
20230727094303000,0.00027611927876707726
20230727094306000,0.0014215752267266134
20230727094309000,0.0002136753429328266
20230727094312000,0.00017855062902606057
20230727094315000,8.683609826950487e-05
20230727094318000,0.000490770308197314
20230727094321000,0.0006263907313373273
20230727094324000,0.000508332665150697
20230727094327000,0.00044881578880867683
20230727094330000,0.0004888189352024937
20230727094333000,0.002459705659971031
20230727094336000,0.0011630183049129192
20230727094339000,0.0005590683630160257
20230727094342000,0.00024099456486031127
20230727094345000,0.00028490045724376877
20230727094348000,0.0002956330087152806
20230727094351000,0.0001600125855752674
20230727094354000,0.0007610354679799303
20230727094357000,0.0018908804319809037
20230727094400000,0.00037466361500550417
20230727094403000,0.0001180580661866302
20230727094406000,4.195451938863718e-05
20230727094409000,0.00010732551471511838
20230727094412000,0.00036880949602104314
20230727094415000,0.00019904004547167408
20230727094418000,4.000314639381685e-05
20230727094421000,0.00023318907288102993
20230727094424000,0.0002995357547049213
20230727094427000,4.293020588604735e-05
20230727094430000,0.0006966401591508593
20230727094433000,0.0002780706517618976
20230727094436000,0.0001570855260830369
20230727094439000,0.0003551498850573008
20230727094442000,0.00023904319186549092
20230727094445000,0.00031221967917125344
20230727094448000,0.00019025886699498257
20230727094451000,8.87874712643252e-05
20230727094454000,0.00020684553745095542
20230727094457000,0.00020489416445613508
20230727094500000,0.0023709181887067057
20230727094503000,0.0021933432461780553
20230727094506000,0.00047418363774134116
20230727094509000,0.00027319221927484677
20230727094512000,0.0008498229392442555
20230727094515000,0.00019025886699498257
20230727094518000,4.683295187568802e-05
20230727094521000,0.00027319221927484677
20230727094524000,0.00010537414172029804
