time,last_price,volume,money,bid1_price,bid2_price,bid3_price,bid4_price,bid5_price,bid1_volume,bid2_volume,bid3_volume,bid4_volume,bid5_volume,ask1_price,ask2_price,ask3_price,ask4_price,ask5_price,ask1_volume,ask2_volume,ask3_volume,ask4_volume,ask5_volume
85824000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
85924000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90224000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90324000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90724000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
90824000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91124000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91224000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91500000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
91509000,0.0,0,0.0,6.56,0.0,0.0,0.0,0.0,30100,0,0,0,0,6.56,0.0,0.0,0.0,0.0,30100,1600,0,0,0
91527000,0.0,0,0.0,6.57,0.0,0.0,0.0,0.0,13000,2200,0,0,0,6.57,0.0,0.0,0.0,0.0,13000,0,0,0,0
91630000,0.0,0,0.0,6.59,0.0,0.0,0.0,0.0,19500,0,0,0,0,6.59,0.0,0.0,0.0,0.0,19500,800,0,0,0
91648000,0.0,0,0.0,6.59,0.0,0.0,0.0,0.0,19700,0,0,0,0,6.59,0.0,0.0,0.0,0.0,19700,600,0,0,0
91657000,0.0,0,0.0,6.59,0.0,0.0,0.0,0.0,19700,0,0,0,0,6.59,0.0,0.0,0.0,0.0,19700,2900,0,0,0
91715000,0.0,0,0.0,6.59,0.0,0.0,0.0,0.0,19700,0,0,0,0,6.59,0.0,0.0,0.0,0.0,19700,3900,0,0,0
91742000,0.0,0,0.0,6.59,0.0,0.0,0.0,0.0,19800,0,0,0,0,6.59,0.0,0.0,0.0,0.0,19800,3800,0,0,0
91751000,0.0,0,0.0,6.59,0.0,0.0,0.0,0.0,20100,0,0,0,0,6.59,0.0,0.0,0.0,0.0,20100,3500,0,0,0
91809000,0.0,0,0.0,6.59,0.0,0.0,0.0,0.0,20100,0,0,0,0,6.59,0.0,0.0,0.0,0.0,20100,7500,0,0,0
