SecurityID,TransactTime,OrderNo,Price,Balance,OrderBSFlag,OrdType,OrderIndex,ChannelNo,BizIndex
600000,20230228101000040,2828668,7.170,500,B,A,2805481,5,4274586
600000,20230228101000280,2828875,7.180,400,S,A,2805687,5,4274921
600000,20230228101000490,2829064,7.180,1300,S,A,2805908,5,4275203
600000,20230228101000530,2829088,7.180,35500,S,A,2805934,5,4275235
600000,20230228101000630,2829159,7.170,4400,B,A,2806006,5,4275326
600000,20230228101001620,2829851,7.180,3100,S,A,2806687,5,4276408
600000,20230228101001630,2829064,7.180,1300,S,D,2806691,5,4276414
600000,20230228101001630,2829088,7.180,35500,S,D,2806694,5,4276418
600000,20230228101002580,2830743,6.920,100,B,A,2807552,5,4277733
600000,20230228101002580,2830743,6.920,100,B,D,2807553,5,4277734
600000,20230228101003130,2831195,7.110,1000,B,A,2807993,5,4278499
600000,20230228101003190,2831241,7.170,200,B,A,2808037,5,4278563
600000,20230228101004870,2705274,7.180,400,S,D,2809329,5,4280624
600000,20230228101005180,2832789,7.130,5500,B,A,2809591,5,4281104
600000,20230228101005740,2833246,7.180,1300,S,A,2810067,5,4281937
600000,20230228101005740,2833270,7.180,30600,S,A,2810079,5,4281989
600000,20230228101008710,2835547,7.180,5000,S,A,2812313,5,4285722
600000,20230228101009250,2824819,7.070,300,B,D,2812790,5,4286379
600000,20230228101009780,2836495,7.160,5000,B,A,2813227,5,4287186
600000,20230228101009850,2836541,7.170,1500,B,A,2813271,5,4287245
600000,20230228101011550,2837646,7.170,200,B,A,2814448,5,4288994
600000,20230228101011550,2837648,7.160,300,B,A,2814449,5,4289015
600000,20230228101012190,2838045,7.170,707,S,A,2814853,5,4289708
600000,20230228101012260,2838129,7.170,800,S,A,2814942,5,4289845
600000,20230228101012280,2838132,7.170,800,S,A,2814945,5,4289849
600000,20230228101012550,2838331,7.170,100,S,A,2815155,5,4290194
600000,20230228101013180,2838741,7.160,100,B,A,2815567,5,4290830
600000,20230228101014580,2839855,6.920,100,B,A,2816683,5,4292567
600000,20230228101014580,2839855,6.920,100,B,D,2816684,5,4292568
600000,20230228101015190,2840262,7.170,600,S,A,2817155,5,4293289
600000,20230228101015250,2725868,7.180,100,S,D,2817230,5,4293392
600000,20230228101015360,2840377,7.170,100,S,A,2817313,5,4293539
600000,20230228101015720,2704123,7.180,1000,S,D,2817596,5,4293965
600000,20230228101015800,2840656,7.170,1000,S,A,2817641,5,4294038
600000,20230228101017080,2841570,7.170,893,B,A,2818641,5,4295423
600000,20230228101017080,2841572,7.170,300,B,A,2818643,5,4295432
600000,20230228101017080,2841573,7.170,100,B,A,2818644,5,4295433
600000,20230228101017090,2841581,7.160,300,B,A,2818662,5,4295455
600000,20230228101017110,2841587,7.170,600,B,A,2818669,5,4295464
600000,20230228101017540,2833246,7.180,1300,S,D,2819002,5,4295912
600000,20230228101017540,2833270,7.180,30600,S,D,2819003,5,4295913
600000,20230228101018160,2842344,7.170,100,B,A,2819469,5,4296601
600000,20230228101021210,2844326,7.180,100,S,A,2821733,5,4300001
600000,20230228101021800,2844709,7.160,3000,B,A,2822176,5,4300733
600000,20230228101022930,2845376,7.150,300,B,A,2822923,5,4301863
600000,20230228101023150,2845525,7.150,900,B,A,2823082,5,4302080
600000,20230228101024220,2846125,7.180,400,S,A,2823801,5,4303131
600000,20230228101024330,2846198,7.060,4700,B,A,2823881,5,4303244
600000,20230228101026220,2847267,7.180,500,S,A,2825021,5,4304933
600000,20230228101026480,2847427,7.180,1300,S,A,2825185,5,4305224
600000,20230228101026510,2847440,7.180,35500,S,A,2825202,5,4305253
600000,20230228101026580,2847493,6.920,100,B,A,2825256,5,4305335
600000,20230228101026580,2847493,6.920,100,B,D,2825258,5,4305337
600000,20230228101027030,2675647,7.190,3800,S,D,2825506,5,4305751
600000,20230228101027660,2814089,7.880,100,S,D,2825950,5,4306390
600000,20230228101028610,2848706,7.170,4000,B,A,2826503,5,4307256
600000,20230228101029600,1052909,7.150,2000,B,D,2827063,5,4308242
600000,20230228101029870,2849471,7.140,11100,B,A,2827206,5,4308483
600000,20230228101029870,2849472,7.130,2300,B,A,2827207,5,4308484
600000,20230228101029890,2849473,7.170,4000,S,A,2827208,5,4308485
600000,20230228101029940,2849499,7.170,1700,S,A,2827237,5,4308523
600000,20230228101029940,2849501,7.170,100,S,A,2827238,5,4308527
600000,20230228101030190,2818895,7.150,600,B,D,2827428,5,4308804
600000,20230228101030250,2762431,7.190,1400,S,D,2827467,5,4308868
600000,20230228101030360,2849820,7.190,1200,S,A,2827538,5,4308993
600000,20230228101030480,2849877,7.170,200,S,A,2827616,5,4309106
600000,20230228101030550,2847427,7.180,1300,S,D,2827658,5,4309200
600000,20230228101030550,2847440,7.180,35500,S,D,2827660,5,4309202
600000,20230228101030580,2849948,7.210,325900,S,A,2827688,5,4309239
600000,20230228101030710,2846125,7.180,400,S,D,2827773,5,4309360
600000,20230228101030790,2850069,7.170,400,S,A,2827834,5,4309455
600000,20230228101030990,2850156,7.160,100,B,A,2827932,5,4309617
600000,20230228101035860,2849473,7.170,2700,S,D,2831103,5,4314543
600000,20230228101036720,2828875,7.180,400,S,D,2831645,5,4315387
600000,20230228101036830,2853747,7.170,400,S,A,2831714,5,4315491
600000,20230228101037790,2854468,7.160,27900,B,A,2832374,5,4316538
600000,20230228101038580,2854950,6.920,100,B,A,2832882,5,4317363
600000,20230228101038580,2854950,6.920,100,B,D,2832885,5,4317366
600000,20230228101038680,2855003,7.160,1000,B,A,2832964,5,4317464
600000,20230228101039670,2855663,7.290,700,S,A,2833603,5,4318521
600000,20230228101040670,2856266,7.180,3800,S,A,2834230,5,4319503
600000,20230228101041320,2844326,7.180,100,S,D,2834599,5,4320038
600000,20230228101041390,2856670,7.170,100,S,A,2834628,5,4320080
600000,20230228101043530,2858374,7.140,2000,B,A,2836234,5,4322640
600000,20230228101044500,2849472,7.130,2300,B,D,2836784,5,4323506
600000,20230228101044610,2859026,7.130,1300,B,A,2836880,5,4323650
600000,20230228101044750,2859103,7.160,2000,B,A,2836970,5,4323755
600000,20230228101045620,2859735,7.160,300,B,A,2837680,5,4324759
600000,20230228101046440,111081,7.130,1400,B,D,2838261,5,4325638
600000,20230228101046470,2860294,7.170,2200,S,A,2838278,5,4325661
600000,20230228101048120,2861283,7.160,2500,B,A,2839348,5,4327250
600000,20230228101048550,2861573,7.010,300,B,A,2839642,5,4327682
600000,20230228101048740,2861695,7.160,3700,B,A,2839758,5,4327860
600000,20230228101050350,2862634,7.160,300,B,A,2840745,5,4329399
600000,20230228101050580,2862815,6.920,100,B,A,2840898,5,4329656
600000,20230228101050580,2862815,6.920,100,B,D,2840899,5,4329657
600000,20230228101051490,2863386,7.170,86300,B,A,2841534,5,4330645
600000,20230228101052290,2863814,7.220,10000,S,A,2842034,5,4331307
600000,20230228101052810,2864095,7.140,1400,B,A,2842347,5,4331774
600000,20230228101053580,2864549,7.170,500,B,A,2842881,5,4332533
600000,20230228101054310,2864938,7.170,1000,B,A,2843311,5,4333267
600000,20230228101054730,2865217,7.130,100,B,A,2843607,5,4333702
600000,20230228101055970,2838741,7.160,100,B,D,2844316,5,4334903
600000,20230228101056050,1055042,7.200,5400,S,D,2844372,5,4334988
600000,20230228101057190,2866622,7.180,5400,S,A,2844967,5,4335923
600000,20230228101057980,2861283,7.160,2500,B,D,2845551,5,4336783
600000,20230228101059430,880215,7.130,10000,B,D,2846341,5,4337957
600000,20230228101059990,2868331,7.220,10000,S,A,2846715,5,4338621
600000,20230228101100080,2868379,7.170,200,B,A,2846776,5,4338701
600000,20230228101100340,2868562,7.180,100,S,A,2846997,5,4338990
600000,20230228101100340,2868563,7.180,100,S,A,2846998,5,4338991
600000,20230228101102580,2870022,6.920,100,B,A,2848629,5,4341245
600000,20230228101102580,2870022,6.920,100,B,D,2848630,5,4341246
600000,20230228101104420,2871069,7.180,234800,S,A,2849770,5,4342877
600000,20230228101105030,2871402,7.120,800,B,A,2850109,5,4343385
600000,20230228101106650,2872535,7.180,1400,S,A,2851246,5,4345060
600000,20230228101106680,2872550,7.170,400,B,A,2851259,5,4345080
600000,20230228101107980,2815339,7.160,5600,B,D,2852167,5,4346446
600000,20230228101108800,302458,7.200,100,S,D,2852708,5,4347281
600000,20230228101112260,2876017,7.170,5600,B,A,2854827,5,4350564
600000,20230228101112430,2876108,7.150,100,B,A,2854921,5,4350703
600000,20230228101112640,2876257,7.180,600,S,A,2855068,5,4350932
600000,20230228101113920,2877091,7.050,1000,B,A,2855892,5,4352122
600000,20230228101114580,2877561,6.920,100,B,A,2856402,5,4352879
600000,20230228101114580,2877561,6.920,100,B,D,2856404,5,4352881
600000,20230228101116950,2850156,7.160,100,B,D,2858092,5,4355364
600000,20230228101117110,2879165,7.200,3000,S,A,2858199,5,4355523
600000,20230228101118160,2879872,7.170,200,B,A,2858914,5,4356603
600000,20230228101118650,2880169,7.170,200,B,A,2859245,5,4357070
600000,20230228101120030,2868379,7.170,200,B,D,2860093,5,4358338
600000,20230228101122430,2855003,7.160,1000,B,D,2861620,5,4360577
600000,20230228101124580,2868563,7.180,100,S,D,2863045,5,4362655
600000,20230228101124870,2883960,7.140,5000,B,A,2863228,5,4362947
600000,20230228101125430,2884302,7.150,10000,B,A,2863586,5,4363519
600000,20230228101126570,2885011,6.920,100,B,A,2864308,5,4364598
600000,20230228101126590,2885011,6.920,100,B,D,2864309,5,4364599
600000,20230228101128360,62131,7.120,500,B,D,2865395,5,4366307
600000,20230228101129270,2886693,7.150,100,B,A,2865984,5,4367196
600000,20230228101131870,2888462,7.160,1000,B,A,2867814,5,4370039
600000,20230228101132940,2889139,7.150,100,B,A,2868513,5,4371131
600000,20230228101133030,2889197,7.180,37400,S,A,2868591,5,4371230
600000,20230228101133030,2889198,7.190,20800,S,A,2868592,5,4371231
600000,20230228101133050,2889200,7.200,22900,S,A,2868594,5,4371233
600000,20230228101134710,2890252,7.150,2000,B,A,2869730,5,4372983
600000,20230228101137230,2891709,7.160,10000,B,A,2871257,5,4375385
600000,20230228101138580,2892554,6.920,100,B,A,2872119,5,4376628
600000,20230228101138580,2892554,6.920,100,B,D,2872120,5,4376629
600000,20230228101141040,2894018,7.180,400,S,A,2873635,5,4378936
600000,20230228101141620,2894380,6.900,200,B,A,2873999,5,4379545
600000,20230228101142120,2894662,7.170,1000,B,A,2874285,5,4379971
600000,20230228101142200,2894696,7.170,200,B,A,2874312,5,4380019
600000,20230228101144930,2896457,7.190,900,S,A,2876169,5,4382888
600000,20230228101146670,2897659,7.170,1800,B,A,2877489,5,4384717
600000,20230228101146740,2897691,7.200,5000,S,A,2877520,5,4384768
600000,20230228101150580,2900472,6.920,100,B,A,2880286,5,4389065
600000,20230228101150580,2900472,6.920,100,B,D,2880287,5,4389066
600000,20230228101152000,1683684,7.580,1000,S,D,2881261,5,4390565
600000,20230228101156740,2905036,7.180,100,S,A,2884927,5,4396340
600000,20230228101200020,2907653,7.170,300,B,A,2887685,5,4400480
600000,20230228101202570,2909831,6.920,100,B,A,2890044,5,4403986
600000,20230228101202570,2909831,6.920,100,B,D,2890045,5,4403987
600000,20230228101203130,2910311,7.170,100,B,A,2890510,5,4404815
600000,20230228101205110,2911716,7.150,2000,B,A,2891862,5,4406908
600000,20230228101206250,2894018,7.180,400,S,D,2892837,5,4408324
600000,20230228101208290,2913987,7.180,700,S,A,2894309,5,4410485
600000,20230228101209170,2914526,7.170,300,B,A,2894896,5,4411377
600000,20230228101213550,2917509,7.170,10000,B,A,2898164,5,4416312
600000,20230228101214580,2918157,6.920,100,B,A,2898891,5,4417465
600000,20230228101214580,2918157,6.920,100,B,D,2898892,5,4417466
600000,20230228101217740,2920478,7.880,100,S,A,2901387,5,4421116
600000,20230228101218270,2920850,7.180,2500,S,A,2901823,5,4421707
600000,20230228101219780,2921834,7.180,2400,S,A,2902892,5,4423270
600000,20230228101219860,2907653,7.170,300,B,D,2902964,5,4423400
600000,20230228101221470,2922953,7.170,4200,S,A,2904228,5,4425131
600000,20230228101221730,2923118,7.180,1300,S,A,2904424,5,4425406
600000,20230228101221770,2923140,7.180,30000,S,A,2904448,5,4425438
600000,20230228101222350,2923490,7.170,2500,S,A,2904841,5,4426018
600000,20230228101222520,2923593,7.230,1000,S,A,2904968,5,4426194
600000,20230228101222550,2923604,7.170,23900,S,A,2904991,5,4426223
600000,20230228101224170,2924642,7.170,100,S,A,2906096,5,4427796
600000,20230228101224170,2924643,7.170,100,S,A,2906097,5,4427797
600000,20230228101224180,2889200,7.200,22900,S,D,2906106,5,4427807
600000,20230228101224180,2924649,7.170,4000,S,A,2906108,5,4427809
600000,20230228101224200,2921834,7.180,2400,S,D,2906125,5,4427831
600000,20230228101224220,2849820,7.190,1200,S,D,2906167,5,4427879
600000,20230228101224220,2716127,7.180,100,S,D,2906168,5,4427880
600000,20230228101224220,2849471,7.140,11100,B,D,2906173,5,4427885
600000,20230228101224220,2859026,7.130,1300,B,D,2906174,5,4427886
600000,20230228101224240,2913987,7.180,700,S,D,2906187,5,4427903
600000,20230228101224280,2920850,7.180,2500,S,D,2906223,5,4427942
600000,20230228101224350,2924759,7.140,6500,B,A,2906269,5,4428003
600000,20230228101224350,2924761,7.170,1300,S,A,2906271,5,4428005
600000,20230228101224390,2924785,7.170,2500,S,A,2906301,5,4428040
600000,20230228101224550,2923118,7.180,1300,S,D,2906392,5,4428243
600000,20230228101224560,2923140,7.180,30000,S,D,2906403,5,4428258
600000,20230228101226170,2925892,7.160,100,B,A,2907538,5,4429824
600000,20230228101226290,2923604,7.170,23900,S,D,2907600,5,4429904
600000,20230228101226330,2868562,7.180,100,S,D,2907617,5,4429961
600000,20230228101226400,2926002,7.170,500,S,A,2907652,5,4430013
600000,20230228101226400,2926004,7.170,100,S,A,2907654,5,4430015
600000,20230228101226740,2923490,7.170,2500,S,D,2907940,5,4430406
600000,20230228101227110,2926503,7.170,2500,S,A,2908216,5,4430771
600000,20230228101228610,2927348,7.130,2100,B,A,2909159,5,4432220
600000,20230228101229600,2714745,7.180,100,S,D,2909763,5,4433181
600000,20230228101230190,2922953,7.170,3300,S,D,2910069,5,4433653
600000,20230228101230800,2421440,7.150,300,B,D,2910587,5,4434450
600000,20230228101233990,2930489,7.170,100,S,A,2912569,5,4437547
600000,20230228101236640,2931907,7.170,100,S,A,2914168,5,4439874
600000,20230228101237200,2932199,7.170,100,S,A,2914501,5,4440380
600000,20230228101239600,2933444,7.160,200,B,A,2915800,5,4442341
600000,20230228101241120,2926503,7.170,2500,S,D,2916629,5,4443512
600000,20230228101241210,2924785,7.170,2500,S,D,2916694,5,4443594
600000,20230228101242440,2934876,7.180,10000,S,A,2917341,5,4444712
600000,20230228101249360,2939046,7.180,1000,S,A,2921436,5,4451496
600000,20230228101252760,2941230,7.200,600,S,A,2923735,5,4454870
600000,20230228101256550,1651266,7.140,2000,B,D,2925945,5,4458244
600000,20230228101258180,2930489,7.170,100,S,D,2926890,5,4459699
600000,20230228101258450,255508,7.250,2100,S,D,2927062,5,4459936
600000,20230228101300870,2945724,7.160,1000,B,A,2928411,5,4462164
600000,20230228101302860,2947044,6.880,1600,B,A,2929833,5,4464273
600000,20230228101303690,2078305,7.250,3000,S,D,2930385,5,4465223
600000,20230228101303760,2947666,7.160,200,B,A,2930428,5,4465276
600000,20230228101306930,2920478,7.880,100,S,D,2932501,5,4468338
600000,20230228101306930,2949598,7.200,2100,S,A,2932509,5,4468361
600000,20230228101311370,2952322,7.100,500,B,A,2935427,5,4472845
600000,20230228101311430,2952368,7.190,30000,S,A,2935484,5,4472915
600000,20230228101320170,2957123,7.200,3000,S,A,2940617,5,4480339
600000,20230228101320470,2957287,7.160,500,B,A,2940793,5,4480582
600000,20230228101320700,2957434,7.160,400,B,A,2940916,5,4480790
600000,20230228101322770,2958536,7.150,100,B,A,2942026,5,4482449
600000,20230228101327150,2960913,7.160,200,B,A,2944522,5,4486230
600000,20230228101327230,2960951,7.170,800,S,A,2944579,5,4486305
600000,20230228101331140,2963194,7.160,100,B,A,2946688,5,4489708
600000,20230228101338550,2480802,7.150,6000,B,D,2950968,5,4496141
600000,20230228101340590,2968223,7.150,1000,B,A,2952192,5,4497889
600000,20230228101341060,2968462,7.150,1000,B,A,2952465,5,4498311
600000,20230228101342980,2969750,7.220,3000,S,A,2953730,5,4500370
600000,20230228101344610,202872,7.880,80000,S,D,2954619,5,4501664
600000,20230228101344940,713796,7.290,11000,S,D,2954791,5,4501943
600000,20230228101345440,2971117,7.230,300,S,A,2955102,5,4502409
600000,20230228101350770,2973951,7.160,200,B,A,2958185,5,4506899
600000,20230228101351130,2974155,7.160,800,B,A,2958411,5,4507206
600000,20230228101351330,2974267,7.150,2700,B,A,2958525,5,4507389
600000,20230228101354590,2960951,7.170,800,S,D,2960150,5,4509725
600000,20230228101355660,2976231,7.160,6600,B,A,2960602,5,4510431
600000,20230228101355930,2976368,7.170,2000,S,A,2960760,5,4510657
600000,20230228101357600,2977262,7.170,900,S,A,2961719,5,4512114
600000,20230228101403360,2980454,7.120,700,B,A,2964976,5,4517052
600000,20230228101405660,2981719,7.280,200,S,A,2966209,5,4518991
600000,20230228101410720,2985014,7.180,2600,S,A,2969498,5,4524228
600000,20230228101410830,2985107,7.170,200,S,A,2969577,5,4524383
600000,20230228101411730,2985617,7.160,500,B,A,2970093,5,4525231
600000,20230228101416440,2988306,7.000,3200,B,A,2973079,5,4529446
600000,20230228101418340,2989360,7.160,100,B,A,2974201,5,4531104
600000,20230228101419500,2990036,7.170,4200,S,A,2974821,5,4532100
600000,20230228101421250,2990917,7.160,20900,B,A,2975789,5,4533540
600000,20230228101422560,2991708,7.150,10000,B,A,2976580,5,4534776
600000,20230228101423250,2992047,7.150,2000,B,A,2976925,5,4535244
600000,20230228101423370,2992101,7.180,5900,S,A,2977010,5,4535346
600000,20230228101423400,2992106,7.170,900,S,A,2977020,5,4535370
600000,20230228101424720,2977262,7.170,400,S,D,2977675,5,4536385
600000,20230228101428010,2994329,7.120,4500,B,A,2979398,5,4538960
600000,20230228101431370,2996068,7.160,2000,B,A,2981150,5,4541647
600000,20230228101432540,2990917,7.160,20900,B,D,2981866,5,4542738
600000,20230228101433230,2997197,7.160,9500,B,A,2982292,5,4543431
600000,20230228101433600,2997371,7.170,7700,B,A,2982521,5,4543794
600000,20230228101433990,2997564,7.170,100,B,A,2982733,5,4544102
600000,20230228101434020,2997591,7.170,2200,S,A,2982749,5,4544141
600000,20230228101434030,2997595,7.170,400,S,A,2982755,5,4544147
600000,20230228101434030,2997596,7.170,100,S,A,2982756,5,4544148
600000,20230228101434060,2997609,7.180,500,S,A,2982780,5,4544176
600000,20230228101434060,2997610,7.180,300,S,A,2982781,5,4544177
600000,20230228101434060,2997618,7.180,500,S,A,2982786,5,4544187
600000,20230228101434070,2927348,7.130,2100,B,D,2982796,5,4544200
600000,20230228101434170,2997685,7.170,2200,S,A,2982854,5,4544294
600000,20230228101434170,2997686,7.170,2200,S,A,2982855,5,4544295
600000,20230228101434170,2997687,7.170,700,S,A,2982857,5,4544297
600000,20230228101434170,2997693,7.170,2100,S,A,2982863,5,4544304
600000,20230228101434190,2997701,7.130,2000,B,A,2982873,5,4544318
600000,20230228101434230,2997731,7.170,500,S,A,2982905,5,4544360
600000,20230228101434250,2997693,7.170,2100,S,D,2982912,5,4544367
600000,20230228101434280,2997752,7.170,100,S,A,2982931,5,4544393
600000,20230228101434280,2997753,7.170,700,S,A,2982932,5,4544394
600000,20230228101434300,2997755,7.170,700,S,A,2982934,5,4544396
600000,20230228101434510,2997843,7.170,1800,S,A,2983027,5,4544590
600000,20230228101434510,2997845,7.170,300,S,A,2983029,5,4544592
600000,20230228101434510,2997846,7.170,600,S,A,2983030,5,4544593
600000,20230228101434510,2997847,7.170,100,S,A,2983031,5,4544594
600000,20230228101434510,2997848,7.170,400,S,A,2983032,5,4544595
600000,20230228101434510,2997854,7.170,100,S,A,2983037,5,4544601
600000,20230228101434510,2997857,7.170,300,S,A,2983039,5,4544604
600000,20230228101434530,2925892,7.160,100,B,D,2983046,5,4544613
600000,20230228101434540,2997197,7.160,9500,B,D,2983052,5,4544624
600000,20230228101434540,2997701,7.130,2000,B,D,2983061,5,4544633
600000,20230228101434570,2876257,7.180,600,S,D,2983068,5,4544652
600000,20230228101434660,2997937,7.130,1800,B,A,2983109,5,4544725
600000,20230228101434730,2997963,7.180,1300,S,A,2983136,5,4544759
600000,20230228101434730,2997965,7.170,100,S,A,2983138,5,4544761
600000,20230228101434760,2997981,7.170,400,S,A,2983153,5,4544783
600000,20230228101434760,2997982,7.170,600,S,A,2983154,5,4544784
600000,20230228101434760,2997983,7.170,100,S,A,2983155,5,4544785
600000,20230228101434770,2997989,7.180,6600,S,A,2983158,5,4544793
600000,20230228101434770,2997937,7.130,1800,B,D,2983162,5,4544798
600000,20230228101434810,2872535,7.180,1400,S,D,2983174,5,4544819
600000,20230228101434900,2998049,7.130,1600,B,A,2983228,5,4544890
600000,20230228101434950,2998077,7.170,600,S,A,2983287,5,4544964
600000,20230228101435030,2998049,7.130,1600,B,D,2983329,5,4545018
600000,20230228101435150,2998185,7.130,1400,B,A,2983440,5,4545150
600000,20230228101435270,2998185,7.130,1400,B,D,2983527,5,4545267
600000,20230228101435390,2998314,7.130,1200,B,A,2983587,5,4545359
600000,20230228101435500,2998314,7.130,1200,B,D,2983689,5,4545483
600000,20230228101435620,2998445,7.130,1000,B,A,2983767,5,4545588
600000,20230228101435740,2998445,7.130,1000,B,D,2983819,5,4545664
600000,20230228101435870,2998556,7.130,800,B,A,2983877,5,4545753
600000,20230228101435870,2998560,7.200,300,S,A,2983881,5,4545758
600000,20230228101435980,2998556,7.130,800,B,D,2983954,5,4545851
600000,20230228101436090,2998670,7.130,600,B,A,2984017,5,4545932
600000,20230228101436120,2998696,7.160,2500,B,A,2984041,5,4545968
600000,20230228101436150,2998710,7.170,500,S,A,2984055,5,4545991
600000,20230228101436190,2998726,7.170,500,S,A,2984077,5,4546015
600000,20230228101436190,2998727,7.170,500,S,A,2984078,5,4546016
600000,20230228101436220,2998670,7.130,600,B,D,2984094,5,4546037
600000,20230228101436340,2998799,7.130,400,B,A,2984166,5,4546125
600000,20230228101436460,2998799,7.130,400,B,D,2984232,5,4546215
600000,20230228101436540,2997963,7.180,1300,S,D,2984266,5,4546271
600000,20230228101436570,2998908,7.130,200,B,A,2984279,5,4546286
600000,20230228101436580,2997989,7.180,6600,S,D,2984286,5,4546294
600000,20230228101436680,2998908,7.130,200,B,D,2984328,5,4546362
600000,20230228101436870,2924759,7.140,6500,B,D,2984422,5,4546508
600000,20230228101436990,2999077,7.140,6300,B,A,2984459,5,4546565
600000,20230228101437040,2999102,7.170,2200,S,A,2984492,5,4546608
600000,20230228101437080,2985014,7.180,2600,S,D,2984512,5,4546640
600000,20230228101437100,2999077,7.140,6300,B,D,2984521,5,4546649
600000,20230228101437190,2999170,7.180,2000,S,A,2984580,5,4546726
600000,20230228101437220,2999191,7.140,6200,B,A,2984608,5,4546756
600000,20230228101437310,2999239,7.170,600,S,A,2984663,5,4546826
600000,20230228101437520,2999345,7.160,4000,B,A,2984784,5,4546981
600000,20230228101439290,2997731,7.170,500,S,D,2985818,5,4548634
600000,20230228101440980,3001122,7.160,24300,B,A,2986724,5,4550014
600000,20230228101441060,3001173,7.160,100,B,A,2986774,5,4550104
600000,20230228101441340,2997610,7.180,300,S,D,2986952,5,4550377
600000,20230228101441410,3001396,7.170,300,S,A,2987013,5,4550446
600000,20230228101445360,3003623,7.160,300,B,A,2989591,5,4554070
600000,20230228101445510,3003731,7.170,100,S,A,2989681,5,4554236
600000,20230228101445720,2997609,7.180,500,S,D,2989826,5,4554423
600000,20230228101445790,3003920,7.170,500,S,A,2989897,5,4554546
600000,20230228101445940,3003995,7.020,500,B,A,2989985,5,4554672
600000,20230228101448020,3005231,7.170,400,S,A,2991342,5,4556622
600000,20230228101448450,3005516,7.170,100,S,A,2991593,5,4557047
600000,20230228101450670,3006691,7.170,100,S,A,2992860,5,4558874
600000,20230228101451410,3007057,7.160,200,B,A,2993282,5,4559451
600000,20230228101451830,2997618,7.180,500,S,D,2993536,5,4559782
600000,20230228101451930,3007314,7.170,500,S,A,2993589,5,4559851
600000,20230228101455310,3009153,7.880,100,S,A,2995492,5,4562766
600000,20230228101455620,2997687,7.170,700,S,D,2995636,5,4562951
600000,20230228101456650,2980454,7.120,700,B,D,2996149,5,4563730
600000,20230228101459950,3011507,7.160,700,B,A,2997896,5,4566422
600000,20230228101500570,3012017,7.800,500,S,A,2998298,5,4567133
600000,20230228101503830,3014225,7.170,4000,S,A,3000402,5,4570518
600000,20230228101504170,3014430,7.160,100,B,A,3000594,5,4570842
600000,20230228101505590,3015264,7.160,200,B,A,3001409,5,4572065
600000,20230228101508730,1825954,7.200,500,S,D,3003739,5,4575580
600000,20230228101509630,2997752,7.170,100,S,D,3004267,5,4576380
600000,20230228101511670,3019404,7.150,2500,B,A,3005608,5,4578537
600000,20230228101512890,2997686,7.170,100,S,D,3006316,5,4579592
600000,20230228101513390,3020335,7.150,1000,B,A,3006647,5,4580042
600000,20230228101515190,3021516,7.150,3000,B,A,3007841,5,4581875
600000,20230228101515710,2998696,7.160,2500,B,D,3008143,5,4582356
600000,20230228101517400,3023075,7.100,1000,B,A,3009391,5,4584153
600000,20230228101518480,3023773,7.160,200,B,A,3010067,5,4585232
600000,20230228101518580,3023825,7.170,200,S,A,3010120,5,4585303
600000,20230228101519930,3024615,7.170,900,S,A,3010843,5,4586426
600000,20230228101521000,3009153,7.880,100,S,D,3011424,5,4587320
600000,20230228101521960,3025706,7.170,1000,S,A,3011938,5,4588106
600000,20230228101523900,2720828,7.180,900,S,D,3012989,5,4589817
600000,20230228101524540,3001122,7.160,24300,B,D,3013530,5,4590525
600000,20230228101526850,2022019,7.190,1500,S,D,3014791,5,4592428
600000,20230228101527550,3028888,7.130,2500,B,A,3015163,5,4592992
600000,20230228101530160,2812554,7.180,6000,S,D,3016788,5,4595332
600000,20230228101534430,149874,7.150,10000,B,D,3019484,5,4599416
600000,20230228101539570,3036304,7.220,2500,S,A,3023211,5,4604786
600000,20230228101539990,3036549,7.160,100,B,A,3023518,5,4605177
600000,20230228101540170,3036651,7.160,36900,B,A,3023646,5,4605376
600000,20230228101540810,3037016,7.150,1200,B,A,3024073,5,4605958
600000,20230228101541530,3037497,7.160,1500,B,A,3024560,5,4606681
600000,20230228101542680,3038317,7.160,200,B,A,3025411,5,4608043
600000,20230228101542760,3023825,7.170,200,S,D,3025486,5,4608145
600000,20230228101545090,3039999,7.100,400,B,A,3027102,5,4610576
600000,20230228101545180,2998726,7.170,300,S,D,3027164,5,4610668
600000,20230228101545180,2998727,7.170,500,S,D,3027168,5,4610673
600000,20230228101545780,3040469,7.170,600,S,A,3027584,5,4611295
600000,20230228101549360,3042503,7.010,100,B,A,3029654,5,4614574
600000,20230228101549870,3042782,7.110,800,B,A,3029951,5,4615038
600000,20230228101550060,3014225,7.170,4000,S,D,3030054,5,4615194
600000,20230228101551950,3036651,7.160,36900,B,D,3031353,5,4617058
600000,20230228101552320,3044323,7.500,5000,S,A,3031549,5,4617374
600000,20230228101552580,2753539,7.180,400,S,D,3031738,5,4617617
600000,20230228101554550,3045603,7.170,2300,S,A,3032919,5,4619361
600000,20230228101559840,2753538,7.180,100,S,D,3036024,5,4624228
600000,20230228101602920,3050827,7.160,500,B,A,3038050,5,4627337
600000,20230228101603530,3051213,7.180,1600,S,A,3038427,5,4627930
600000,20230228101603630,3051273,7.120,600,B,A,3038493,5,4628013
600000,20230228101604190,3051568,7.170,3000,B,A,3038775,5,4628466
600000,20230228101604440,2999170,7.180,2000,S,D,3038910,5,4628701
