timestamp,preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
20230627093003000,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,5.92,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,33000,3800,27100,17300,1000,40500,38700,17400,1400,238000,6.61,6.6,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,300,74800,67600,72700,88700,7000,39300,15200,35200,17800,48,1,6,6,16,10,1,2,7,2,2,1,6,6,2,6,2,1,4,2,-1,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7000,0.0,46270.0,0,0,9,7000,0.0,46270.0,0,-1,-1,36138.87904253624
20230627093006000,6.6,6.6,6.6,6.59,6.59,6.61,6.61,6.61,6.59,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,6.69,166600,126130,15300,1300,41300,38700,17400,1400,238000,88100,6.6,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,16100,65700,72700,90900,12000,44300,15200,35200,22800,4500,50,1,6,7,18,10,1,2,7,2,2,1,6,6,2,7,3,1,4,2,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,-1,1500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,60200,6.601179401993355,397391.0,22,15500,36,53200,6.600018796992481,351121.0,22,15500,704.5454545454545,66888.43296957144
20230627093009000,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,8900,166600,126330,15300,1300,41300,38700,17400,1900,238000,6.6,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,16100,65500,72700,90900,12000,44300,15200,35200,22800,4500,50,2,6,7,18,10,1,2,7,2,2,1,6,6,2,7,3,1,4,2,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,1200.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,60400,6.601179401993355,398709.0,22,15500,1,200,6.601179401993355,1318.0,0,-1,-1,53802.105902501185
20230627093012000,6.58,6.59,6.59,6.59,6.59,6.58,6.58,6.59,6.58,6.59,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,6000,101500,125630,15300,1300,41300,38700,17400,2900,238000,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,50600,57200,91100,12000,44300,15200,35200,22800,4500,8700,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,1509070.0,-1,-1,-1,-1,-1,-1,-1,-1,55,84000,6.596824769433465,554078.0,23,1524570,9,23600,6.5834322033898305,155369.0,1,1509070,1509070.0,47753.50087621475
20230627093015000,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,1800,101500,125630,14800,1300,41300,38700,17400,2900,238000,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,47000,75900,91600,12000,44300,15200,35200,22800,4500,8700,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,1509070.0,-1,-1,-1,-1,-1,-1,-1,-1,58,88800,6.596824769433465,585710.0,23,1524570,3,4800,6.596824769433465,31632.0,0,-1,-1,44831.39736339013
20230627093018000,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,1800,107100,127630,14800,1300,41300,38700,17400,2900,238000,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,47000,75900,91600,12000,44300,15200,35200,22800,4500,8700,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,1509070.0,-1,-1,-1,-1,-1,-1,-1,-1,58,88800,6.596824769433465,585710.0,23,1524570,0,0,-1,0.0,0,-1,-1,48659.26597100526
20230627093021000,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,4100,107400,127630,14800,1300,41300,38700,17400,2900,238000,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,47000,75900,91600,12000,44300,15200,35200,22800,4500,8700,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,1509070.0,-1,-1,-1,-1,-1,-1,-1,-1,58,88800,6.596824769433465,585710.0,23,1524570,0,0,-1,0.0,0,-1,-1,49142.2793531942
20230627093024000,6.58,6.58,6.58,6.58,6.58,6.59,6.59,6.59,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,5900,107400,127630,14800,1300,41300,38700,17400,2900,238000,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,22300,51400,91600,12000,44300,15200,35200,22800,4500,8700,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,228480.0,-1,-1,-1,-1,-1,-1,-1,-1,77,114000,6.592442680776014,751531.0,29,1614860,19,25200,6.5801984126984125,165821.0,6,90290,15048.333333333334,45413.876055440494
20230627093027000,6.58,6.59,6.59,6.59,6.59,6.58,6.58,6.59,6.58,6.59,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,5800,119100,127630,14800,1300,41300,38700,17700,2900,238000,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,16200,47200,100500,12000,44300,15200,35200,22800,4500,8700,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,178177.77777777778,-1,-1,-1,-1,-1,-1,-1,-1,91,120700,6.591739850869925,795623.0,34,1619160,14,6700,6.58089552238806,44092.0,5,4300,860.0,45063.34634379481
20230627093030000,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.57,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,100,5800,119100,124730,14800,1300,41300,38700,17700,2900,6.59,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,2900,38900,96100,12000,44400,15200,39200,22800,4500,8700,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,2.142857142857143,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,0.0,94329.41176470589,1238130.0,-1,-1,-1,-1,-1,-1,-1,109,134200,6.590668220668221,884409.0,36,4095420,18,13500,6.576740740740741,88786.0,2,2476260,1238130.0,44027.047156284854
20230627093033000,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.57,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,6.68,6400,119100,124730,14800,1300,33100,38700,17700,2900,238000,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,6.47,38700,96000,12000,44400,15200,39200,22800,4500,8700,2000,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,-1,51729.032258064515,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,125,142000,6.590170623145401,935731.0,36,4095420,16,7800,6.590170623145401,51322.0,0,-1,-1,46811.45849928309
20230627093036000,6.58,6.58,6.58,6.58,6.58,6.57,6.57,6.58,6.57,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,200,6400,119100,124730,14800,1300,33100,38700,17700,2900,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,6.47,37600,97900,12000,44400,15200,39200,22800,4500,8700,2000,50,3,6,7,19,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,2.142857142857143,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,50112.5,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,129,143200,6.5896272855133615,943625.0,36,4095420,4,1200,6.5896272855133615,7894.0,0,-1,-1,46518.03608411662
20230627093039000,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.57,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,3300,13900,6400,124100,129530,14800,1300,33100,38700,17700,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,6.47,36700,97900,12000,44400,15200,39200,22800,4500,8700,2000,50,3,6,7,20,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,201.0344827586207,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,50112.5,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,132,145000,6.589441379310345,955469.0,37,4101190,3,1800,6.58,11844.0,1,5770,5770.0,33998.43575752748
20230627093042000,6.58,6.58,6.58,6.58,6.58,6.57,6.57,6.58,6.57,6.58,6.57,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,2000,13900,6400,124100,129530,14800,1300,33100,38700,17700,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,6.47,35700,97600,12000,44400,15200,39200,22800,4500,8700,2000,50,3,6,7,20,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,0.0,370.6666666666667,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,48593.93939393939,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,135,146000,6.5893424657534245,962044.0,38,4106480,3,1000,6.575,6575.0,1,5290,5290.0,33789.12995857894
20230627093045000,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,12000,16100,124100,129530,14800,1300,33100,38700,17700,2900,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,6.47,23500,97600,12000,44400,15200,39200,22800,4500,8700,2000,50,3,6,7,20,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,461.47058823529414,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,48593.93939393939,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,138,146400,6.5893424657534245,964676.0,38,4106480,3,400,6.5893424657534245,2632.0,0,-1,-1,37067.87896288036
20230627093048000,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,13600,16100,124100,129530,14800,1300,33100,38700,17700,2900,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,6.47,18900,97600,12000,44400,15200,39200,22800,4500,8700,2000,51,3,6,7,20,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,424.05405405405406,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,45837.71428571428,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,143,151000,6.589063122923588,994944.0,40,4107200,5,4600,6.58,30268.0,2,720,360.0,36980.4765413414
20230627093051000,6.58,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,14200,19100,124100,129530,14800,1300,33100,38700,17700,2900,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,6.47,17700,113100,12000,44400,15200,39200,22800,4500,8700,2000,51,3,6,7,20,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,424.05405405405406,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,45837.71428571428,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,144,152200,6.588883048620237,1002828.0,40,4107200,1,1200,6.588883048620237,7884.0,0,-1,-1,37953.40349689342
20230627093054000,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,12900,18600,124100,129530,14800,1300,33100,38700,17700,2900,6.58,6.57,6.55,6.53,6.52,6.51,6.5,6.49,6.48,6.47,17700,113100,12000,44400,15200,39200,22800,4500,8700,2000,51,3,6,7,21,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,528.0952380952381,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,40110.0,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,154,153700,6.588796356538712,1012698.0,45,4113770,10,1500,6.58,9870.0,5,6570,1314.0,38004.00489883702
20230627093057000,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,12900,18900,124100,129530,14800,1300,33100,38700,17700,2900,6.58,6.57,6.55,6.54,6.53,6.52,6.51,6.5,6.49,6.48,22000,114600,12000,3000,44400,15200,39200,22800,4500,8700,51,3,6,7,21,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,528.0952380952381,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,40110.0,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,154,153700,6.588796356538712,1012698.0,45,4113770,0,0,-1,0.0,0,-1,-1,38530.71949179543
20230627093100000,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,13600,19700,124100,129530,14800,1300,33100,38700,17700,2900,6.58,6.57,6.56,6.55,6.54,6.53,6.52,6.51,6.5,6.49,22000,114600,500,12000,3000,44400,15200,39200,23800,4500,51,3,6,7,21,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,528.0952380952381,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,39131.70731707317,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,155,153900,6.588796356538712,1014014.0,45,4113770,1,200,6.588796356538712,1316.0,0,-1,-1,38204.156245021506
20230627093103000,6.57,6.58,6.58,6.58,6.58,6.57,6.57,6.58,6.57,6.58,6.58,6.59,6.6,6.61,6.62,6.63,6.64,6.65,6.66,6.67,31500,19700,124100,129530,14800,1300,33100,39700,17700,2900,6.58,6.57,6.56,6.55,6.54,6.53,6.52,6.51,6.5,6.49,21700,106500,500,13300,3000,44400,15200,39200,23800,4500,51,3,6,7,21,10,1,2,8,2,2,1,6,6,2,7,3,1,4,2,528.0952380952381,0.0,365.38461538461536,0.0,-1,-1,-1,-1,-1,-1,38200.0,1238130.0,-1,-1,-1,-1,-1,-1,-1,-1,157,154500,6.588748378728924,1017959.0,45,4113770,2,600,6.588748378728924,3945.0,0,-1,-1,39395.507607137166
