timestamp,preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
20230810093006000,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.04,6.6,6.63,6.69,6.7,6.71,6.72,6.73,6.74,6.75,47200,200,1300,600,43500,12000,23300,3000,18000,5700,6.75,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,1800,300,3400,10200,10700,9000,36400,17100,6400,16600,4,7,2,2,36,7,1,4,2,2,19,9,3,4,11,8,9,2,1,1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,4,2800,6.691,18733.0,0,0,1,1400,6.691,9366.0,0,-1,-1,14365.069898040465
20230810093009000,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.04,6.6,6.63,6.69,6.7,6.71,6.72,6.73,6.74,6.75,47200,200,1300,600,43500,12000,23300,3000,18000,5700,6.75,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,1800,300,3400,10200,10700,9000,36400,17100,6400,16600,4,7,2,2,36,7,1,4,2,2,19,9,3,4,11,8,9,2,1,1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,4,2800,6.691,18733.0,0,0,0,0,-1,0.0,0,-1,-1,14365.069898040465
20230810093012000,6.68,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.68,6.69,6.04,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.77,6.78,43600,100,17500,12000,23300,3000,18000,5700,1500,11400,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,3600,9900,10700,9000,36400,17100,6400,16600,46200,41000,4,7,2,2,36,7,1,4,2,2,19,9,3,4,11,8,9,2,1,1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,6400,6.688823529411764,42812.0,0,0,5,3600,6.688823529411764,24079.0,0,-1,-1,16975.90907280548
20230810093015000,6.68,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.04,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.77,6.78,43600,100,17500,12000,23300,3000,18000,5700,1500,11400,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,3600,9900,10700,9000,36400,17100,6400,16600,46200,41000,4,7,2,2,36,7,1,4,2,2,19,9,3,4,11,8,9,2,1,1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,6400,6.688823529411764,42812.0,0,0,0,0,-1,0.0,0,-1,-1,16975.90907280548
20230810093018000,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.04,6.7,6.71,6.72,6.73,6.74,6.75,6.77,6.78,6.79,43400,17500,12000,23300,3000,18000,5700,1500,11400,11900,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,3600,9900,10700,9000,36400,17100,6400,16600,46200,41000,4,7,2,2,36,7,1,4,2,2,20,9,3,4,11,8,9,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,6600,6.688823529411764,44150.0,0,0,1,200,6.688823529411764,1338.0,0,-1,-1,18218.167516329457
20230810093021000,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.04,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.77,6.78,43400,1300,17500,12000,23300,3000,18000,5700,1500,11400,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,3600,9900,10700,9000,37100,17100,6400,16600,46200,41000,4,7,2,2,36,7,1,4,2,2,20,9,3,4,11,8,9,2,1,1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,6600,6.688823529411764,44150.0,0,0,0,0,-1,0.0,0,-1,-1,17102.412577664487
20230810093024000,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.04,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.77,6.78,40400,6500,17500,12000,23300,3000,18000,5700,1500,11400,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,600,9900,10700,9000,37100,17100,6400,16600,46200,41000,4,7,2,2,36,7,1,4,2,2,20,9,3,4,11,8,9,2,1,1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,9600,6.688823529411764,64220.0,0,0,1,3000,6.688823529411764,20070.0,0,-1,-1,15681.992791142266
20230810093027000,6.69,6.68,6.68,6.68,6.68,6.68,6.68,6.69,6.68,6.68,6.04,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.77,6.78,38800,7800,17500,12000,23300,3000,18000,5700,1500,11400,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,9300,10700,9000,37100,17100,6400,16600,46200,41000,17300,4,7,2,2,36,7,1,4,2,2,20,9,3,4,11,8,9,2,1,1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,11200,6.689107142857143,74918.0,0,0,3,1600,6.689107142857143,10698.0,0,-1,-1,15792.296280070095
20230810093030000,6.68,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.04,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.77,6.78,34800,3900,17500,13600,23300,3000,18000,5700,1500,11400,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,9800,10700,9000,40100,17100,6400,16600,46200,41000,17300,4,7,2,2,36,7,1,4,2,2,20,9,3,4,11,8,9,2,1,1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15200,6.689107142857143,101678.0,0,0,1,4000,6.689107142857143,26760.0,0,-1,-1,17432.047554564284
20230810093033000,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.04,6.7,6.71,6.72,6.73,6.74,6.75,6.77,6.78,6.79,5200,17500,13600,23300,3000,18000,5700,1500,11400,11900,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,1100,11400,10700,9000,40100,17100,6400,16600,46200,41000,4,7,2,2,36,7,1,4,2,2,20,9,3,4,11,8,9,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,44800,6.689776785714286,299702.0,1,10410,13,29600,6.69,198024.0,1,10410,10410.0,13039.409749880515
