preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.67,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,68900,6900,8100,33600,21000,23000,32200,167200,147100,8600,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,9800,17400,21200,20700,68300,84800,61900,5300,31300,8200,12,3,77,5,3,5,3,15,3,4,9,1,2,10,8,23,13,10,25,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,386250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,46300,6.661440443213296,308410.0,1,386250.0,30,46300,6.661123110151188,308410.0,1,386250.0,386250.0,32607.786362912215
6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.67,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,68800,8600,9100,33600,22000,31500,38200,167200,148200,8600,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,5400,19400,23200,20700,69100,87900,63500,7300,36300,8200,14,3,77,5,3,5,3,15,3,4,9,1,2,11,9,26,13,18,27,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,386250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,55100,6.66109126984127,367021.0,1,386250.0,8,8800,6.66109126984127,58611.0,0,-1,-1,38848.282419945834
6.67,6.67,6.67,6.67,6.67,6.66,6.66,6.67,6.66,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,68600,8600,9100,33600,22000,31500,38200,167200,148200,8600,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,25100,19400,23200,20700,69100,90900,63600,7300,36300,8200,14,3,78,5,3,5,3,15,3,4,9,1,2,11,9,27,13,36,28,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,386250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,55500,6.661027027027027,369687.0,1,386250.0,3,400,6.661027027027027,2666.0,0,-1,-1,40702.90046996973
6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,85400,8600,9100,33600,22000,31500,38200,167200,148200,8600,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,27900,19400,23200,21300,69100,90900,63600,7300,36300,8200,14,3,79,5,3,5,3,15,3,4,9,1,2,11,9,27,14,50,28,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,386250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,55900,6.661091234347048,372355.0,1,386250.0,1,400,6.661091234347048,2668.0,0,-1,-1,43334.17337103712
6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,15700,152500,8600,9100,33600,22000,31500,38200,167200,148200,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,19400,23200,21300,69100,90900,63600,7300,36300,8200,5800,14,3,79,5,3,5,3,15,3,4,9,1,2,11,9,27,14,14,28,2,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,114600,6.660532286212915,763297.0,39,587520.0,52,58700,6.66,390942.0,38,201270.0,5296.578947368421,45118.917277361805
6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,38700,142200,8600,9100,33600,22000,33500,38200,167200,148200,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,17900,23200,26400,69100,90900,63600,7300,36300,8200,5800,14,3,79,5,3,5,3,15,3,4,9,1,2,11,9,27,15,14,28,2,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,97,116100,6.660396210163652,773272.0,39,587520.0,3,1500,6.660396210163652,9975.0,0,-1,-1,47599.30599808826
6.65,6.66,6.66,6.66,6.66,6.65,6.65,6.66,6.65,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,68700,129100,8600,9100,33600,22000,33500,88200,167200,148200,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,15800,23200,26400,69100,90900,63600,7300,36300,8200,5800,14,3,80,5,3,5,3,15,3,4,9,1,2,11,9,27,15,14,28,2,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,122200,6.660204582651391,813877.0,39,587520.0,3,6100,6.660204582651391,40605.0,0,-1,-1,50561.78807551379
6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,68200,129100,8600,9100,33600,22000,33500,88200,167200,148200,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,15800,23200,26400,69100,90900,63600,7300,36300,8200,5800,14,3,80,5,3,5,3,15,3,4,9,1,2,11,9,27,15,14,28,2,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102,122700,6.660203748981255,817207.0,39,587520.0,2,500,6.660203748981255,3330.0,0,-1,-1,49712.75290743986
6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,64800,129100,8600,9100,34100,22000,33500,88200,167200,148200,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,15900,23200,26400,69100,90900,66700,7300,36300,8200,5800,14,3,80,5,3,6,3,15,3,4,9,1,2,11,9,27,15,14,29,2,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,126700,6.660203369424627,843847.0,39,587520.0,1,4000,6.660203369424627,26640.0,0,-1,-1,51627.10092400829
6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,59100,129100,8600,9100,34100,22000,33500,88200,167200,148200,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,26900,23200,26400,69100,90900,66700,7300,36300,8200,5800,14,3,81,5,3,6,3,15,3,4,9,1,2,11,9,27,15,14,29,2,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,131000,6.660190839694656,872485.0,39,587520.0,5,4300,6.660190839694656,28638.0,0,-1,-1,51470.69659072807
