timestamp,trade_price,preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
20230703093003000,6.77,6.76,6.77,6.77,6.77,6.77,6.76,6.76,6.77,6.76,6.77,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,11900,25100,40300,45500,6400,9500,23000,40200,60500,87600,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,132400,9100,3700,7000,10500,18800,21500,6400,6400,4000,2,14,8,9,9,6,15,8,14,2,10,11,4,8,8,3,9,6,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36701.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,84300,6.7575444839857655,569661.0,7,2415400.0,21,56500,6.761256637168142,382011.0,3,597030.0,199010.0,31231.595507407994
20230703093006000,6.76,6.78,6.76,6.76,6.76,6.76,6.76,6.76,6.78,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,800,14900,40300,53500,7800,9800,28800,40200,62800,87900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,125300,14000,3700,7000,10500,18800,23500,6400,7400,4000,2,14,10,9,10,8,15,9,15,2,11,11,4,8,9,3,9,7,2,3,50.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,33132.22222222222,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,124200,6.760131578947369,839608.0,18,2420270.0,23,39900,6.765588972431078,269947.0,11,4870.0,442.72727272727275,29144.497769635178
20230703093009000,6.77,6.76,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.76,6.77,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,27700,16700,40300,53600,8300,9900,28800,40200,62800,87900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,100700,32200,3700,7000,10500,18800,23500,6400,12400,4000,2,14,11,9,10,8,15,9,15,2,11,11,4,8,9,3,9,8,2,3,192.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,21831.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,139400,6.760631276901004,942432.0,28,2473560.0,27,15200,6.764736842105263,102824.0,10,53290.0,5329.0,32370.70455631671
20230703093012000,6.77,6.76,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,29100,16700,40300,53600,8300,9900,28800,40200,62800,87900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,100700,32200,3700,7000,10500,18800,23500,6400,12400,4000,2,14,11,9,10,8,15,9,15,2,11,11,4,8,9,3,9,8,2,3,192.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,21831.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,139400,6.760631276901004,942432.0,28,2473560.0,0,0,-1,0.0,0,-1,-1,32605.311056237053
20230703093015000,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.77,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,38700,16300,40300,52900,8300,9900,28800,40200,62800,88900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,102900,32200,3700,16100,10500,18800,23500,6400,12400,4000,2,14,11,9,11,8,15,10,15,2,11,11,4,8,9,3,9,8,2,3,192.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,21831.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,163700,6.761179846938775,1106797.0,28,2473560.0,17,24300,6.761179846938775,164365.0,0,-1,-1,34082.20288354309
20230703093018000,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,57400,16300,40300,52900,8300,9900,28800,40200,62800,88900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,102900,32200,3700,16100,10500,18800,23500,6400,12400,4000,2,14,11,10,11,8,15,10,15,2,11,11,4,8,9,3,9,8,2,3,192.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,21831.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,163700,6.761179846938775,1106797.0,28,2473560.0,0,0,-1,0.0,0,-1,-1,37067.685598215714
20230703093021000,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.77,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,52500,16300,40300,52900,8300,9900,28800,40300,62800,88900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,101600,32200,3700,16100,10500,18800,23500,6400,12400,4000,2,15,11,10,11,8,15,10,15,2,11,11,4,8,9,3,9,8,2,3,192.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,21831.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,172700,6.761522753792299,1167713.0,28,2473560.0,8,9000,6.761522753792299,60916.0,0,-1,-1,36288.73068344751
20230703093024000,6.77,6.76,6.76,6.76,6.76,6.76,6.77,6.77,6.77,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,56700,16300,40300,52900,8300,9900,28800,40300,62800,88900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,43900,32200,3700,16100,10500,18800,23500,6400,12400,4000,2,15,11,10,11,8,15,10,15,2,11,11,4,8,9,3,9,8,2,3,730.7142857142857,-1,-1,-1,-1,-1,-1,-1,-1,-1,17691.842105263157,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,270400,6.761172337278106,1828221.0,52,2804490.0,32,97700,6.76057318321392,660508.0,24,330930.0,13788.75,24831.218137645366
20230703093027000,6.77,6.77,6.77,6.77,6.77,6.77,6.76,6.76,6.77,6.76,6.77,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,28200,25000,40300,52900,8300,9900,28800,40300,62800,88900,6.77,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,20100,65900,32200,3700,16100,10500,18800,23500,6400,12400,2,15,11,10,11,8,15,10,15,2,11,11,4,8,9,3,9,8,2,3,2952.3333333333335,-1,-1,-1,-1,-1,-1,-1,-1,-1,17515.862068965518,16817.5,-1,-1,-1,-1,-1,-1,-1,-1,175,301900,6.762080158993044,2041472.0,70,2883370.0,25,31500,6.769873015873016,213251.0,18,78880.0,4382.222222222223,28508.946351760394
20230703093030000,6.77,6.77,6.78,6.78,6.78,6.78,6.77,6.77,6.78,6.77,6.78,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,26900,23800,45300,52900,8300,9900,28800,40300,62800,88900,6.77,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,20000,65800,32200,3700,16100,11300,18800,24500,6400,12400,2,15,11,10,11,8,16,10,15,2,12,11,4,8,9,3,9,8,2,3,2952.3333333333335,-1,-1,-1,-1,-1,-1,-1,-1,-1,17515.862068965518,16817.5,-1,-1,-1,-1,-1,-1,-1,-1,177,303200,6.762080158993044,2050285.0,70,2883370.0,2,1300,6.762080158993044,8813.0,0,-1,-1,29937.285924804844
