timestamp,trade_price,preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
20230720093003000,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.06,7.07,7.05,7.07,7.06,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,5000,5100,15900,53700,65000,41900,58300,125500,29400,48600,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,63100,4200,22700,65400,27600,7300,35200,2700,16200,5000,5,5,16,36,10,9,8,106,9,7,6,21,8,1,2,1,1,2,3,3,39199.09090909091,-1,-1,-1,-1,-1,-1,-1,-1,-1,200530.0,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,57,92300,7.06433369447454,652038.0,17,5678630.0,41,68000,7.062308823529412,480237.0,10,3002390.0,300239.0,31071.110801338218
20230720093006000,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.06,7.07,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,7.17,4500,15900,56000,65000,41900,58300,125500,29400,48600,47500,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,32900,4200,22700,69300,29900,10600,35200,2700,16200,5000,5,5,16,37,10,9,8,109,9,7,6,21,8,1,2,1,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200530.0,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,61,96900,7.064360902255639,684558.0,17,5678630.0,4,4600,7.064360902255639,32520.0,0,-1,-1,32504.828142424725
20230720093009000,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,7.17,4500,15900,56000,65000,41900,58300,125500,29400,48600,47500,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,32900,4200,22700,69300,29900,10600,35200,2700,16200,5000,5,5,16,37,10,9,8,109,9,7,6,21,8,1,2,1,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200530.0,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,61,96900,7.064360902255639,684558.0,17,5678630.0,0,0,-1,0.0,0,-1,-1,32504.828142424725
20230720093012000,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,48500,4500,15900,56000,65000,41900,58300,126000,29400,48600,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,28200,5900,22700,70300,29900,10600,35200,2700,16200,5000,5,5,16,37,10,9,8,109,9,7,6,21,8,1,2,1,1,2,3,3,33331.53846153846,-1,-1,-1,-1,-1,-1,-1,-1,-1,200530.0,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,64,101600,7.064370078740158,717740.0,18,5680750.0,3,4700,7.06,33182.0,1,2120.0,2120.0,33208.77608730285
20230720093015000,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.06,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,45600,4500,15900,57500,65000,41900,58300,126000,29400,48600,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,28200,5900,22700,70800,29900,10600,35200,2700,16200,5000,5,5,16,37,10,9,8,109,9,7,6,21,8,1,2,1,1,2,3,3,33331.53846153846,-1,-1,-1,-1,-1,-1,-1,-1,-1,200530.0,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,64,101600,7.064370078740158,717740.0,18,5680750.0,0,0,-1,0.0,0,-1,-1,34235.52752110881
20230720093018000,7.07,7.06,7.06,7.06,7.06,7.06,7.05,7.05,7.06,7.05,7.06,7.06,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,600,4500,15900,57500,65000,41900,58300,126000,29400,48600,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,32400,7300,23700,71800,29900,10600,35200,2700,16200,5000,5,5,16,37,10,9,8,109,9,7,6,21,8,1,2,1,1,2,3,3,29238.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,75,147300,7.062973523421588,1040376.0,20,5686010.0,11,45700,7.059868708971553,322636.0,2,5260.0,2630.0,28577.37075832404
20230720093021000,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,7.17,4500,15900,57500,65000,41900,58300,126000,29400,48600,47500,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,29300,7300,23700,71800,29900,10600,35200,2700,16200,5000,5,5,16,37,10,9,8,109,9,7,6,21,8,1,2,1,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,95,157400,7.062973523421588,1111783.0,20,5686010.0,20,10100,7.062973523421588,71407.0,0,-1,-1,32660.082443842603
20230720093024000,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.07,7.06,7.07,7.07,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,3300,4500,15900,57500,65000,41900,58300,126000,29400,48600,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,27900,7300,23700,71800,29900,10600,35200,2700,16200,5000,5,5,16,37,10,9,8,109,9,7,6,21,8,1,2,1,1,2,3,3,333143.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,117,168700,7.063661971830986,1191656.0,21,5702250.0,22,11300,7.068407079646017,79873.0,1,16240.0,16240.0,26822.222000955866
20230720093027000,7.06,7.07,7.06,7.06,7.06,7.06,7.07,7.07,7.07,7.06,7.06,7.07,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,800,4500,15900,57500,65000,41900,58300,126000,29400,48600,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,6.97,26600,7300,23700,71800,29900,10600,36200,2700,16200,5000,5,5,16,37,10,9,8,109,9,7,6,21,8,1,2,1,1,2,3,3,333143.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,-1,-1,122,176300,7.063661971830986,1245368.0,21,5702250.0,5,7600,7.063661971830986,53712.0,0,-1,-1,28157.225784610484
20230720093030000,7.08,7.07,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.07,7.08,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,7.17,4100,15900,199900,65000,41900,53300,126000,29400,48600,47500,7.07,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,10500,26600,10500,24000,71800,29900,10600,36800,2700,16200,5,5,16,37,10,9,8,109,9,7,6,22,8,1,2,1,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,-1,125,177600,7.0639988719684155,1254571.0,21,5702250.0,3,1300,7.0639988719684155,9203.0,0,-1,-1,41547.32854070416
20230720093033000,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,7.17,4000,15900,219900,65500,41900,53300,126000,29400,48600,47500,7.07,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,13500,27200,10500,24000,71800,29900,10600,36800,2700,16200,5,5,16,37,10,9,8,109,9,7,6,24,8,1,2,1,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,-1,126,178000,7.0639988719684155,1257403.0,21,5702250.0,1,400,7.0639988719684155,2832.0,0,-1,-1,43061.427632627056
20230720093036000,7.08,7.08,7.08,7.08,7.08,7.08,7.06,7.06,7.08,7.06,7.08,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,7.17,1700,15900,219900,65500,41900,53300,126000,29400,48600,47500,7.07,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,23000,26800,10500,26200,71800,29900,10600,36800,2700,16200,5,5,16,37,10,9,8,110,9,7,6,25,8,1,2,1,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,-1,129,180800,7.0639988719684155,1277217.0,21,5702250.0,3,2800,7.0639988719684155,19814.0,0,-1,-1,42012.41237852477
20230720093039000,7.08,7.08,7.08,7.08,7.08,7.08,7.07,7.07,7.08,7.07,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,7.17,7.18,15900,219900,65500,41900,53300,126000,29400,48600,47500,60400,7.07,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,6.98,21000,26800,10500,26200,71800,29900,10600,36800,2700,16200,5,5,16,37,10,9,8,111,9,7,6,25,8,1,2,1,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,-1,133,188200,7.064766206163656,1329589.0,21,5702250.0,4,7400,7.064766206163656,52372.0,0,-1,-1,51172.21602676438
20230720093042000,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.07,7.08,7.09,7.1,7.11,7.12,7.13,7.14,7.15,7.16,7.17,7.18,17500,219900,65500,41900,53300,126000,29400,48600,47500,63400,7.08,7.07,7.06,7.05,7.04,7.03,7.02,7.01,7.0,6.99,7100,59200,26800,17500,26200,71800,29900,10600,36800,2700,5,5,16,37,10,9,8,111,9,7,6,29,8,1,2,1,1,2,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119477.61904761905,0.0,66843.33333333333,418170.0,-1,-1,-1,-1,-1,-1,141,250800,7.064915878023133,1772795.0,21,5702250.0,8,62600,7.064915878023133,443206.0,0,-1,-1,55051.796240242154
