timestamp,open_price,high_price,low_price,close_price,volume,money
1689730200,4.42,4.42,4.42,4.42,0,0.0
1689730260,4.42,4.43,4.4,4.41,1677360,7409739.1
1689730320,4.42,4.42,4.41,4.42,336900,1486981.0
1689730380,4.41,4.45,4.41,4.44,1382900,6131011.000000002
1689730440,4.45,4.46,4.44,4.46,1725290,7678772.199999999
1689730500,4.45,4.46,4.43,4.46,1374500,6122097.0
1689730560,4.46,4.47,4.44,4.44,577900,2572705.0
1689730620,4.45,4.45,4.42,4.45,1813316,8049754.2799999975
1689730680,4.45,4.46,4.43,4.44,1331170,5917625.0
1689730740,4.44,4.44,4.43,4.43,645850,2865841.5
1689730800,4.44,4.44,4.42,4.42,221300,979531.0
1689730860,4.42,4.43,4.42,4.42,141820,627652.3999999985
1689730920,4.42,4.43,4.41,4.42,1145290,5060835.799999997
1689730980,4.42,4.42,4.41,4.42,331260,1461416.6000000015
1689731040,4.42,4.42,4.4,4.41,1665280,7344622.799999997
1689731100,4.42,4.42,4.41,4.42,92800,409682.0
1689731160,4.42,4.42,4.41,4.42,100210,442514.1000000015
1689731220,4.42,4.43,4.41,4.42,248600,1098819.0
1689731280,4.42,4.42,4.41,4.41,169200,746906.0
1689731340,4.42,4.42,4.41,4.42,66510,293879.1000000015
1689731400,4.41,4.42,4.41,4.42,152290,672545.900000006
1689731460,4.42,4.42,4.41,4.42,326790,1444166.900000006
1689731520,4.42,4.43,4.41,4.43,159050,703084.1000000089
1689731580,4.43,4.43,4.42,4.42,223110,987251.200000003
1689731640,4.42,4.43,4.41,4.42,787200,3479943.0
1689731700,4.42,4.42,4.41,4.41,137500,607522.0
1689731760,4.42,4.42,4.41,4.42,103900,458489.0
1689731820,4.41,4.42,4.41,4.42,92100,406588.0
1689731880,4.41,4.42,4.41,4.42,88100,388836.0
1689731940,4.41,4.42,4.41,4.41,134610,594155.099999994
1689732000,4.41,4.42,4.41,4.42,159900,705601.0
1689732060,4.42,4.42,4.41,4.41,88860,392105.59999999404
1689732120,4.42,4.42,4.4,4.41,679500,2995468.000000015
1689732180,4.4,4.41,4.4,4.4,577274,2540445.599999994
1689732240,4.4,4.41,4.4,4.41,398960,1756038.0
1689732300,4.41,4.41,4.4,4.4,161830,712928.0
1689732360,4.4,4.41,4.4,4.41,140520,618653.0
1689732420,4.41,4.41,4.4,4.4,274870,1210379.0
1689732480,4.4,4.41,4.4,4.41,144480,636154.0
1689732540,4.41,4.41,4.4,4.41,244550,1076278.0
1689732600,4.4,4.41,4.4,4.4,80090,352533.0
1689732660,4.41,4.41,4.4,4.4,234020,1029778.0
1689732720,4.41,4.41,4.4,4.4,133660,588432.0
1689732780,4.41,4.41,4.4,4.41,114290,503303.0
1689732840,4.4,4.42,4.4,4.41,484110,2134304.599999994
1689732900,4.41,4.42,4.41,4.42,114100,503425.0
1689732960,4.41,4.42,4.41,4.42,175600,775339.0
1689733020,4.42,4.42,4.41,4.41,172800,763081.0
1689733080,4.41,4.42,4.4,4.41,1084270,4782882.699999988
1689733140,4.41,4.42,4.41,4.41,128410,566661.099999994
1689733200,4.41,4.42,4.41,4.42,63240,279211.40000000596
1689733260,4.42,4.42,4.41,4.41,44500,196536.0
1689733320,4.41,4.42,4.41,4.41,29930,132054.29999999702
1689733380,4.42,4.42,4.41,4.41,70830,312758.3000000119
1689733440,4.41,4.42,4.41,4.41,108500,479181.0
1689733500,4.41,4.42,4.41,4.41,35100,154993.0
1689733560,4.41,4.42,4.41,4.41,37400,165122.0
1689733620,4.41,4.42,4.41,4.41,38400,169385.0
1689733680,4.41,4.42,4.41,4.41,90360,398637.59999999404
1689733740,4.41,4.42,4.41,4.41,82160,362662.59999999404
1689733800,4.41,4.44,4.41,4.44,1100503,4873514.290000021
1689733860,4.44,4.44,4.42,4.43,1309677,5802411.799999982
1689733920,4.43,4.43,4.42,4.43,375170,1661699.400000006
1689733980,4.42,4.42,4.41,4.42,814730,3600859.599999994
1689734040,4.41,4.42,4.41,4.42,85700,378176.0
1689734100,4.42,4.42,4.41,4.42,81500,359478.0
1689734160,4.41,4.42,4.4,4.41,1365740,6022718.400000006
1689734220,4.41,4.41,4.4,4.4,94600,416540.0
1689734280,4.4,4.41,4.4,4.4,86700,381632.0
1689734340,4.41,4.41,4.4,4.4,126410,556436.0
1689734400,4.4,4.41,4.4,4.4,171050,753724.0
1689734460,4.41,4.41,4.4,4.41,52900,233043.0
1689734520,4.4,4.41,4.4,4.41,219600,966366.0
1689734580,4.4,4.41,4.4,4.4,209290,920973.0
1689734640,4.41,4.41,4.4,4.41,101500,446918.0
1689734700,4.41,4.41,4.4,4.41,100700,443201.0
1689734760,4.4,4.41,4.4,4.4,86030,378720.0
1689734820,4.4,4.41,4.39,4.39,175700,772539.0
1689734880,4.39,4.4,4.39,4.39,146470,643325.299999997
1689734940,4.39,4.4,4.39,4.4,429719,1886757.4100000113
1689735000,4.39,4.4,4.38,4.4,456220,2002973.5099999905
1689735060,4.39,4.4,4.39,4.39,541460,2377236.399999976
1689735120,4.39,4.4,4.39,4.39,211970,930610.3000000119
1689735180,4.39,4.41,4.38,4.41,546730,2405455.900000006
1689735240,4.41,4.41,4.4,4.4,70500,310239.0
1689735300,4.4,4.4,4.39,4.39,410500,1802320.0
1689735360,4.4,4.4,4.39,4.39,208200,915317.0
1689735420,4.4,4.4,4.39,4.39,175320,770791.7999999821
1689735480,4.39,4.4,4.39,4.39,130350,572319.5
1689735540,4.4,4.4,4.39,4.4,157110,690672.900000006
1689735600,4.39,4.4,4.39,4.39,100600,441905.0
1689735660,4.4,4.4,4.39,4.39,79300,348323.0
1689735720,4.39,4.4,4.39,4.39,332010,1458626.900000006
1689735780,4.39,4.4,4.39,4.39,119900,526478.0
1689735840,4.39,4.4,4.39,4.39,131320,576515.8000000119
1689735900,4.39,4.4,4.39,4.39,179950,790537.5
1689735960,4.4,4.4,4.39,4.4,55660,244423.40000000596
1689736020,4.39,4.4,4.39,4.4,68800,302132.0
1689736080,4.39,4.4,4.39,4.4,87800,385639.0
1689736140,4.4,4.41,4.39,4.41,1021119,4494284.599999994
1689736200,4.4,4.41,4.4,4.4,105040,462668.0
1689736260,4.41,4.41,4.4,4.41,92050,405065.0
1689736320,4.4,4.41,4.4,4.41,199500,878440.0
1689736380,4.4,4.41,4.4,4.4,148000,651890.0
1689736440,4.4,4.41,4.4,4.4,86400,380228.0
1689736500,4.4,4.41,4.39,4.41,467200,2055532.0000000298
1689736560,4.41,4.41,4.39,4.4,213700,940083.0
1689736620,4.4,4.4,4.39,4.4,61300,269235.0
1689736680,4.4,4.4,4.39,4.39,145900,640742.0
1689736740,4.4,4.4,4.39,4.4,99270,436418.3000000417
1689736800,4.39,4.4,4.39,4.4,86780,381128.2000000179
1689736860,4.39,4.4,4.39,4.39,75400,331324.0
1689736920,4.39,4.4,4.39,4.39,111100,487877.0
1689736980,4.39,4.4,4.39,4.4,73320,321975.8000000119
1689737040,4.4,4.4,4.39,4.39,97820,429657.8000000119
1689737100,4.39,4.4,4.39,4.4,76100,334108.0
1689737160,4.39,4.4,4.39,4.39,120100,527414.0
1689737220,4.4,4.4,4.38,4.39,98200,431131.0
1689737280,4.39,4.4,4.38,4.39,912850,4007611.5
1689737340,4.39,4.4,4.38,4.39,154900,679875.5
1689737400,4.4,4.4,4.38,4.39,356050,1565072.300000012
1689742860,4.39,4.4,4.38,4.39,1374460,6034167.400000036
1689742920,4.4,4.4,4.38,4.39,227036,996114.0399999917
1689742980,4.39,4.4,4.38,4.39,184792,811380.8799999952
1689743040,4.39,4.4,4.39,4.39,224830,987211.6999999881
1689743100,4.39,4.4,4.39,4.39,84800,372316.0
1689743160,4.39,4.4,4.39,4.39,125700,551915.0
1689743220,4.4,4.4,4.39,4.39,126900,557280.0
1689743280,4.39,4.4,4.38,4.38,194200,851964.0
1689743340,4.38,4.4,4.38,4.39,191440,840222.1999999881
1689743400,4.4,4.4,4.39,4.4,192800,846503.0
1689743460,4.39,4.4,4.38,4.39,268410,1177991.800000012
1689743520,4.39,4.4,4.38,4.39,121670,534095.0
1689743580,4.39,4.4,4.39,4.39,164130,720681.6999999881
1689743640,4.39,4.4,4.39,4.4,125610,551472.900000006
1689743700,4.39,4.4,4.38,4.39,1431780,6294963.900000006
1689743760,4.39,4.4,4.38,4.4,190675,836504.2999999821
1689743820,4.4,4.4,4.38,4.39,100600,441662.0
1689743880,4.39,4.4,4.38,4.39,326350,1432754.099999994
1689743940,4.39,4.39,4.38,4.39,96050,421357.0
1689744000,4.38,4.4,4.38,4.4,405000,1775554.0
1689744060,4.39,4.4,4.39,4.39,74287,326503.93000000715
1689744120,4.39,4.4,4.39,4.39,1230550,5403042.5
1689744180,4.39,4.4,4.38,4.39,257590,1130927.1299999952
1689744240,4.39,4.4,4.38,4.38,643300,2821319.0
1689744300,4.39,4.39,4.38,4.39,158800,696277.0
1689744360,4.38,4.39,4.38,4.39,84100,368607.0
1689744420,4.39,4.39,4.38,4.38,197920,867234.5999999642
1689744480,4.39,4.39,4.38,4.38,169660,743270.7999999821
1689744540,4.39,4.39,4.38,4.39,304300,1333714.0
1689744600,4.38,4.39,4.38,4.39,235290,1031564.1999999881
1689744660,4.39,4.39,4.38,4.39,465270,2038214.599999994
1689744720,4.38,4.39,4.38,4.38,213440,935614.1999999881
1689744780,4.38,4.39,4.37,4.38,484790,2124223.199999988
1689744840,4.38,4.39,4.37,4.39,1073800,4712246.99999997
1689744900,4.38,4.39,4.38,4.38,140090,613643.1999999881
1689744960,4.38,4.39,4.38,4.38,135745,594730.1000000238
1689745020,4.38,4.39,4.38,4.38,160200,702057.0
1689745080,4.39,4.39,4.38,4.39,97170,425802.59999999404
1689745140,4.38,4.39,4.38,4.39,134610,590258.8000000119
1689745200,4.39,4.39,4.38,4.38,103130,452096.40000000596
1689745260,4.39,4.39,4.38,4.38,383290,1679126.2000000179
1689745320,4.38,4.39,4.38,4.39,125250,548636.0
1689745380,4.39,4.39,4.38,4.39,205410,900460.8000000119
1689745440,4.38,4.39,4.38,4.38,82900,363124.0
1689745500,4.38,4.39,4.38,4.38,230310,1009539.7999999821
1689745560,4.38,4.39,4.38,4.38,132640,581231.2000000179
1689745620,4.38,4.39,4.38,4.38,240360,1053273.800000012
1689745680,4.38,4.39,4.38,4.39,143200,627387.0
1689745740,4.39,4.39,4.38,4.39,190700,836150.9999999702
1689745800,4.38,4.39,4.38,4.38,578700,2535170.0
1689745860,4.39,4.39,4.38,4.38,169590,743063.2000000179
1689745920,4.38,4.4,4.38,4.4,252270,1107888.300000012
1689745980,4.4,4.4,4.39,4.39,347000,1526155.0
1689746040,4.4,4.41,4.39,4.4,2189295,9632411.0
1689746100,4.4,4.41,4.4,4.4,380910,1676879.0000000298
1689746160,4.41,4.41,4.4,4.41,169400,746060.0
1689746220,4.4,4.41,4.4,4.41,108200,476853.9999999702
1689746280,4.41,4.41,4.4,4.4,108380,477131.0
1689746340,4.41,4.41,4.4,4.4,167700,738604.0000000298
1689746400,4.4,4.41,4.4,4.41,168600,742282.0
1689746460,4.4,4.41,4.4,4.41,154700,681569.0
1689746520,4.4,4.41,4.4,4.4,119540,526610.0
1689746580,4.41,4.42,4.4,4.41,197620,871450.0
