timestamp,volume_percentage
20230802093003000,0.0025588798285540344
20230802093006000,0.0004558100059608556
20230802093009000,0.00018402554511302548
20230802093012000,0.00024598389447268734
20230802093015000,0.001238242235710257
20230802093018000,0.00013593846799806405
20230802093021000,0.0005659479075837768
20230802093024000,0.0014537093312446032
20230802093027000,0.0008979336899736067
20230802093030000,0.0005520766353390765
20230802093033000,0.0004938172919113348
20230802093036000,0.0008618683821373857
20230802093039000,0.000805458541675604
20230802093042000,8.970089384906268e-05
20230802093045000,0.00031349075273022937
20230802093048000,0.00015535824914064464
20230802093051000,0.00014333647986190427
20230802093054000,0.0004725480078027941
20230802093057000,0.0005983142094880778
20230802093100000,0.00010727117202568319
20230802093103000,0.0002644789241322879
20230802093106000,0.00014888498875978445
20230802093109000,0.00036065307836221077
20230802093112000,0.000570571664998677
20230802093115000,0.00039394413174949176
20230802093118000,0.0003227382675600296
20230802093121000,0.0010033553590333298
20230802093124000,0.0005946152035561578
20230802093127000,6.750685825754201e-05
20230802093130000,0.00025615616078546763
20230802093133000,0.0009857850808567094
20230802093136000,0.00032921152794088983
20230802093139000,0.0001877245510449456
20230802093142000,0.0001609067580385248
20230802093145000,0.0003800728595047913
20230802093148000,0.0003088669953153292
20230802093151000,0.0001747780302832252
20230802093154000,0.00027002743303016803
20230802093157000,0.0001710790243513051
20230802093200000,0.00018679979956196557
20230802093203000,0.00067229432812648
20230802093206000,0.0002219403559152066
20230802093209000,0.0001877245510449456
20230802093212000,0.00037637385357287123
20230802093215000,0.0006861656003711805
20230802093218000,0.0002728016874791081
20230802093221000,0.00038192236247075136
20230802093224000,0.0003449323031515503
20230802093227000,0.0007527477071457425
20230802093230000,0.00025985516671738775
20230802093233000,0.00044110645738147316
20230802093236000,0.0004392569544155131
20230802093239000,0.00032088876459406956
20230802093242000,9.247514829800276e-05
20230802093245000,7.675437308734229e-05
20230802093248000,0.0002080690836705062
20230802093251000,7.675437308734229e-05
20230802093254000,0.0011152502884739133
20230802093257000,0.0005474528779241763
20230802093300000,0.00019789681735772589
20230802093303000,0.00025338190633652754
