time,oid,oidb,oids,price,volume,flag,ptype
92500140,0,224222,151129,9.94,200,0,0
92500140,0,211192,178086,9.94,100,0,0
92500140,0,228841,175727,9.94,100,0,0
92500140,0,221495,177735,9.94,600,0,0
92500140,0,224253,222424,9.94,1200,0,0
92500140,0,222796,28335,9.94,1000,0,0
93001660,0,222796,246136,9.94,400,2,0
93002960,0,263894,263550,9.94,300,1,0
93003590,0,271731,268443,9.94,100,1,0
93004880,0,287766,279079,9.94,200,1,0
93005200,0,290884,279162,9.94,100,1,0
93005200,0,290884,279164,9.94,100,1,0
93005200,0,290884,279165,9.94,100,1,0
93005200,0,290884,281453,9.94,100,1,0
93005200,0,290884,283312,9.94,100,1,0
93005380,0,212245,293923,9.93,100,2,0
93005930,0,300873,296834,9.93,100,1,0
93005930,0,300873,298719,9.93,300,1,0
93006810,0,181758,311305,9.92,400,2,0
93008050,0,181758,325582,9.92,900,2,0
93008630,0,333325,317631,9.93,100,1,0
93010390,0,354605,326432,9.93,100,1,0
93010390,0,354605,326728,9.93,100,1,0
93010390,0,354605,351057,9.93,100,1,0
93010390,0,354605,351278,9.93,100,1,0
93010390,0,354605,352091,9.93,100,1,0
93010530,0,181758,356395,9.92,500,2,0
93011750,0,367491,298816,9.94,800,1,0
93012110,0,370017,368771,9.93,100,1,0
93012530,0,197600,373814,9.92,100,2,0
93012530,0,197600,373825,9.92,100,2,0
93012530,0,197600,373826,9.92,100,2,0
93012530,0,197600,373835,9.92,100,2,0
93012530,0,197600,373841,9.92,100,2,0
93012530,0,197600,373842,9.92,100,2,0
93012530,0,197600,373873,9.92,100,2,0
93012530,0,197600,373940,9.92,100,2,0
93013040,0,376176,370215,9.93,100,1,0
93013360,0,377308,370215,9.93,100,1,0
93013850,0,377867,378599,9.93,400,2,0
93014820,0,379409,380405,9.93,100,2,0
93016920,0,197600,387242,9.92,900,2,0
93016920,0,200920,387242,9.92,1400,2,0
93017100,0,387534,380405,9.93,300,1,0
93018530,0,392494,380405,9.93,100,1,0
93018590,0,392761,380405,9.93,100,1,0
93018720,0,393111,306298,9.94,100,1,0
93018720,0,393111,306310,9.94,600,1,0
93018720,0,393111,313067,9.94,100,1,0
93018720,0,393111,315792,9.94,800,1,0
93018720,0,393111,317605,9.94,700,1,0
93018720,0,393111,329323,9.94,700,1,0
93020250,0,392923,395741,9.93,100,2,0
93020290,0,392923,395799,9.93,100,2,0
93020890,0,396856,395972,9.93,200,1,0
93021260,0,398274,395972,9.93,100,1,0
93022950,0,326823,401950,9.92,200,2,0
93022950,0,375073,401950,9.92,100,2,0
93022950,0,88632,401950,9.91,3400,2,0
93022950,0,165535,401950,9.91,2000,2,0
93022950,0,189535,401950,9.91,2600,2,0
93022950,0,207358,401950,9.91,800,2,0
93022950,0,248978,401950,9.91,1000,2,0
93022950,0,325353,401950,9.91,400,2,0
93022950,0,356546,401950,9.91,300,2,0
93022950,0,391688,401950,9.91,300,2,0
93022950,0,26021,401950,9.9,3000,2,0
93022950,0,47364,401950,9.9,2800,2,0
93022950,0,70143,401950,9.9,5000,2,0
93022950,0,88633,401950,9.9,3400,2,0
93022950,0,88807,401950,9.9,200,2,0
93022950,0,99501,401950,9.9,10000,2,0
93022950,0,132825,401950,9.9,1000,2,0
93022950,0,148391,401950,9.9,200,2,0
93022950,0,160448,401950,9.9,5000,2,0
93022950,0,182940,401950,9.9,4000,2,0
93022950,0,184416,401950,9.9,1500,2,0
93022950,0,186606,401950,9.9,2000,2,0
93022950,0,201636,401950,9.9,1500,2,0
93022950,0,215034,401950,9.9,4000,2,0
93022950,0,216328,401950,9.9,1000,2,0
93022950,0,223015,401950,9.9,800,2,0
93022960,0,401992,399523,9.93,300,1,0
93023960,0,403675,403520,9.92,100,1,0
93026750,0,270484,410402,9.9,1400,2,0
93026750,0,280202,410403,9.9,500,2,0
93026750,0,320612,410403,9.9,1000,2,0
93030550,0,417212,421504,9.9,100,2,0
93030950,0,422448,403521,9.92,100,1,0
