preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.85,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.85,6.86,6.86,6.87,6.88,6.89,6.9,6.91,6.92,6.93,6.94,6.95,23100,3500,30900,53300,20800,36300,19500,13500,34390,62100,6.89,6.88,6.87,6.86,6.85,6.84,6.83,6.82,6.81,6.8,15500,5000,19700,10800,10200,11100,4000,12000,6800,78000,4,9,3,84,20,20,12,6,8,15,1,5,9,4,1,2,1,7,2,9,410.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,541590.0,-1,-1,-1,-1,-1,5,15600,6.859210526315789,107003.0,2,542000.0,5,15600,6.859166666666667,107003.0,2,542000.0,271000.0,21125.608172693963
6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,6.93,6.94,83000,30800,3500,30700,53300,20800,36300,24500,13500,34390,6.89,6.88,6.87,6.86,6.85,6.84,6.83,6.82,6.81,6.8,11200,700,15400,6500,5900,8200,4000,12000,6800,78000,4,9,3,87,20,20,12,6,8,15,1,5,10,4,1,2,1,7,2,9,0.0,410.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,541590.0,-1,-1,-1,-1,-1,13,19900,6.859210526315789,136415.0,2,542000.0,8,4300,6.859210526315789,29412.0,0,-1,-1,21701.00864266369
6.85,6.84,6.84,6.83,6.83,6.83,6.83,6.85,6.83,6.83,6.83,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,6.93,8800,77300,30800,3500,30700,53300,20800,36300,24500,13500,6.82,6.81,6.8,6.79,6.78,6.77,6.76,6.75,6.74,6.73,12000,6800,78000,6000,18900,500,800,126500,300,15700,4,9,3,87,20,20,12,6,8,15,1,5,10,4,1,2,1,7,2,9,0.0,0.0,410.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,55200,6.8482870370370375,377806.0,6,557610.0,10,35300,6.838271954674221,241391.0,4,15610.0,3902.5,27806.451131113583
6.83,6.84,6.84,6.84,6.84,6.83,6.83,6.84,6.83,6.84,6.83,6.84,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,8800,5000,77300,30800,3500,30700,53300,20800,36300,24500,6.82,6.81,6.8,6.79,6.78,6.77,6.76,6.75,6.74,6.73,12000,6800,78000,6000,18900,1500,800,126500,300,15700,4,9,3,87,20,20,12,6,8,15,1,5,10,4,1,2,1,7,2,9,0.0,116.36363636363636,0.0,410.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,59500,6.8482870370370375,407204.0,6,557610.0,3,4300,6.8482870370370375,29398.0,0,-1,-1,25677.06308746216
6.82,6.83,6.83,6.83,6.83,6.84,6.84,6.85,6.82,6.83,6.83,6.84,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,4800,7300,74800,30500,3400,30700,53300,20800,36300,24500,6.83,6.82,6.81,6.8,6.79,6.78,6.77,6.76,6.75,6.74,400,4800,6800,78000,6000,18900,1500,800,126500,300,4,9,3,87,20,20,12,6,8,16,1,5,10,4,1,2,1,7,2,9,0.0,91.42857142857143,0.0,410.0,-1,-1,-1,-1,-1,-1,3750.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,71400,6.841302521008403,488469.0,9,558840.0,11,11900,6.828991596638655,81265.0,3,1230.0,410.0,22108.55504221762
6.85,6.84,6.84,6.84,6.84,6.85,6.85,6.85,6.84,6.84,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,6.93,6.94,66600,30500,3400,33100,53400,20800,36300,24500,13500,34390,6.83,6.82,6.81,6.8,6.79,6.78,6.77,6.76,6.75,6.74,600,4800,6800,79000,6000,18900,1500,800,126500,300,4,9,3,87,20,20,12,6,8,16,1,5,10,4,1,2,1,7,2,9,0.0,410.0,-1,-1,-1,-1,-1,-1,-1,-1,3750.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,84700,6.841302521008403,579562.0,9,558840.0,5,13300,6.841302521008403,91093.0,0,-1,-1,29108.361876692692
6.84,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.84,6.85,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,6.93,6.94,57300,41000,3400,33100,53600,21800,36300,24500,13500,34390,6.84,6.83,6.82,6.81,6.8,6.79,6.78,6.77,6.76,6.75,200,600,12900,6800,79000,6000,18900,1500,800,126500,4,9,3,89,20,20,12,6,8,17,1,5,10,4,1,2,1,7,2,9,1600.0,410.0,-1,-1,-1,-1,-1,-1,-1,-1,560.0,3750.0,-1,-1,-1,-1,-1,-1,-1,-1,48,94800,6.842901785714286,648744.0,10,562040.0,6,10100,6.84970297029703,69182.0,1,3200.0,3200.0,25874.750079655885
6.84,6.85,6.85,6.85,6.85,6.84,6.84,6.85,6.84,6.85,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,6.93,6.94,52500,43000,3400,34100,53600,21800,36300,24500,13500,44390,6.84,6.83,6.82,6.81,6.8,6.79,6.78,6.77,6.76,6.75,3900,1100,12900,6800,81000,6000,18900,1500,800,126500,4,9,3,89,20,20,12,6,8,17,1,5,10,4,1,2,1,7,2,9,2806.6666666666665,410.0,-1,-1,-1,-1,-1,-1,-1,-1,560.0,3750.0,-1,-1,-1,-1,-1,-1,-1,-1,53,100600,6.843601990049751,688467.0,11,567260.0,5,5800,6.848793103448276,39723.0,1,5220.0,5220.0,28360.784411343
6.84,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,6.93,6.94,68300,43000,3400,34100,53600,21800,36300,24500,13500,44390,6.84,6.83,6.82,6.81,6.8,6.79,6.78,6.77,6.76,6.75,3900,1500,12900,6800,81000,6000,18900,1500,800,126500,4,9,3,89,20,21,12,6,8,17,1,5,10,4,1,2,1,7,2,9,2806.6666666666665,410.0,-1,-1,-1,-1,-1,-1,-1,-1,560.0,3750.0,-1,-1,-1,-1,-1,-1,-1,-1,53,100600,6.843601990049751,688467.0,11,567260.0,0,0,-1,0.0,0,-1,-1,28572.39027401625
6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.85,6.86,6.87,6.88,6.89,6.9,6.91,6.92,6.93,17300,68300,43000,3400,34100,55100,21800,37300,24500,13500,6.83,6.82,6.81,6.8,6.79,6.78,6.77,6.76,6.75,6.74,1500,12900,6800,81000,6000,18900,1500,800,126500,300,4,9,3,89,20,21,12,6,8,17,1,5,10,4,1,2,1,7,2,9,80.0,2806.6666666666665,410.0,-1,-1,-1,-1,-1,-1,-1,3750.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,106300,6.843562315996075,727455.0,12,581760.0,3,5700,6.84,38988.0,1,14500.0,14500.0,27745.518360681854
