time,oid,oidb,oids,price,volume,flag,ptype
91500000,992,0,0,6.23,6000000,2,2
91500030,2276,0,0,6.66,100000,2,2
91500030,2518,0,0,6.54,30000,2,2
91500040,3154,0,0,6.78,10000,2,2
91500040,3391,0,0,6.03,20000,1,2
91500050,4878,0,0,6.2,80000,2,2
91500050,4966,0,0,6.78,10000,2,2
91500050,4981,0,0,6.01,10000,1,2
91500050,5183,0,0,6.78,100000,2,2
91500050,5755,0,0,6.79,2000000,2,2
91500050,5889,0,0,6.0,20000,1,2
91500050,5890,0,0,5.7,20000,1,2
91500050,6077,0,0,6.0,30000,1,2
91500050,6089,0,0,5.56,30000,1,2
91500050,6358,0,0,6.79,100000,2,2
91500050,6360,0,0,6.7,100000,2,2
91500050,6423,0,0,6.01,50000,1,2
91500050,6491,0,0,6.05,50000,1,2
91500060,6605,0,0,6.76,320000,2,2
91500060,7686,0,0,6.48,50000,2,2
91500060,7774,0,0,6.68,50000,2,2
91500060,9335,0,0,6.03,150000,1,2
91500060,9352,0,0,6.01,50000,1,2
91500070,9431,0,0,6.73,750000,2,2
91500070,10114,0,0,6.03,10000,1,2
91500080,12229,0,0,6.0,10000,1,2
91500090,12520,0,0,6.79,10000,2,2
91500090,12712,0,0,6.09,150000,1,2
91500090,13491,0,0,6.05,20000,1,2
91500090,13493,0,0,6.35,20000,2,2
91500090,13763,0,0,5.71,800000,1,2
91500100,14424,0,0,5.58,30000,1,2
91500100,14577,0,0,6.1,50000,1,2
91500100,14578,0,0,6.0,50000,1,2
91500100,14657,0,0,6.5,100000,2,2
91500100,15094,0,0,5.55,30000,1,2
91500100,15704,0,0,6.11,10000,1,2
91500100,15721,0,0,5.85,50000,1,2
91500100,15756,0,0,6.01,50000,1,2
91500100,15807,0,0,6.79,50000,2,2
91500110,16230,0,0,6.79,10000,2,2
91500110,16417,0,0,6.33,80000,2,2
91500110,17188,0,0,5.63,600000,1,2
91500110,17193,0,0,6.73,550000,2,2
91500110,17223,0,0,6.2,100000,2,2
91500110,17231,0,0,6.29,100000,2,2
91500120,17743,0,0,6.0,100000,1,2
91500130,21079,0,0,6.79,30000,2,2
91500130,21541,0,0,6.79,90000,2,2
91500140,21959,0,0,6.05,10000,1,2
91500140,22074,0,0,6.14,490000,1,2
91500140,22364,0,0,6.31,30000,2,2
91500150,23491,0,0,6.5,240000,2,2
91500150,23980,0,0,6.0,70000,1,2
91500150,24057,0,0,6.0,30000,1,2
91500150,24059,0,0,5.7,50000,1,2
91500150,24075,0,0,6.37,30000,2,2
91500150,24602,0,0,6.79,200000,2,2
91500150,24640,0,0,6.1,300000,1,2
91500160,25242,0,0,6.59,30000,2,2
91500160,25795,0,0,6.15,200000,1,2
91500160,25990,0,0,5.55,50000,1,2
91500160,26163,0,0,6.78,180000,2,2
91500160,26221,0,0,6.79,50000,2,2
91500160,26222,0,0,6.54,30000,2,2
91500160,26223,0,0,6.02,30000,1,2
91500160,26252,0,0,6.25,300000,2,2
91500170,26850,0,0,6.13,50000,1,2
91500170,26851,0,0,6.14,50000,1,2
91500170,27759,0,0,6.1,100000,1,2
91500170,27806,0,0,6.44,520000,2,2
91500170,27807,0,0,6.1,400000,1,2
91500170,27830,0,0,6.74,100000,2,2
91500170,27881,0,0,6.58,70000,2,2
91500170,28186,0,0,5.98,400000,1,2
91500170,28201,0,0,6.79,20000,2,2
91500170,28445,0,0,6.07,100000,1,2
91500170,28887,0,0,6.0,100000,1,2
91500170,28888,0,0,5.8,100000,1,2
91500180,28989,0,0,5.9,10000,1,2
91500180,29057,0,0,6.27,200000,2,2
91500180,29069,0,0,6.64,100000,2,2
91500180,29095,0,0,6.11,200000,1,2
91500180,29492,0,0,6.42,300000,2,2
91500180,29507,0,0,6.67,200000,2,2
91500180,29714,0,0,6.07,130000,1,2
91500180,30322,0,0,6.79,20000,2,2
91500180,30406,0,0,5.83,30000,1,2
91500180,30586,0,0,6.05,20000,1,2
91500180,30621,0,0,6.6,20000,2,2
91500190,31325,0,0,6.79,1000000,2,2
91500190,31445,0,0,6.6,50000,2,2
91500190,31447,0,0,6.7,60000,2,2
91500190,31449,0,0,6.79,70000,2,2
91500190,31803,0,0,6.26,200000,2,2
91500190,31806,0,0,6.03,200000,1,2
91500190,32271,0,0,5.55,10000,1,2
91500200,32306,0,0,5.81,10000,1,2
91500200,32307,0,0,5.56,20000,1,2
91500210,33588,0,0,6.78,100000,2,2
91500210,34238,0,0,6.58,200000,2,2
91500210,34428,0,0,6.34,100000,2,2
91500210,34429,0,0,6.56,200000,2,2
91500210,34432,0,0,6.01,100000,1,2
91500220,34621,0,0,6.27,2000000,2,2
91500220,34743,0,0,6.76,100000,2,2
91500220,34744,0,0,6.56,70000,2,2
91500230,35975,0,0,6.06,80000,1,2
91500230,35976,0,0,6.11,50000,1,2
