time,oid,oidb,oids,price,volume,flag,ptype
91500030,787,0,0,38.43,200,1,2
91500030,1352,0,0,38.88,200,1,2
91500030,1696,0,0,39.5,600,1,2
91500040,2744,0,0,44.0,100,2,2
91500040,3593,0,0,40.99,500,2,2
91500040,3756,0,0,41.99,400,2,2
91500040,3777,0,0,42.99,500,2,2
91500040,3778,0,0,43.99,500,2,2
91500040,3779,0,0,44.5,500,2,2
91500040,4390,0,0,39.5,500,1,2
91500050,4828,0,0,40.45,100,1,2
91500050,5445,0,0,39.5,400,1,2
91500050,5446,0,0,39.0,400,1,2
91500050,5447,0,0,40.99,400,2,2
91500050,5449,0,0,41.49,400,2,2
91500050,5450,0,0,41.99,400,2,2
91500050,5451,0,0,42.49,400,2,2
91500050,5452,0,0,42.99,400,2,2
91500050,5453,0,0,43.49,400,2,2
91500050,5458,0,0,43.99,400,2,2
91500050,5459,0,0,44.5,400,2,2
91500050,5744,0,0,39.88,200,1,2
91500050,6100,0,0,39.51,100,1,2
91500050,6101,0,0,42.95,200,2,2
91500050,6570,0,0,39.0,500,1,2
91500050,6748,0,0,40.45,200,1,2
91500050,6845,0,0,42.3,400,2,2
91500050,6976,0,0,41.46,100,2,2
91500050,7025,0,0,43.3,1000,2,2
91500060,7703,0,0,42.0,1000,2,2
91500060,7722,0,0,42.8,100,2,2
91500060,7880,0,0,44.5,1000,2,2
91500060,7897,0,0,38.02,5000,1,2
91500060,7947,0,0,42.0,1000,2,2
91500060,7948,0,0,41.7,1000,2,2
91500070,8696,0,0,40.06,300,1,2
91500070,8697,0,0,39.73,300,1,2
91500070,8698,0,0,39.33,300,1,2
91500070,8699,0,0,41.23,300,2,2
91500070,8700,0,0,41.63,300,2,2
91500070,8861,0,0,38.21,1200,1,2
91500070,9040,0,0,41.17,700,2,2
91500080,9882,0,0,44.42,200,2,2
91500080,9999,0,0,39.0,200,1,2
91500080,10255,0,0,41.97,500,2,2
91500080,10274,0,0,42.77,700,2,2
91500080,10275,0,0,43.57,700,2,2
91500080,10528,0,0,42.78,600,2,2
91500080,10529,0,0,42.78,600,2,2
91500080,10590,0,0,43.18,600,2,2
91500080,10591,0,0,44.28,1100,2,2
91500080,10723,0,0,39.8,200,1,2
91500080,10725,0,0,41.34,300,2,2
91500080,10726,0,0,42.25,300,2,2
