time,oid,oidb,oids,price,volume,flag,ptype
91500490,2946,0,0,69.93,500,2,2
91500890,4324,0,0,63.0,200,2,2
91501110,5860,0,0,66.66,200,2,2
91501140,6169,0,0,61.54,100,2,2
91501140,6191,0,0,64.34,100,2,2
91501280,9152,0,0,60.38,300,2,2
91501410,9718,0,0,57.66,400,1,2
91501410,9732,0,0,57.66,400,1,2
91501410,9749,0,0,57.62,600,1,2
91501410,10022,0,0,60.0,500,2,2
91501410,10023,0,0,61.0,500,2,2
91501520,12734,0,0,46.63,200,1,2
91501520,12747,0,0,69.93,200,2,2
91501650,14377,0,0,52.45,200,1,2
91501650,14614,0,0,69.92,200,2,2
91501650,14618,0,0,69.24,200,2,2
91501650,14666,0,0,58.96,200,2,2
91501650,14668,0,0,58.79,200,2,2
91501650,15050,0,0,61.0,3000,2,2
91501650,15413,0,0,59.32,300,2,2
91501650,15425,0,0,59.58,300,2,2
91501780,15783,0,0,59.39,400,2,2
91501780,16208,0,0,67.89,200,2,2
91501780,16659,0,0,66.77,200,2,2
91501970,18761,0,0,47.0,500,1,2
91501970,18838,0,0,61.77,228,2,2
91501970,19452,0,0,62.88,500,2,2
91501970,19512,0,0,66.6,500,2,2
91501970,19523,0,0,67.5,500,2,2
91501970,19558,0,0,68.4,500,2,2
91501970,19571,0,0,69.3,500,2,2
91501970,19580,0,0,51.3,10500,1,2
91502090,21325,0,0,65.0,300,2,2
91502220,22639,0,0,63.96,500,2,2
91502220,22640,0,0,61.16,500,2,2
91502220,23053,0,0,68.77,200,2,2
91502220,23155,0,0,59.5,600,2,2
91502220,23190,0,0,60.6,200,2,2
91502220,24140,0,0,64.0,1000,2,2
91502220,24245,0,0,60.6,2800,2,2
91502480,25774,0,0,55.01,300,1,2
91502480,26067,0,0,59.22,200,2,2
91502480,26610,0,0,59.99,300,2,2
91502480,26648,0,0,63.33,300,2,2
91502480,26649,0,0,66.66,300,2,2
91502480,26681,0,0,46.81,300,1,2
91502480,26733,0,0,69.89,200,2,2
91502480,26933,0,0,57.6,200,1,2
91502480,26934,0,0,57.0,200,1,2
91502600,28823,0,0,59.99,3000,2,2
91502730,30925,0,0,62.8,200,2,2
91502730,30939,0,0,65.8,200,2,2
91502870,32884,0,0,59.98,200,2,2
91502870,33092,0,0,56.55,200,1,2
91503000,33944,0,0,47.59,205,1,2
91503000,34334,0,0,58.75,200,2,2
