timestamp,open_price,high_price,low_price,close_price,volume,money
1683509400,174.34,174.34,174.34,174.34,1400,244076.0
1683509401,174.34,174.34,174.34,174.34,0,0.0
1683509402,174.34,174.34,174.34,174.34,0,0.0
1683509403,174.2,174.2,174.0,174.0,400,69648.0
1683509404,174.0,174.0,174.0,174.0,300,52200.0
1683509405,173.5,173.5,173.5,173.5,200,34700.0
1683509406,174.0,174.0,173.18,173.18,300,52068.0
1683509407,173.18,173.18,173.18,173.18,100,17318.0
1683509408,173.18,173.18,173.18,173.18,0,0.0
1683509409,173.02,173.02,173.0,173.0,500,86502.0
1683509410,173.0,173.0,173.0,173.0,200,34600.0
1683509411,173.0,173.02,172.28,173.0,500,86358.0
1683509412,172.91,172.91,172.91,172.91,100,17291.0
1683509413,172.28,172.49,172.11,172.11,300,51688.0
1683509414,172.49,172.49,172.49,172.49,100,17249.0
1683509415,172.28,172.28,172.01,172.01,300,51630.0
1683509416,172.27,172.27,172.0,172.01,400,68829.0
1683509417,172.01,172.01,172.01,172.01,100,17201.0
1683509418,172.01,172.01,172.01,172.01,0,0.0
1683509419,172.0,172.91,172.0,172.91,1100,189702.0
1683509420,172.91,172.91,172.91,172.91,0,0.0
1683509421,172.01,172.28,172.01,172.03,1100,189323.0
1683509422,172.42,172.42,172.42,172.42,100,17242.0
1683509423,172.23,172.23,172.23,172.23,100,17223.0
1683509424,172.23,172.23,172.23,172.23,0,0.0
1683509425,172.23,172.23,172.23,172.23,0,0.0
1683509426,172.96,173.0,172.96,173.0,800,138392.0
1683509427,173.0,173.02,173.0,173.02,600,103808.0
1683509428,173.02,173.02,173.02,173.02,100,17302.0
1683509429,173.02,173.02,173.02,173.02,0,0.0
1683509430,173.08,173.5,173.08,173.5,1500,259818.0
1683509431,173.56,173.56,173.25,173.25,600,104014.0
1683509432,173.25,173.25,173.18,173.18,200,34643.0
1683509433,173.18,173.18,173.18,173.18,400,69272.0
1683509434,173.18,173.18,173.18,173.18,0,0.0
1683509435,173.18,173.18,173.18,173.18,0,0.0
1683509436,173.18,173.18,173.18,173.18,0,0.0
1683509437,173.27,173.27,173.27,173.27,100,17327.0
1683509438,173.27,173.5,173.18,173.18,300,51995.0
1683509439,173.18,173.18,173.18,173.18,0,0.0
1683509440,173.27,173.27,173.27,173.27,100,17327.0
1683509441,173.27,173.27,173.27,173.27,0,0.0
1683509442,173.36,173.36,173.36,173.36,400,69344.0
1683509443,173.35,173.35,173.31,173.31,400,69333.0
1683509444,173.31,173.31,173.31,173.31,0,0.0
1683509445,173.35,173.36,173.35,173.36,700,121348.0
1683509446,173.35,173.42,173.29,173.42,800,138697.0
1683509447,173.43,173.43,173.43,173.43,100,17343.0
1683509448,173.43,173.43,173.43,173.43,0,0.0
1683509449,173.43,173.43,173.43,173.43,0,0.0
1683509450,173.43,173.43,173.43,173.43,200,34686.0
1683509451,173.43,173.43,173.43,173.43,500,86715.0
1683509452,173.43,173.43,173.43,173.43,0,0.0
1683509453,173.43,173.43,173.43,173.43,0,0.0
1683509454,173.55,173.55,173.55,173.55,200,34710.0
1683509455,173.55,173.55,173.55,173.55,0,0.0
1683509456,173.55,173.55,173.55,173.55,0,0.0
1683509457,173.55,173.55,173.55,173.55,0,0.0
1683509458,173.57,173.57,173.57,173.57,100,17357.0
1683509459,173.78,173.79,173.78,173.79,500,86894.0
1683509460,173.8,173.99,173.8,173.99,300,52178.0
1683509461,173.99,174.07,173.99,174.07,500,87004.0
1683509462,174.07,174.07,173.81,173.81,1200,208723.0
1683509463,174.03,174.15,174.03,174.15,300,52230.0
1683509464,174.15,174.15,174.15,174.15,0,0.0
1683509465,174.15,174.15,174.15,174.15,100,17415.0
1683509466,174.16,174.16,174.16,174.16,100,17416.0
1683509467,174.15,174.2,174.15,174.15,800,139341.0
1683509468,174.15,174.15,174.15,174.15,0,0.0
1683509469,174.03,174.15,174.03,174.15,400,69648.0
1683509470,174.15,174.15,174.03,174.03,600,104430.0
1683509471,174.03,174.03,174.03,174.03,100,17403.0
1683509472,174.03,174.19,173.99,174.19,900,156693.0
1683509473,174.16,174.16,174.16,174.16,300,52248.0
1683509474,174.19,174.2,174.19,174.2,300,52258.0
1683509475,174.24,174.24,174.23,174.23,300,52270.0
1683509476,174.16,174.16,174.03,174.16,600,104472.0
1683509477,174.16,174.16,174.16,174.16,0,0.0
1683509478,174.05,174.05,174.03,174.03,500,87019.0
1683509479,173.87,173.87,173.87,173.87,100,17387.0
1683509480,173.87,173.87,173.87,173.87,0,0.0
1683509481,173.87,173.87,173.87,173.87,0,0.0
1683509482,173.87,173.87,173.87,173.87,0,0.0
1683509483,173.87,173.87,173.87,173.87,0,0.0
1683509484,174.03,174.03,174.03,174.03,500,87015.0
1683509485,174.29,174.29,174.29,174.29,400,69716.0
1683509486,174.3,174.5,174.3,174.5,1700,296383.0
1683509487,174.5,174.5,174.5,174.5,100,17450.0
1683509488,174.5,174.5,174.5,174.5,0,0.0
1683509489,174.82,174.82,174.4,174.4,800,139630.0
1683509490,174.4,174.45,174.4,174.45,200,34885.0
1683509491,174.87,175.0,174.87,175.0,700,122476.0
1683509492,175.0,175.0,175.0,175.0,100,17500.0
1683509493,174.56,175.0,174.56,175.0,200,34956.0
1683509494,174.45,174.98,174.45,174.98,200,34943.0
1683509495,174.98,174.98,174.98,174.98,0,0.0
1683509496,174.56,174.56,174.56,174.56,300,52368.0
1683509497,174.56,174.56,174.56,174.56,0,0.0
1683509498,175.24,175.24,175.24,175.24,100,17524.0
1683509499,175.24,175.27,175.23,175.27,500,87623.0
1683509500,175.27,175.3,174.98,175.3,1200,210179.0
1683509501,174.98,175.3,174.98,175.3,1300,227858.0
1683509502,175.3,175.3,175.3,175.3,200,35060.0
1683509503,175.34,175.34,175.34,175.34,400,70136.0
1683509504,175.3,175.3,175.23,175.23,400,70113.0
1683509505,175.19,175.19,175.19,175.19,100,17519.0
