timestamp,trade_price,preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
20230728093033000,6.73,6.72,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,10600,15900,6000,8000,8600,16500,67600,9400,7000,2800,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,8200,700,52600,64500,18800,47000,124600,26100,11600,32200,69,6,3,4,3,5,7,21,15,4,16,12,4,14,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,-1,-1,81,115700,6.719678284182305,777505.0,30,663490.0,3,3800,6.719678284182305,25573.0,0,-1,-1,19738.78843396527
20230728093036000,6.74,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,2400,15900,6000,8000,8600,16500,67600,9400,7000,2800,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,20500,9800,8100,54700,66500,18800,47000,124600,26100,11600,69,6,3,4,3,5,7,21,15,4,17,12,4,14,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,-1,82,116500,6.720077253218884,782889.0,31,666590.0,1,800,6.73,5384.0,1,3100.0,3100.0,21099.506133503266
20230728093039000,6.73,6.74,6.73,6.73,6.73,6.73,6.74,6.74,6.74,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,10000,15900,6000,8000,8600,16500,67600,9400,7000,2800,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,15600,13400,8100,54700,66500,18800,47000,126600,26100,11600,69,6,3,4,3,5,7,21,15,4,17,12,4,14,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,-1,84,124900,6.721016813450761,839455.0,31,666590.0,2,8400,6.721016813450761,56566.0,0,-1,-1,21831.583559025014
20230728093042000,6.74,6.73,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,9800,15900,6000,8000,8600,16500,67600,9400,7000,2800,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,15600,13400,8100,54700,66500,18800,47100,126600,26100,11600,70,6,3,4,3,5,8,21,15,4,17,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,-1,85,125100,6.721016813450761,840803.0,31,666590.0,1,200,6.721016813450761,1348.0,0,-1,-1,22055.45642823005
20230728093045000,6.73,6.74,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,10800,15900,6000,8000,8600,16500,67600,9400,7000,2800,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,13200,13400,8100,54700,66500,18800,47100,126600,26100,11600,70,6,3,4,3,5,8,21,15,4,17,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,-1,86,125500,6.721075697211155,843495.0,31,666590.0,1,400,6.721075697211155,2692.0,0,-1,-1,22202.660506611446
20230728093048000,6.74,6.73,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,10600,15900,6000,8000,8600,16500,67600,9400,7000,2800,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,15600,13400,8100,58300,66500,18800,47100,126600,26100,11600,70,6,3,4,3,5,8,21,15,4,17,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,-1,87,125700,6.721075697211155,844843.0,31,666590.0,1,200,6.721075697211155,1348.0,0,-1,-1,22285.462800700978
20230728093051000,6.74,6.73,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,10600,15900,6000,8000,8600,16500,67600,9400,7000,2800,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,35300,13400,8100,58300,66500,25800,47100,126600,26100,11600,70,6,3,4,3,5,8,21,15,4,17,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,-1,87,125700,6.721075697211155,844843.0,31,666590.0,0,0,-1,0.0,0,-1,-1,24348.619961765176
20230728093054000,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.74,6.75,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,7900,6000,8000,8600,16500,67600,9400,7000,2800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,12800,34800,13400,8100,58300,66500,25800,47100,126600,26100,70,6,3,4,3,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,108,137900,6.721075697211155,927151.0,31,666590.0,21,12200,6.721075697211155,82308.0,0,-1,-1,19632.958618766927
20230728093057000,6.75,6.74,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.74,6.75,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6900,6000,8000,8600,16500,67600,9400,7000,2800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,3500,34800,13400,8100,58300,66500,25800,46100,126600,26100,70,6,3,4,3,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,116,166000,6.721075697211155,1116555.0,31,666590.0,8,28100,6.721075697211155,189404.0,0,-1,-1,18828.145411820933
20230728093100000,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6300,6000,8000,8600,16500,67600,9400,7000,3800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,4100,15400,13400,8100,58300,66500,25800,46100,126600,26100,70,6,3,4,3,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,118,166600,6.721075697211155,1120605.0,31,666590.0,2,600,6.721075697211155,4050.0,0,-1,-1,17743.435359248047
20230728093103000,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,400,6000,8000,8600,16500,67600,9400,7000,3800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,4200,19900,13600,8100,54700,69200,25800,46100,126600,26100,70,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,121,173000,6.721075697211155,1163805.0,31,666590.0,3,6400,6.721075697211155,43200.0,0,-1,-1,19262.563724709253
20230728093106000,6.75,6.75,6.74,6.74,6.74,6.74,6.75,6.75,6.75,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,3700,6000,8000,8600,16500,67600,9400,7000,3800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,5600,20200,13600,8100,57700,69200,25800,46100,126600,26100,71,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,124,173600,6.721075697211155,1167854.0,31,666590.0,3,600,6.721075697211155,4049.0,0,-1,-1,21190.126652859646
20230728093109000,6.75,6.74,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,3600,6000,8000,8600,16500,70600,9400,7000,3800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,10600,20200,13600,8100,57700,69200,25800,46100,126600,26100,71,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,125,173700,6.721075697211155,1168529.0,31,666590.0,1,100,6.721075697211155,675.0,0,-1,-1,20443.022144336464
20230728093112000,6.75,6.76,6.76,6.76,6.76,6.76,6.74,6.74,6.76,6.74,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,4500,8000,8600,16500,70600,9400,7000,3800,12100,16500,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,15000,11500,20200,15200,8100,57700,69200,25800,46100,126600,71,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,138,205000,6.730585054080629,1379817.0,36,755090.0,13,31300,6.750415335463259,211288.0,5,88500.0,17700.0,20772.663095427753
20230728093115000,6.76,6.75,6.76,6.76,6.76,6.76,6.75,6.75,6.76,6.75,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,4300,8000,8600,16500,70600,9400,7000,3800,12100,23600,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,10300,11500,20200,15200,8100,57700,69200,25800,46100,126600,71,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222.3684210526316,0.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,157,214800,6.7316860735910575,1445969.0,42,763540.0,19,9800,6.750204081632653,66152.0,6,8450.0,1408.3333333333333,20504.601123148
20230728093118000,6.74,6.75,6.75,6.75,6.74,6.74,6.75,6.75,6.75,6.74,6.74,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,23600,8000,8600,16500,70600,9400,7000,3800,12100,24600,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6400,31600,20200,15200,8100,57700,69200,25800,46100,126600,72,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232.05128205128204,6170.0,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,161,220700,6.731957408246489,1485743.0,45,794990.0,4,5900,6.74135593220339,39774.0,3,31450.0,10483.333333333334,24110.89194678987
20230728093121000,6.74,6.75,6.74,6.74,6.74,6.74,6.75,6.75,6.75,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,12400,23600,6000,8600,16500,71900,9400,7000,3800,12100,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,5000,30600,22200,11700,8100,57700,69200,25800,46100,126600,73,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,5531.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,232.05128205128204,7986.666666666667,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,166,222100,6.732011727559765,1495183.0,46,812060.0,5,1400,6.742857142857143,9440.0,1,17070.0,17070.0,22750.476939620836
20230728093124000,6.74,6.75,6.74,6.74,6.74,6.74,6.75,6.75,6.75,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,11100,23600,6000,8600,20600,73900,9400,7000,3800,12100,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,2200,29300,22200,11700,8100,57700,69200,25800,46100,126600,73,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,5531.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,215.47619047619048,7986.666666666667,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,171,225200,6.732011727559765,1516091.0,46,812060.0,5,3100,6.732011727559765,20908.0,0,-1,-1,22587.82957623068
20230728093127000,6.75,6.74,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,10000,23600,6000,8600,20600,73900,9400,7000,3800,12100,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,2200,29400,22200,14700,8100,57700,69200,25800,46100,126600,73,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,5531.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,210.46511627906978,7986.666666666667,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,172,226300,6.732011727559765,1523516.0,46,812060.0,1,1100,6.732011727559765,7425.0,0,-1,-1,22594.72976740481
20230728093130000,6.74,6.74,6.74,6.74,6.74,6.74,6.75,6.75,6.75,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,9800,23600,6000,8600,36500,73900,9400,7000,3800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,20000,22200,18700,8100,57700,71200,25800,46100,126600,26100,74,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,5531.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7986.666666666667,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,176,239700,6.732011727559765,1613843.0,46,812060.0,4,13400,6.732011727559765,90327.0,0,-1,-1,23263.38716743668
20230728093133000,6.75,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,9800,23600,6000,10600,36500,73900,9400,7400,3800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,26100,17700,18700,8100,57700,71200,25800,46100,126600,26100,74,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,5531.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7986.666666666667,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,176,239700,6.732011727559765,1613843.0,46,812060.0,0,0,-1,0.0,0,-1,-1,25675.053767723435
20230728093136000,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,7800,23600,6000,10600,36500,75900,9400,7400,3800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,26100,17700,18700,8100,57700,71200,25800,46100,126600,26100,74,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,5531.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7986.666666666667,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,178,246400,6.732011727559765,1659068.0,46,812060.0,2,6700,6.732011727559765,45225.0,0,-1,-1,24925.890154532422
20230728093139000,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,7800,23600,7000,10600,36500,75900,9400,7400,3800,12100,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,26200,17700,18700,8100,57700,71200,25800,46100,126600,26100,74,6,3,4,4,5,8,21,15,4,18,12,4,15,3,4,2,12,2,2,5531.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,7986.666666666667,230.71428571428572,0.0,2444.6666666666665,-1,-1,-1,-1,-1,-1,180,247500,6.732011727559765,1666482.0,46,812060.0,2,1100,6.732011727559765,7414.0,0,-1,-1,23589.536203600448
