SecurityID,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNo,SellNo,TradeIndex,ChannelNo,TradeBSFlag,BizIndex
600000,20230228092500080,7.180,100,718.000,148166,136402,5572,5,N,45093
600000,20230228092500080,7.180,100,718.000,160636,137556,5573,5,N,45094
600000,20230228092500080,7.180,1100,7898.000,160636,187530,5574,5,N,45095
600000,20230228092500080,7.180,2100,15078.000,160636,187570,5575,5,N,45096
600000,20230228092500080,7.180,900,6462.000,160636,188592,5576,5,N,45097
600000,20230228092500080,7.180,200,1436.000,160636,160661,5577,5,N,45098
600000,20230228092500080,7.180,1000,7180.000,160636,121777,5578,5,N,45099
600000,20230228092500080,7.180,400,2872.000,160636,123560,5579,5,N,45100
600000,20230228092500080,7.180,100,718.000,160650,123560,5580,5,N,45101
600000,20230228092500080,7.180,100,718.000,160940,123560,5581,5,N,45102
600000,20230228092500080,7.180,400,2872.000,186756,123560,5582,5,N,45103
600000,20230228092500080,7.180,1800,12924.000,186756,125095,5583,5,N,45104
600000,20230228092500080,7.180,100,718.000,175046,125095,5584,5,N,45105
600000,20230228092500080,7.180,677,4860.860,179438,125095,5585,5,N,45106
600000,20230228092500080,7.180,500,3590.000,179438,19398,5586,5,N,45107
600000,20230228092500080,7.180,600,4308.000,179438,29884,5587,5,N,45108
600000,20230228092500080,7.180,5600,40208.000,179438,75788,5588,5,N,45109
600000,20230228092500080,7.180,300,2154.000,179438,3302,5589,5,N,45110
600000,20230228092500080,7.180,2000,14360.000,179438,92275,5590,5,N,45111
600000,20230228092500080,7.180,8600,61748.000,179438,128182,5591,5,N,45112
600000,20230228092500080,7.180,3000,21540.000,179438,140744,5592,5,N,45113
600000,20230228092500080,7.180,1100,7898.000,179438,199551,5593,5,N,45114
600000,20230228092500080,7.180,3000,21540.000,179438,202775,5594,5,N,45115
600000,20230228092500080,7.180,623,4473.140,179438,208662,5595,5,N,45116
600000,20230228092500080,7.180,2177,15630.860,206742,208662,5596,5,N,45117
600000,20230228092500080,7.180,18000,129240.000,206742,211215,5597,5,N,45118
600000,20230228092500080,7.180,5823,41809.140,206742,213307,5598,5,N,45119
600000,20230228092500080,7.180,400,2872.000,21019,213307,5599,5,N,45120
600000,20230228092500080,7.180,5477,39324.860,144919,213307,5600,5,N,45121
600000,20230228092500080,7.180,2523,18115.140,144919,213361,5601,5,N,45122
600000,20230228092500080,7.180,1000,7180.000,174258,213361,5602,5,N,45123
600000,20230228092500080,7.180,377,2706.860,182956,213361,5603,5,N,45124
600000,20230228092500080,7.180,2423,17397.140,182956,213384,5604,5,N,45125
600000,20230228092500080,7.180,1400,10052.000,211924,213384,5605,5,N,45126
600000,20230228092500080,7.180,3200,22976.000,46261,213384,5606,5,N,45127
600000,20230228092500080,7.180,1477,10604.860,155368,213384,5607,5,N,45128
600000,20230228092500080,7.180,523,3755.140,155368,213414,5608,5,N,45129
600000,20230228092500080,7.180,2000,14360.000,161393,213414,5609,5,N,45130
600000,20230228093000160,7.180,1100,7898.000,214661,213414,22078,5,B,241651
600000,20230228093000180,7.170,1000,7170.000,62083,214779,22141,5,S,241818
600000,20230228093000180,7.170,1200,8604.000,105651,214779,22142,5,S,241819
600000,20230228093000180,7.170,300,2151.000,120535,214779,22143,5,S,241820
600000,20230228093000180,7.170,1000,7170.000,160280,214779,22144,5,S,241821
600000,20230228093000180,7.170,500,3585.000,170741,214779,22145,5,S,241822
600000,20230228093000590,7.180,600,4308.000,219806,213414,23817,5,B,248069
600000,20230228093000730,7.180,177,1270.860,221206,213414,24294,5,B,249866
600000,20230228093000730,7.180,300,2154.000,221206,213619,24295,5,B,249867
600000,20230228093001830,7.190,4300,30917.000,231942,7108,27157,5,B,262597
600000,20230228093001830,7.180,100,718.000,221206,232087,27208,5,S,262775
600000,20230228093002390,7.190,1800,12942.000,239523,7108,29279,5,B,271470
600000,20230228093002390,7.190,4500,32355.000,239786,7108,29655,5,B,272058
600000,20230228093002390,7.190,1800,12942.000,239797,7108,29657,5,B,272069
600000,20230228093003080,7.190,2700,19413.000,247772,7108,32106,5,B,281581
600000,20230228093003350,7.180,100,718.000,221206,250949,33081,5,S,285352
600000,20230228093004400,7.180,200,1436.000,221206,265081,37241,5,S,302339
600000,20230228093004790,7.180,100,718.000,221206,269202,38440,5,S,307251
600000,20230228093005250,7.180,100,718.000,221206,275512,40584,5,S,314941
600000,20230228093005250,7.180,923,6627.140,221206,275524,40587,5,S,314962
600000,20230228093005250,7.180,477,3424.860,271129,275524,40588,5,S,314963
600000,20230228093005390,7.180,100,718.000,271129,276690,40990,5,S,316401
600000,20230228093005540,7.180,100,718.000,271129,278540,41857,5,S,318919
600000,20230228093005680,7.180,100,718.000,271129,280059,42362,5,S,320757
600000,20230228093005680,7.180,100,718.000,271129,280060,42363,5,S,320758
600000,20230228093005680,7.180,100,718.000,271129,280061,42364,5,S,320759
600000,20230228093005770,7.190,9800,70462.000,281080,7108,42698,5,B,321996
600000,20230228093005770,7.180,23,165.140,271129,281507,42818,5,S,322505
600000,20230228093005770,7.180,77,552.860,277891,281507,42819,5,S,322506
600000,20230228093005910,7.180,223,1601.140,277891,282379,43099,5,S,323550
600000,20230228093006420,7.180,277,1988.860,288643,282379,44891,5,B,330854
600000,20230228093006420,7.180,23,165.140,288643,283071,44892,5,B,330855
600000,20230228093006910,7.180,77,552.860,294398,283071,46572,5,B,337710
600000,20230228093007120,7.180,923,6627.140,294398,296504,47236,5,S,340235
600000,20230228093007120,7.170,25500,182835.000,170741,296504,47237,5,S,340236
600000,20230228093007120,7.170,500,3585.000,171435,296504,47238,5,S,340237
600000,20230228093007120,7.170,26000,186420.000,175112,296504,47239,5,S,340238
600000,20230228093007120,7.170,2000,14340.000,217793,296504,47240,5,S,340239
600000,20230228093007120,7.170,1077,7722.090,226784,296504,47241,5,S,340240
600000,20230228093007280,7.190,1200,8628.000,299290,7108,48253,5,B,343736
600000,20230228093007880,7.180,100,718.000,305423,305233,50296,5,B,351262
600000,20230228093007880,7.180,400,2872.000,305741,305233,50576,5,B,351797
600000,20230228093007880,7.180,200,1436.000,305741,305287,50577,5,B,351798
600000,20230228093007880,7.190,800,5752.000,305741,7108,50578,5,B,351799
600000,20230228093007880,7.190,1400,10066.000,305742,7108,50579,5,B,351801
600000,20230228093008020,7.190,7000,50330.000,307240,7108,51320,5,B,353796
600000,20230228093008940,7.180,100,718.000,308626,318475,55335,5,S,367884
600000,20230228093009930,7.180,100,718.000,328474,320170,58777,5,B,380374
600000,20230228093009930,7.180,100,718.000,328474,320673,58778,5,B,380375
600000,20230228093010020,7.180,300,2154.000,328474,329858,59400,5,S,382184
600000,20230228093010020,7.180,100,718.000,328474,329895,59425,5,S,382232
600000,20230228093010500,7.180,1100,7898.000,328474,335930,61772,5,S,390023
600000,20230228093010920,7.180,100,718.000,328474,340285,63684,5,S,395939
600000,20230228093010920,7.180,100,718.000,329344,340285,63685,5,S,395940
600000,20230228093010920,7.190,2500,17975.000,340917,7108,63972,5,B,396761
600000,20230228093011340,7.180,100,718.000,329344,344170,65348,5,S,401030
600000,20230228093011390,7.190,1600,11504.000,345017,7108,65729,5,B,402122
600000,20230228093011390,7.180,100,718.000,329344,345170,65805,5,S,402323
600000,20230228093011440,7.180,100,718.000,329344,345594,65939,5,S,402842
600000,20230228093011740,7.180,300,2154.000,329344,347913,66826,5,S,405820
600000,20230228093011740,7.180,2000,14360.000,332037,347913,66827,5,S,405821
600000,20230228093011740,7.180,200,1436.000,334969,347913,66828,5,S,405822
600000,20230228093011740,7.180,100,718.000,338558,347913,66829,5,S,405823
600000,20230228093012150,7.190,400,2876.000,350880,7108,68077,5,B,409774
600000,20230228093012150,7.190,2200,15818.000,350884,7108,68080,5,B,409779
600000,20230228093012150,7.190,2700,19413.000,350890,7108,68082,5,B,409785
600000,20230228093012190,7.190,800,5752.000,351674,7108,68426,5,B,410897
600000,20230228093012190,7.190,1500,10785.000,351685,7108,68432,5,B,410909
600000,20230228093012190,7.190,400,2876.000,351690,7108,68434,5,B,410914
600000,20230228093012190,7.190,2100,15099.000,351691,7108,68435,5,B,410915
600000,20230228093012190,7.190,700,5033.000,351696,7108,68437,5,B,410921
600000,20230228093012760,7.180,1300,9334.000,338558,356445,70732,5,S,417603
600000,20230228093012760,7.180,100,718.000,339353,356445,70733,5,S,417604
600000,20230228093012760,7.180,200,1436.000,341311,356445,70734,5,S,417605
600000,20230228093012760,7.180,600,4308.000,346734,356445,70735,5,S,417606
600000,20230228093012760,7.180,300,2154.000,349577,356445,70736,5,S,417607
600000,20230228093012850,7.180,2700,19386.000,349577,356996,71068,5,S,418455
600000,20230228093013730,7.190,3600,25884.000,361295,7108,72913,5,B,424527
600000,20230228093015200,7.190,900,6471.000,365046,7108,74774,5,B,430475
600000,20230228093015200,7.190,1300,9347.000,365048,7108,74775,5,B,430479
600000,20230228093015520,7.180,100,718.000,349577,366994,76176,5,S,433943
600000,20230228093015540,7.190,300,2157.000,367060,7108,76210,5,B,434038
600000,20230228093015540,7.190,200,1438.000,367060,10818,76211,5,B,434039
600000,20230228093015540,7.190,900,6471.000,367064,10818,76214,5,B,434043
600000,20230228093015540,7.190,200,1438.000,367064,34955,76215,5,B,434044
600000,20230228093015540,7.190,1300,9347.000,367071,34955,76220,5,B,434052
600000,20230228093015540,7.190,500,3595.000,367072,34955,76221,5,B,434053
600000,20230228093015540,7.190,1800,12942.000,367082,34955,76229,5,B,434066
600000,20230228093015540,7.190,1000,7190.000,367088,34955,76234,5,B,434073
600000,20230228093015540,7.190,200,1438.000,367089,34955,76235,5,B,434074
600000,20230228093015540,7.190,200,1438.000,367089,74077,76236,5,B,434075
600000,20230228093015540,7.190,600,4314.000,367093,74077,76239,5,B,434080
600000,20230228093015540,7.190,200,1438.000,367095,74077,76241,5,B,434083
600000,20230228093015540,7.190,100,719.000,367095,115660,76242,5,B,434084
600000,20230228093015540,7.190,300,2157.000,367104,115660,76250,5,B,434098
600000,20230228093015540,7.190,400,2876.000,367109,115660,76251,5,B,434103
600000,20230228093015560,7.190,2200,15818.000,367166,115660,76292,5,B,434196
600000,20230228093015560,7.190,1200,8628.000,367218,115660,76320,5,B,434266
600000,20230228093015560,7.190,400,2876.000,367235,115660,76329,5,B,434285
600000,20230228093015610,7.190,700,5033.000,367333,115660,76381,5,B,434438
600000,20230228093015610,7.190,200,1438.000,367362,115660,76391,5,B,434472
600000,20230228093015610,7.190,800,5752.000,367362,147613,76392,5,B,434473
600000,20230228093015610,7.190,700,5033.000,367390,147613,76404,5,B,434513
600000,20230228093016030,7.190,7700,55363.000,368283,147613,76857,5,B,435827
600000,20230228093016030,7.190,3000,21570.000,368283,185306,76858,5,B,435828
600000,20230228093016030,7.190,5200,37388.000,368283,190226,76859,5,B,435829
600000,20230228093018190,7.190,1400,10066.000,372350,190226,79399,5,B,442253
600000,20230228093018190,7.190,2200,15818.000,372355,190226,79401,5,B,442263
600000,20230228093018190,7.190,1900,13661.000,372364,190226,79403,5,B,442274
600000,20230228093018190,7.190,2000,14380.000,372368,190226,79405,5,B,442280
600000,20230228093018190,7.190,800,5752.000,372376,190226,79409,5,B,442293
600000,20230228093020690,7.180,200,1436.000,349577,377497,82472,5,S,450412
600000,20230228093020840,7.190,200,1438.000,377930,190226,82755,5,B,451113
600000,20230228093021510,7.190,100,719.000,380894,190226,84649,5,B,455859
600000,20230228093023960,7.190,3300,23727.000,385069,190226,86981,5,B,462185
600000,20230228093024120,7.190,5200,37388.000,385588,190226,87291,5,B,462956
600000,20230228093024300,7.180,100,718.000,349577,386532,88030,5,S,464599
600000,20230228093024650,7.190,5200,37388.000,387765,190226,88834,5,B,466744
600000,20230228093025340,7.190,5200,37388.000,388864,190226,89522,5,B,468498
600000,20230228093025770,7.190,2400,17256.000,389368,190226,89817,5,B,469346
600000,20230228093025960,7.190,2800,20132.000,389625,190226,89944,5,B,469720
600000,20230228093027130,7.190,800,5752.000,391782,190226,91319,5,B,473075
600000,20230228093027130,7.190,600,4314.000,391783,190226,91320,5,B,473076
600000,20230228093027130,7.190,1400,10066.000,391784,190226,91321,5,B,473077
600000,20230228093027130,7.190,700,5033.000,391785,190226,91322,5,B,473078
600000,20230228093028110,7.190,5200,37388.000,394696,190226,93613,5,B,478026
600000,20230228093029220,7.190,1300,9347.000,396274,190226,94565,5,B,480441
600000,20230228093030110,7.190,2900,20851.000,398058,190226,95727,5,B,483210
600000,20230228093030110,7.190,300,2157.000,398059,190226,95728,5,B,483211
600000,20230228093030110,7.190,400,2876.000,398060,190226,95729,5,B,483212
600000,20230228093030220,7.190,400,2876.000,398349,190226,95971,5,B,483675
600000,20230228093030340,7.190,1100,7909.000,399166,190226,96399,5,B,484868
600000,20230228093030550,7.190,100,719.000,400016,190226,97006,5,B,486217
600000,20230228093030610,7.180,200,1436.000,349577,400269,97112,5,S,486550
600000,20230228093031180,7.190,5200,37388.000,401389,190226,97747,5,B,488148
600000,20230228093032440,7.190,5700,40983.000,403528,190226,99115,5,B,491428
600000,20230228093032760,7.190,15000,107850.000,404140,190226,99551,5,B,492424
600000,20230228093033090,7.190,1400,10066.000,404911,190226,99935,5,B,493547
600000,20230228093033090,7.190,1900,13661.000,404911,199501,99936,5,B,493548
600000,20230228093033100,7.190,2200,15818.000,404955,199501,99954,5,B,493602
600000,20230228093033220,7.190,200,1438.000,405502,199501,100277,5,B,494417
600000,20230228093033220,7.190,2700,19413.000,405526,199501,100294,5,B,494450
600000,20230228093033220,7.190,300,2157.000,405526,204051,100295,5,B,494451
600000,20230228093033220,7.190,300,2157.000,405526,209245,100296,5,B,494452
600000,20230228093033220,7.190,3900,28041.000,405527,209245,100297,5,B,494454
600000,20230228093033220,7.190,800,5752.000,405531,209245,100300,5,B,494459
600000,20230228093033240,7.190,2000,14380.000,405742,209245,100385,5,B,494727
600000,20230228093033350,7.190,600,4314.000,406348,209245,100713,5,B,495680
600000,20230228093033350,7.190,1600,11504.000,406348,232163,100714,5,B,495681
600000,20230228093033610,7.190,400,2876.000,407298,232163,101247,5,B,497274
600000,20230228093033610,7.190,1900,13661.000,407298,254859,101248,5,B,497275
600000,20230228093033610,7.190,3400,24446.000,407298,258759,101249,5,B,497276
600000,20230228093033610,7.190,100,719.000,407298,279616,101250,5,B,497277
600000,20230228093033610,7.190,1100,7909.000,407298,285655,101251,5,B,497278
600000,20230228093033610,7.190,100,719.000,407298,285675,101252,5,B,497279
600000,20230228093035090,7.190,100,719.000,409642,285677,102747,5,B,501087
600000,20230228093036220,7.190,300,2157.000,412278,288922,104516,5,B,505374
600000,20230228093036220,7.190,100,719.000,412278,291443,104517,5,B,505375
600000,20230228093036220,7.190,300,2157.000,412278,293292,104518,5,B,505376
600000,20230228093036220,7.190,400,2876.000,412282,293292,104519,5,B,505381
600000,20230228093036220,7.190,600,4314.000,412282,294294,104520,5,B,505382
600000,20230228093036220,7.190,400,2876.000,412282,296474,104521,5,B,505383
600000,20230228093036250,7.190,300,2157.000,412423,296474,104583,5,B,505564
600000,20230228093036250,7.190,100,719.000,412423,320174,104584,5,B,505565
600000,20230228093036250,7.190,200,1438.000,412423,334279,104585,5,B,505566
600000,20230228093036540,7.190,900,6471.000,413414,334279,105156,5,B,507043
600000,20230228093037830,7.190,1900,13661.000,415492,334279,106469,5,B,510287
600000,20230228093037830,7.190,100,719.000,415492,338062,106470,5,B,510288
600000,20230228093037830,7.190,200,1438.000,415492,398161,106471,5,B,510289
600000,20230228093038000,7.190,700,5033.000,415740,398161,106610,5,B,510654
600000,20230228093038250,7.190,2000,14380.000,416204,398161,106885,5,B,511341
600000,20230228093038250,7.190,300,2157.000,416204,399236,106886,5,B,511342
600000,20230228093039200,7.190,200,1438.000,418081,399236,108050,5,B,514280
600000,20230228093039300,7.190,300,2157.000,418524,399236,108316,5,B,514978
600000,20230228093039670,7.190,2200,15818.000,419469,399236,108913,5,B,516460
600000,20230228093039670,7.190,100,719.000,419469,414957,108914,5,B,516461
600000,20230228093039800,7.190,3100,22289.000,419469,419670,109010,5,S,516744
600000,20230228093040170,7.190,100,719.000,419723,420219,109345,5,S,517583
600000,20230228093040170,7.190,700,5033.000,419723,420220,109346,5,S,517584
600000,20230228093040170,7.180,900,6462.000,349577,420220,109347,5,S,517585
600000,20230228093040570,7.190,200,1438.000,420757,420844,109865,5,S,518691
600000,20230228093040870,7.190,100,719.000,420757,421276,110130,5,S,519350
600000,20230228093041470,7.190,1700,12223.000,420757,422132,110819,5,S,520850
600000,20230228093041470,7.190,800,5752.000,421066,422132,110820,5,S,520851
600000,20230228093042090,7.190,100,719.000,423253,422132,111464,5,B,522560
600000,20230228093042240,7.190,100,719.000,423691,422132,111814,5,B,523308
600000,20230228093043000,7.190,400,2876.000,425442,422132,112948,5,B,526004
600000,20230228093043000,7.190,100,719.000,425442,423095,112949,5,B,526005
600000,20230228093044660,7.200,300,2160.000,427873,4695,114517,5,B,529939
600000,20230228093044810,7.190,1500,10785.000,425442,428129,114746,5,S,530427
600000,20230228093045230,7.190,500,3595.000,429271,428129,115328,5,B,532148
600000,20230228093045230,7.190,300,2157.000,429395,428129,115413,5,B,532365
600000,20230228093045270,7.180,800,5744.000,349577,429600,115519,5,S,532674
600000,20230228093046010,7.190,4800,34512.000,431225,428129,116558,5,B,535172
600000,20230228093048470,7.180,100,718.000,349577,436986,119658,5,S,543519
600000,20230228093048620,7.180,14600,104828.000,349577,437362,119911,5,S,544133
600000,20230228093048620,7.180,2400,17232.000,356347,437362,119912,5,S,544134
600000,20230228093050150,7.190,5200,37388.000,439707,428129,121153,5,B,547587
600000,20230228093050670,7.180,400,2872.000,356347,440980,121963,5,S,549600
600000,20230228093050990,7.190,5100,36669.000,441742,428129,122308,5,B,550625
600000,20230228093050990,7.190,100,719.000,441742,428773,122309,5,B,550626
600000,20230228093054710,7.190,500,3595.000,449426,428773,126677,5,B,561924
600000,20230228093054740,7.180,100,718.000,356347,449481,126730,5,S,562011
600000,20230228093056920,7.180,1100,7898.000,356347,453060,129035,5,S,567571
600000,20230228093056920,7.180,1400,10052.000,358939,453060,129036,5,S,567572
600000,20230228093057730,7.180,100,718.000,358939,454802,129970,5,S,570143
600000,20230228093059660,7.190,300,2157.000,457571,428879,131767,5,B,574566
600000,20230228093059660,7.190,1000,7190.000,457571,428880,131768,5,B,574567
600000,20230228093059660,7.190,500,3595.000,457571,428882,131769,5,B,574568
600000,20230228093059660,7.190,800,5752.000,457571,428884,131770,5,B,574569
600000,20230228093059660,7.190,800,5752.000,457571,428885,131771,5,B,574570
600000,20230228093059660,7.190,400,2876.000,457571,428886,131772,5,B,574571
600000,20230228093059660,7.190,700,5033.000,457571,428892,131773,5,B,574572
600000,20230228093059660,7.190,400,2876.000,457571,428895,131774,5,B,574573
600000,20230228093059660,7.190,400,2876.000,457571,428898,131775,5,B,574574
600000,20230228093100150,7.190,300,2157.000,458599,428960,132332,5,B,576061
600000,20230228093100150,7.190,800,5752.000,458599,428961,132333,5,B,576062
600000,20230228093100150,7.190,1100,7909.000,458599,428988,132334,5,B,576063
600000,20230228093100150,7.190,700,5033.000,458599,429036,132335,5,B,576064
600000,20230228093100150,7.190,300,2157.000,458599,429043,132336,5,B,576065
600000,20230228093100150,7.190,500,3595.000,458599,429049,132337,5,B,576066
600000,20230228093100150,7.190,600,4314.000,458599,429055,132338,5,B,576067
600000,20230228093100150,7.190,500,3595.000,458599,429074,132339,5,B,576068
600000,20230228093100150,7.190,600,4314.000,458599,429079,132340,5,B,576069
600000,20230228093100150,7.190,200,1438.000,458599,429091,132341,5,B,576070
600000,20230228093100150,7.190,300,2157.000,458599,429115,132342,5,B,576071
600000,20230228093100150,7.190,500,3595.000,458599,429116,132343,5,B,576072
600000,20230228093100150,7.190,100,719.000,458599,429194,132344,5,B,576073
600000,20230228093100150,7.190,800,5752.000,458599,429286,132345,5,B,576074
600000,20230228093100150,7.190,1100,7909.000,458599,429288,132346,5,B,576075
600000,20230228093100150,7.190,1000,7190.000,458599,430165,132347,5,B,576076
600000,20230228093100150,7.190,200,1438.000,458599,430169,132348,5,B,576077
600000,20230228093100150,7.190,100,719.000,458599,434336,132349,5,B,576078
600000,20230228093100150,7.190,200,1438.000,458599,436291,132350,5,B,576079
600000,20230228093100150,7.190,100,719.000,458599,436676,132351,5,B,576080
600000,20230228093100150,7.190,100,719.000,458599,438647,132352,5,B,576081
600000,20230228093100150,7.190,300,2157.000,458599,442178,132353,5,B,576082
600000,20230228093100150,7.190,200,1438.000,458599,443054,132354,5,B,576083
600000,20230228093100150,7.190,2900,20851.000,458599,450645,132355,5,B,576084
600000,20230228093100210,7.190,100,719.000,458981,450645,132440,5,B,576553
600000,20230228093101250,7.190,300,2157.000,461596,450645,133970,5,B,580491
600000,20230228093101270,7.190,5100,36669.000,461636,450645,134000,5,B,580563
600000,20230228093101340,7.190,1600,11504.000,461746,450645,134063,5,B,580714
600000,20230228093101340,7.190,300,2157.000,461746,453393,134064,5,B,580715
600000,20230228093101340,7.190,100,719.000,461746,454757,134065,5,B,580716
600000,20230228093103340,7.190,3900,28041.000,465993,454758,136457,5,B,587040
600000,20230228093103370,7.190,100,719.000,466053,454758,136494,5,B,587135
600000,20230228093104530,7.190,1100,7909.000,468320,454758,137767,5,B,590525
600000,20230228093104530,7.190,100,719.000,468320,461777,137768,5,B,590526
600000,20230228093105180,7.190,700,5033.000,469501,468976,138351,5,B,592225
600000,20230228093105750,7.190,100,719.000,469501,470782,139197,5,S,594386
600000,20230228093106330,7.190,100,719.000,469501,472262,139934,5,S,596625
600000,20230228093106330,7.190,100,719.000,469501,472263,139935,5,S,596626
600000,20230228093106330,7.190,100,719.000,469501,472264,139936,5,S,596627
600000,20230228093106330,7.190,100,719.000,469501,472265,139937,5,S,596628
600000,20230228093106330,7.190,2900,20851.000,470257,472265,139938,5,S,596629
600000,20230228093106360,7.190,300,2157.000,472350,472265,139987,5,B,596769
600000,20230228093106360,7.190,600,4314.000,472350,472266,139988,5,B,596770
600000,20230228093106360,7.190,100,719.000,472350,472267,139989,5,B,596771
600000,20230228093106360,7.190,100,719.000,472350,472268,139990,5,B,596772
600000,20230228093106360,7.190,500,3595.000,472350,472269,139991,5,B,596773
600000,20230228093106360,7.190,100,719.000,472350,472270,139992,5,B,596774
600000,20230228093106360,7.190,300,2157.000,472350,472271,139993,5,B,596775
600000,20230228093106360,7.190,300,2157.000,472350,472272,139994,5,B,596776
600000,20230228093106460,7.190,300,2157.000,472629,472273,140139,5,B,597254
600000,20230228093106950,7.190,100,719.000,473519,472273,140644,5,B,598659
600000,20230228093107770,7.190,100,719.000,474951,472274,141618,5,B,600910
600000,20230228093107770,7.190,100,719.000,474951,472341,141619,5,B,600911
600000,20230228093107770,7.190,400,2876.000,474951,472342,141620,5,B,600912
600000,20230228093107770,7.190,100,719.000,474951,472343,141621,5,B,600913
600000,20230228093107770,7.190,100,719.000,474951,472344,141622,5,B,600914
600000,20230228093107770,7.190,100,719.000,474951,472515,141623,5,B,600915
600000,20230228093107770,7.190,100,719.000,474951,472517,141624,5,B,600916
600000,20230228093107770,7.190,100,719.000,474951,472569,141625,5,B,600917
600000,20230228093108120,7.190,1000,7190.000,475558,472569,141956,5,B,601804
600000,20230228093108460,7.190,300,2157.000,476235,472569,142413,5,B,602913
600000,20230228093108460,7.190,700,5033.000,476235,472570,142414,5,B,602914
600000,20230228093108950,7.180,2200,15796.000,358939,477312,143005,5,S,604580
600000,20230228093109120,7.190,600,4314.000,477676,472570,143201,5,B,605152
600000,20230228093109120,7.190,100,719.000,477676,472706,143202,5,B,605153
600000,20230228093109120,7.190,400,2876.000,477676,473176,143203,5,B,605154
600000,20230228093109220,7.190,100,719.000,478101,473176,143476,5,B,605837
600000,20230228093109220,7.190,500,3595.000,478101,478022,143477,5,B,605838
600000,20230228093109330,7.190,400,2876.000,478101,478471,143714,5,S,606404
600000,20230228093109780,7.190,200,1438.000,479311,478668,144264,5,B,607768
600000,20230228093111610,7.200,500,3600.000,483014,4695,146603,5,B,613399
600000,20230228093111610,7.200,3000,21600.000,483014,15246,146604,5,B,613400
600000,20230228093111610,7.200,3300,23760.000,483014,18299,146605,5,B,613401
600000,20230228093111850,7.190,400,2876.000,479311,483570,146923,5,S,614237
600000,20230228093111850,7.190,1400,10066.000,479418,483570,146924,5,S,614238
600000,20230228093111850,7.190,1000,7190.000,480605,483570,146925,5,S,614239
600000,20230228093111850,7.190,2000,14380.000,482756,483570,146926,5,S,614240
600000,20230228093111850,7.180,4300,30874.000,358939,483570,146927,5,S,614241
600000,20230228093111850,7.180,900,6462.000,401278,483570,146928,5,S,614242
600000,20230228093112340,7.190,400,2876.000,484280,484997,147885,5,S,616665
600000,20230228093112380,7.190,200,1438.000,485088,485180,148004,5,S,616986
600000,20230228093112590,7.200,1200,8640.000,485697,18299,148304,5,B,617850
600000,20230228093112590,7.200,2600,18720.000,485697,34956,148305,5,B,617851
600000,20230228093114790,7.190,6000,43140.000,485088,489983,150837,5,S,624338
600000,20230228093115340,7.190,300,2157.000,485088,491334,151912,5,S,626623
600000,20230228093115400,7.190,100,719.000,491372,491521,151995,5,S,626887
600000,20230228093115540,7.190,200,1438.000,491372,491863,152196,5,S,627405
600000,20230228093116920,7.190,200,1438.000,491372,494295,153819,5,S,631310
600000,20230228093116920,7.190,100,719.000,491372,494306,153822,5,S,631324
600000,20230228093116920,7.190,100,719.000,491372,494315,153825,5,S,631333
600000,20230228093116940,7.190,300,2157.000,491399,494319,153826,5,S,631337
600000,20230228093118330,7.190,1800,12942.000,491399,497016,155306,5,S,635459
600000,20230228093118350,7.190,800,5752.000,497058,497051,155326,5,B,635522
600000,20230228093118350,7.190,600,4314.000,497058,497053,155327,5,B,635523
600000,20230228093119570,7.190,300,2157.000,499220,497053,156540,5,B,638821
600000,20230228093119570,7.190,700,5033.000,499220,497275,156541,5,B,638822
600000,20230228093121150,7.190,1000,7190.000,501939,497275,158075,5,B,643070
600000,20230228093121310,7.180,200,1436.000,401278,502539,158349,5,S,643925
600000,20230228093121330,7.190,100,719.000,502570,497275,158356,5,B,643971
600000,20230228093121830,7.190,100,719.000,503473,502601,158826,5,B,645294
600000,20230228093124310,7.190,1000,7190.000,503473,507999,161322,5,S,652232
600000,20230228093124310,7.190,2700,19413.000,504173,507999,161323,5,S,652233
600000,20230228093124350,7.190,500,3595.000,507996,508051,161364,5,S,652321
600000,20230228093124640,7.190,300,2157.000,507996,508582,161646,5,S,653143
600000,20230228093124640,7.190,200,1438.000,508019,508582,161647,5,S,653144
600000,20230228093124640,7.190,1000,7190.000,508054,508582,161648,5,S,653145
600000,20230228093124850,7.190,100,719.000,508054,508953,161832,5,S,653671
600000,20230228093126830,7.190,3200,23008.000,508054,512370,163943,5,S,658961
600000,20230228093126870,7.190,500,3595.000,512438,512370,163974,5,B,659039
600000,20230228093127310,7.190,600,4314.000,512438,513592,164666,5,S,660741
600000,20230228093127390,7.190,100,719.000,513756,513655,164761,5,B,660995
600000,20230228093127390,7.190,100,719.000,513756,513656,164762,5,B,660996
600000,20230228093127390,7.190,100,719.000,513756,513658,164763,5,B,660997
600000,20230228093127390,7.190,100,719.000,513756,513659,164764,5,B,660998
600000,20230228093127390,7.190,100,719.000,513756,513660,164765,5,B,660999
600000,20230228093127390,7.190,100,719.000,513756,513661,164766,5,B,661000
600000,20230228093127390,7.190,100,719.000,513756,513671,164767,5,B,661001
600000,20230228093127390,7.190,100,719.000,513756,513672,164768,5,B,661002
600000,20230228093127390,7.190,100,719.000,513756,513676,164769,5,B,661003
600000,20230228093127390,7.190,100,719.000,513756,513678,164770,5,B,661004
600000,20230228093127390,7.190,100,719.000,513756,513687,164771,5,B,661005
600000,20230228093127390,7.190,100,719.000,513756,513690,164772,5,B,661006
