timestamp,open_price,high_price,low_price,close_price,volume,money
1690248600,8.83,8.83,8.83,8.83,0,0.0
1690248601,8.95,9.0,8.95,9.0,879600,7906680.0
1690248602,9.0,9.0,9.0,9.0,3500,31500.0
1690248603,9.0,9.0,9.0,9.0,36200,325800.0
1690248604,9.0,9.05,8.99,9.01,190700,1720765.0
1690248605,9.01,9.01,9.0,9.0,26300,236906.0
1690248606,9.01,9.02,9.01,9.01,33700,303663.0
1690248607,9.01,9.01,9.01,9.01,0,0.0
1690248608,9.03,9.03,9.01,9.02,73600,663645.0
1690248609,9.03,9.04,9.01,9.04,55000,496069.0
1690248610,9.04,9.04,9.03,9.03,29300,264658.0
1690248611,9.04,9.06,9.03,9.03,55500,502344.0
1690248612,9.04,9.04,9.03,9.04,26100,235699.0
1690248613,9.02,9.06,9.02,9.05,22200,200838.0
1690248614,9.05,9.05,9.05,9.05,11100,100455.0
1690248615,9.05,9.06,9.01,9.02,197900,1787410.0
1690248616,9.05,9.06,9.0,9.05,1200,10846.0
1690248617,9.01,9.06,9.0,9.0,183200,1657744.0
1690248618,9.03,9.05,9.01,9.04,21900,197849.0
1690248619,9.05,9.06,9.05,9.06,9200,83325.0
1690248620,9.05,9.05,9.03,9.03,36500,330131.0
1690248621,9.04,9.04,9.04,9.04,1000,9040.0
1690248622,9.06,9.06,9.03,9.05,102700,930163.0
1690248623,9.05,9.06,9.05,9.06,21000,190254.0
1690248624,9.07,9.07,9.06,9.06,38400,348056.0
1690248625,9.06,9.1,9.06,9.1,100100,908430.0
1690248626,9.1,9.1,9.1,9.1,0,0.0
1690248627,9.11,9.12,9.1,9.12,20400,185899.0
1690248628,9.12,9.12,9.1,9.1,103800,945165.0
1690248629,9.1,9.1,9.1,9.1,0,0.0
1690248630,9.1,9.1,9.1,9.1,2800,25480.0
1690248631,9.12,9.12,9.12,9.12,4000,36480.0
1690248632,9.12,9.12,9.12,9.12,0,0.0
1690248633,9.12,9.14,9.12,9.14,1300,11880.0
1690248634,9.14,9.14,9.14,9.14,7700,70378.0
1690248635,9.14,9.14,9.14,9.14,0,0.0
1690248636,9.14,9.14,9.14,9.14,0,0.0
1690248637,9.1,9.1,9.1,9.1,120300,1094730.0
1690248638,9.11,9.12,9.11,9.12,1200,10941.0
1690248639,9.12,9.12,9.12,9.12,0,0.0
1690248640,9.08,9.08,9.08,9.08,24500,222460.0
1690248641,9.13,9.13,9.12,9.12,87350,797457.5
1690248642,9.1,9.12,9.1,9.12,13300,121176.0
1690248643,9.12,9.12,9.12,9.12,0,0.0
1690248644,9.1,9.1,9.08,9.08,3800,34555.0
1690248645,9.1,9.11,9.08,9.11,47700,434316.0
1690248646,9.11,9.11,9.11,9.11,0,0.0
1690248647,9.11,9.11,9.11,9.11,0,0.0
1690248648,9.09,9.11,9.09,9.11,17200,156515.0
1690248649,9.1,9.11,9.1,9.11,1700,15476.0
