preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.78,6.76,6.76,6.76,6.76,6.76,6.76,6.78,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,800,14900,40300,53500,7800,9800,28800,40200,62800,87900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,125300,14000,3700,7000,10500,18800,23500,6400,7400,4000,2,14,10,9,10,8,15,9,15,2,11,11,4,8,9,3,9,7,2,3,50.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,59798.88888888889,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,124200,6.760131578947369,839608.0,18,4060270.0,44,96400,6.76304979253112,651958.0,14,1001900.0,71564.28571428571,29144.497769635178
6.76,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.76,6.77,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,29100,16700,40300,53600,8300,9900,28800,40200,62800,87900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,100700,32200,3700,7000,10500,18800,23500,6400,12400,4000,2,14,11,9,10,8,15,9,15,2,11,11,4,8,9,3,9,8,2,3,192.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,36831.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,139400,6.760631276901004,942432.0,28,4113560.0,27,15200,6.764736842105263,102824.0,10,53290.0,5329.0,32605.311056237053
6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.77,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,38700,16300,40300,52900,8300,9900,28800,40200,62800,88900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,102900,32200,3700,16100,10500,18800,23500,6400,12400,4000,2,14,11,9,11,8,15,10,15,2,11,11,4,8,9,3,9,8,2,3,192.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,36831.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,163700,6.761179846938775,1106797.0,28,4113560.0,17,24300,6.761179846938775,164365.0,0,-1,-1,34082.20288354309
6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.77,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,52500,16300,40300,52900,8300,9900,28800,40300,62800,88900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,101600,32200,3700,16100,10500,18800,23500,6400,12400,4000,2,15,11,10,11,8,15,10,15,2,11,11,4,8,9,3,9,8,2,3,192.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,36831.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,172700,6.761522753792299,1167713.0,28,4113560.0,8,9000,6.761522753792299,60916.0,0,-1,-1,36288.73068344751
6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.76,6.77,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,28300,16300,40300,52900,8300,9900,28800,40300,62800,88900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,52700,32200,3700,16100,10500,18800,23500,6400,12400,4000,2,15,11,10,11,8,15,10,15,2,11,11,4,8,9,3,9,8,2,3,2952.3333333333335,-1,-1,-1,-1,-1,-1,-1,-1,-1,22817.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,174,301800,6.762077534791253,2040795.0,70,4523370.0,56,129100,6.7628350116189,873082.0,42,409810.0,9757.380952380952,26921.902381711006
6.77,6.78,6.78,6.78,6.78,6.77,6.77,6.78,6.77,6.78,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,26900,23800,45300,52900,8300,9900,28800,40300,62800,88900,6.77,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,20000,65800,32200,3700,16100,11300,18800,24500,6400,12400,2,15,11,10,11,8,16,10,15,2,12,11,4,8,9,3,9,8,2,3,2952.3333333333335,-1,-1,-1,-1,-1,-1,-1,-1,-1,29929.655172413793,22817.5,-1,-1,-1,-1,-1,-1,-1,-1,177,303200,6.762080158993044,2050285.0,70,4523370.0,3,1400,6.762080158993044,9490.0,0,-1,-1,29937.285924804844
6.77,6.78,6.78,6.78,6.78,6.77,6.77,6.78,6.77,6.78,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,26500,37600,45300,54400,8300,9900,28800,40300,62800,88900,6.77,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,7100,77800,31300,3700,16100,11300,18800,24500,6400,12400,2,15,11,10,11,8,16,10,15,2,12,11,4,8,9,3,9,8,2,3,2530.5714285714284,-1,-1,-1,-1,-1,-1,-1,-1,-1,29929.655172413793,22817.5,-1,-1,-1,-1,-1,-1,-1,-1,185,320000,6.762564102564102,2164024.0,70,4523370.0,8,16800,6.762564102564102,113739.0,0,-1,-1,28828.38637087781
6.78,6.78,6.78,6.78,6.78,6.77,6.77,6.78,6.76,6.78,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,9800,33900,45300,54400,8300,10900,28800,40300,62800,88900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,79400,31300,3700,16100,11300,18800,24500,6400,12400,4000,2,15,11,11,11,8,16,10,15,2,12,11,4,8,9,3,9,8,2,3,2330.7894736842104,-1,-1,-1,-1,-1,-1,-1,-1,-1,21740.444444444445,-1,-1,-1,-1,-1,-1,-1,-1,-1,213,349100,6.763239759381266,2361047.0,79,4596330.0,28,29100,6.770549828178694,197023.0,9,72960.0,8106.666666666667,27833.97622271786
6.77,6.77,6.77,6.77,6.77,6.78,6.78,6.78,6.76,6.77,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,8900,48200,45300,54900,18300,10900,38800,40300,62800,98900,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,76600,31300,3700,16100,11300,18800,24500,6400,12400,4000,2,15,12,11,12,9,16,10,15,2,12,11,4,8,9,3,9,8,2,3,1978.2222222222222,-1,-1,-1,-1,-1,-1,-1,-1,-1,21740.444444444445,-1,-1,-1,-1,-1,-1,-1,-1,-1,229,386400,6.763825051759834,2613542.0,86,4596890.0,16,37300,6.769302949061662,252495.0,7,560.0,80.0,30200.950892145927
6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,10100,48200,45300,54900,18300,10900,41300,40300,63300,98900,6.77,6.76,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,2000,76800,31300,3700,16100,11300,18800,24500,6400,12400,2,15,12,11,12,10,16,10,15,2,12,11,4,8,9,3,9,8,2,3,1978.2222222222222,-1,-1,-1,-1,-1,-1,-1,-1,-1,23037.105263157893,21740.444444444445,-1,-1,-1,-1,-1,-1,-1,-1,229,386400,6.763825051759834,2613542.0,86,4596890.0,0,0,-1,0.0,0,-1,-1,30236.601879878923
