preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.67,6.67,6.67,6.67,6.67,6.67,6.66,6.68,6.65,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,10300,19900,23500,21300,30200,49000,25200,28200,69200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,15000,29200,2300,184500,39300,21500,40500,22800,67900,3200,12,16,97,7,8,6,4,2,14,21,1,13,4,2,8,4,20,13,4,8,255.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,26,43900,6.671913439635535,292897.0,5,1000990.0,26,43900,6.671913439635535,292897.0,5,1000990.0,200198.0,31383.273259518883
6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,8500,19900,23500,21300,30200,51000,27900,28200,74200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10800,29400,2300,184500,39300,24900,40500,23300,67900,3200,12,16,98,8,8,6,4,2,14,21,1,14,4,2,8,4,20,13,4,8,127.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,29,48100,6.671904761904762,320911.0,5,1000990.0,3,4200,6.671904761904762,28014.0,0,-1,-1,31279.277521108816
6.67,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.67,6.68,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,2200,14600,23500,21300,30200,51300,27900,29100,74200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10600,29200,2300,184500,39300,24900,40500,23300,67900,3200,12,16,98,9,8,6,5,2,14,21,1,14,4,2,8,4,20,13,4,8,102.0,32565.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,35,54600,6.671947261663286,364329.0,7,1066120.0,6,6500,6.679692307692307,43418.0,2,65130.0,32565.0,29899.56786681536
6.67,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,2200,14600,23500,21300,30200,51300,27900,29100,74200,20000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10600,29200,2300,184500,39800,24900,40500,23300,67900,3200,12,16,98,9,9,6,5,2,14,21,1,14,4,2,8,4,20,13,4,8,102.0,32565.0,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,35,54600,6.671947261663286,364329.0,7,1066120.0,0,0,-1,0.0,0,-1,-1,29956.08371833679
6.68,6.67,6.67,6.67,6.67,6.68,6.68,6.68,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,14100,23500,21300,30200,51300,27900,29100,75200,20000,109800,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,10000,29600,2300,184500,39800,24900,42500,23300,67900,3200,12,16,99,9,10,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,32565.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,37,57500,6.672732240437158,383695.0,7,1066120.0,2,2900,6.672732240437158,19366.0,0,-1,-1,35020.119085550425
6.69,6.68,6.68,6.68,6.68,6.68,6.68,6.69,6.68,6.68,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,7400,17000,21300,30200,51300,27900,29100,75200,20000,109800,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,18700,31000,2300,184500,39800,24900,42500,23300,67900,3200,12,16,100,9,10,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,16282.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,41,64700,6.674744976816074,431856.0,7,1066120.0,4,7200,6.674744976816074,48161.0,0,-1,-1,34259.5646805799
6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.69,6.68,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,2200,21300,30200,51300,27900,29100,75200,20000,109800,149000,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6000,37700,3400,184500,39800,24900,42500,23300,67900,3200,12,16,100,9,12,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,197340.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,410.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,59,105800,6.678837429111531,706621.0,14,1271250.0,18,41100,6.685279805352798,274765.0,7,205130.0,29304.285714285714,37383.29914768201
6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,21300,30200,51300,27900,29100,75200,20000,111800,149000,82700,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,8700,38200,3400,185500,39800,24900,42500,23300,67900,3200,12,16,100,9,12,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,410.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,69,114000,6.679640350877193,761479.0,15,1310820.0,10,8200,6.69,54858.0,1,39570.0,39570.0,41080.45642823005
6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,26300,30200,51300,27900,29100,77200,20000,111800,149000,82700,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,31500,38700,3400,188500,39800,24900,42500,23300,67900,3200,12,16,100,9,12,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,410.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,72,114800,6.679712543554007,766831.0,15,1310820.0,3,800,6.679712543554007,5352.0,0,-1,-1,46618.2820216664
6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,26300,30200,51500,27900,29100,77200,20200,116300,149000,82700,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,33600,38200,3400,188900,39800,24900,42500,23300,67900,3200,12,16,100,10,12,6,5,2,15,21,1,14,4,2,8,4,20,14,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,410.0,61.25,-1,999990.0,-1,-1,-1,-1,-1,-1,72,114800,6.679712543554007,766831.0,15,1310820.0,0,0,-1,0.0,0,-1,-1,46935.69081567627
