preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.64,6.65,6.65,6.65,6.65,6.63,6.64,6.66,6.63,6.65,6.65,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,12600,29400,47600,66000,27000,36900,284000,22500,13000,1700,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,6.56,2200,10000,12300,37700,43900,11000,6100,11400,8700,30400,82,10,9,7,2,5,10,7,5,2,10,27,2,14,1,2,15,5,4,2,0.0,1001600.0,-1,-1,-1,-1,-1,-1,-1,-1,157.14285714285714,4718.888888888889,115151.66666666667,-1,-1,-1,-1,-1,-1,-1,69,81000,6.640888888888889,537912.0,25,2102970.0,68,73500,6.640979591836735,488112.0,25,2102970.0,84118.8,31333.60880994105
6.67,6.66,6.66,6.66,6.66,6.65,6.65,6.67,6.65,6.66,6.66,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,10900,44600,71500,27000,37900,304000,22500,13000,1700,51100,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,6.57,30900,3600,11400,12900,37700,43900,11200,6100,11400,8700,87,10,10,7,2,5,10,7,5,2,10,27,2,15,1,2,15,5,4,2,335626.6666666667,1006770.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,157.14285714285714,4718.888888888889,115151.66666666667,-1,-1,-1,-1,-1,-1,75,88900,6.642096584216725,590554.0,27,4116510.0,6,7900,6.663544303797468,52642.0,2,2013540.0,1006770.0,36551.2306834475
6.67,6.66,6.67,6.66,6.67,6.66,6.66,6.67,6.66,6.67,6.67,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,11700,71800,27000,37900,304000,22500,13000,1700,51100,14100,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,6.58,37400,54800,26100,7200,12700,37700,43900,11400,6100,11400,87,10,10,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,342133.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,-1,157.14285714285714,4718.888888888889,115151.66666666667,-1,-1,-1,-1,-1,90,128800,6.651174183514774,856675.0,31,4155770.0,15,39900,6.669699248120301,266121.0,4,39260.0,9815.0,41733.02831766767
6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.69,6.7,6.71,6.72,6.73,6.74,6.75,6.76,6.77,23400,27000,37900,304000,22500,13000,1700,51100,14100,10100,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,6.6,6.59,245200,45700,82900,3400,7100,12600,37700,43900,11400,6100,87,10,10,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,117826.66666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1,157.14285714285714,4718.888888888889,115151.66666666667,-1,-1,-1,-1,103,177500,6.659104225352113,1181991.0,38,5216210.0,13,48700,6.68,325316.0,7,1060440.0,151491.42857142858,62902.641588338374
6.71,6.71,6.71,6.71,6.71,6.7,6.7,6.71,6.7,6.71,6.71,6.72,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,259000,22500,13000,1700,51200,14100,10100,18000,5600,31300,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,6.61,85800,2500,209200,21800,82700,3400,7100,12600,37700,43900,87,10,11,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,157.14285714285714,4718.888888888889,115151.66666666667,-1,-1,168,322900,6.678947042427996,2156632.0,48,6912760.0,65,145400,6.703170563961486,974641.0,10,1696550.0,169655.0,70076.12613509638
6.72,6.71,6.71,6.71,6.71,6.7,6.7,6.73,6.7,6.71,6.71,6.73,6.74,6.75,6.76,6.77,6.78,6.79,6.8,6.81,160300,18900,10500,51200,14100,10100,18000,5600,31300,10700,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6.63,6.62,15900,77300,8800,214200,22000,65400,3400,7100,12600,37700,87,10,11,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,0.0,168.66666666666666,-1,-1,-1,-1,-1,-1,-1,-1,0.0,544.1176470588235,0.0,0.0,0.0,-1,157.14285714285714,4718.888888888889,115151.66666666667,-1,249,434100,6.686182440694546,2903319.0,61,6925110.0,81,111200,6.714811151079137,746687.0,13,12350.0,950.0,52149.96017205671
6.75,6.73,6.73,6.73,6.73,6.72,6.72,6.75,6.71,6.73,6.71,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.83,6.84,96900,30400,14100,10100,18000,6000,33300,10700,4000,45700,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,6.64,6500,77500,67000,82800,8800,214200,21700,65400,3400,7100,87,10,12,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,236.92307692307693,0.0,0.0,544.1176470588235,0.0,0.0,0.0,-1,157.14285714285714,4718.888888888889,283,508200,6.69543093270366,3402618.0,69,6973000.0,34,74100,6.738178137651822,499299.0,8,47890.0,5986.25,45315.972000955866
6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.73,6.75,6.71,6.76,6.77,6.78,6.79,6.8,6.81,6.83,6.84,6.85,37000,14100,10100,23000,6000,33300,10700,4000,45700,3400,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,6.65,20500,12900,82600,67000,82800,2700,214200,21700,65400,3400,88,10,8,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,236.92307692307693,0.0,0.0,544.1176470588235,0.0,0.0,0.0,-1,157.14285714285714,305,568100,6.700617808461675,3806779.0,83,11742260.0,22,59900,6.747262103505843,404161.0,14,4769260.0,340661.4285714286,34178.86530189581
6.76,6.75,6.75,6.75,6.75,6.74,6.74,6.76,6.73,6.75,6.76,6.77,6.78,6.79,6.8,6.81,6.83,6.84,6.85,6.86,4000,16900,24000,6000,33300,10700,4000,45700,3400,2500,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,10400,20400,12400,84600,67000,82800,2700,214200,21700,65400,89,10,19,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,147930.66666666666,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,236.92307692307693,0.0,0.0,544.1176470588235,0.0,0.0,0.0,-1,330,606000,6.704353135313531,4062838.0,92,13961270.0,25,37900,6.756174142480211,256059.0,9,2219010.0,246556.66666666666,26792.246495140993
6.75,6.76,6.76,6.76,6.76,6.75,6.75,6.76,6.75,6.76,6.76,6.77,6.78,6.79,6.8,6.81,6.83,6.84,6.85,6.86,10800,16900,24000,6000,39300,10700,4000,45700,3400,2500,6.75,6.74,6.73,6.72,6.71,6.7,6.69,6.68,6.67,6.66,10000,21400,16200,85000,67000,75100,2700,213700,21700,65400,89,10,19,7,2,5,10,7,5,2,11,27,2,15,1,2,15,5,4,2,147930.66666666666,-1,-1,-1,-1,-1,-1,-1,-1,-1,227.27272727272728,0.0,236.92307692307693,0.0,0.0,544.1176470588235,0.0,0.0,0.0,-1,340,618900,6.705327193407658,4149927.0,93,13963770.0,10,12900,6.751085271317829,87089.0,1,2500.0,2500.0,29403.631312729012
