timestamp,open_price,high_price,low_price,close_price,volume,money
1683595800,13.4,13.4,13.39,13.39,2203200,29522872.0
1683595860,13.39,13.52,13.37,13.5,9051510,121742366.96000001
1683595920,13.51,13.54,13.4,13.4,3693900,49839994.06999999
1683595980,13.4,13.4,13.4,13.4,0,0.0
1683596040,13.4,13.4,13.4,13.4,0,0.0
1683596100,13.4,13.4,13.4,13.4,0,0.0
1683596160,13.4,13.4,13.4,13.4,0,0.0
1683596220,13.4,13.4,13.4,13.4,0,0.0
1683596280,13.4,13.4,13.4,13.4,0,0.0
1683596340,13.4,13.4,13.4,13.4,0,0.0
1683596400,13.4,13.4,13.4,13.4,0,0.0
1683596460,13.4,13.4,13.4,13.4,0,0.0
1683596520,13.4,13.4,13.4,13.4,0,0.0
1683596580,13.4,13.4,13.4,13.4,0,0.0
1683596640,13.4,13.4,13.4,13.4,0,0.0
1683596700,13.4,13.4,13.4,13.4,0,0.0
1683596760,13.4,13.4,13.4,13.4,0,0.0
1683596820,13.4,13.4,13.4,13.4,0,0.0
1683596880,13.4,13.4,13.4,13.4,0,0.0
1683596940,13.4,13.4,13.4,13.4,0,0.0
1683597000,13.4,13.4,13.4,13.4,0,0.0
1683597060,13.4,13.4,13.4,13.4,0,0.0
1683597120,13.4,13.4,13.4,13.4,0,0.0
1683597180,13.4,13.4,13.4,13.4,0,0.0
1683597240,13.4,13.4,13.4,13.4,0,0.0
1683597300,13.4,13.4,13.4,13.4,0,0.0
1683597360,13.4,13.4,13.4,13.4,0,0.0
1683597420,13.4,13.4,13.4,13.4,0,0.0
1683597480,13.4,13.4,13.4,13.4,0,0.0
1683597540,13.4,13.4,13.4,13.4,0,0.0
1683597600,13.4,13.4,13.4,13.4,0,0.0
1683597660,13.4,13.4,13.4,13.4,0,0.0
1683597720,13.4,13.4,13.4,13.4,0,0.0
1683597780,13.4,13.4,13.4,13.4,0,0.0
1683597840,13.4,13.4,13.4,13.4,0,0.0
1683597900,13.4,13.4,13.4,13.4,0,0.0
1683597960,13.4,13.4,13.4,13.4,0,0.0
1683598020,13.4,13.4,13.4,13.4,0,0.0
1683598080,13.4,13.4,13.4,13.4,0,0.0
1683598140,13.4,13.4,13.4,13.4,0,0.0
1683598200,13.4,13.4,13.4,13.4,0,0.0
1683598260,13.4,13.4,13.4,13.4,0,0.0
1683598320,13.4,13.4,13.4,13.4,0,0.0
1683598380,13.4,13.4,13.4,13.4,0,0.0
1683598440,13.4,13.4,13.4,13.4,0,0.0
1683598500,13.4,13.4,13.4,13.4,0,0.0
1683598560,13.4,13.4,13.4,13.4,0,0.0
1683598620,13.4,13.4,13.4,13.4,0,0.0
1683598680,13.4,13.4,13.4,13.4,0,0.0
1683598740,13.4,13.4,13.4,13.4,0,0.0
1683598800,13.4,13.4,13.4,13.4,0,0.0
1683598860,13.4,13.4,13.4,13.4,0,0.0
1683598920,13.4,13.4,13.4,13.4,0,0.0
1683598980,13.4,13.4,13.4,13.4,0,0.0
1683599040,13.4,13.4,13.4,13.4,0,0.0
1683599100,13.4,13.4,13.4,13.4,0,0.0
1683599160,13.4,13.4,13.4,13.4,0,0.0
1683599220,13.4,13.4,13.4,13.4,0,0.0
1683599280,13.4,13.4,13.4,13.4,0,0.0
1683599340,13.4,13.4,13.4,13.4,0,0.0
1683599400,13.4,13.4,13.4,13.4,0,0.0
1683599460,13.4,13.4,13.4,13.4,0,0.0
1683599520,13.4,13.4,13.4,13.4,0,0.0
1683599580,13.4,13.4,13.4,13.4,0,0.0
1683599640,13.4,13.4,13.4,13.4,0,0.0
1683599700,13.4,13.4,13.4,13.4,0,0.0
1683599760,13.4,13.4,13.4,13.4,0,0.0
1683599820,13.4,13.4,13.4,13.4,0,0.0
1683599880,13.4,13.4,13.4,13.4,0,0.0
1683599940,13.4,13.4,13.4,13.4,0,0.0
1683600000,13.4,13.4,13.4,13.4,0,0.0
1683600060,13.4,13.4,13.4,13.4,0,0.0
1683600120,13.4,13.4,13.4,13.4,0,0.0
1683600180,13.4,13.4,13.4,13.4,0,0.0
1683600240,13.4,13.4,13.4,13.4,0,0.0
1683600300,13.4,13.4,13.4,13.4,0,0.0
1683600360,13.4,13.4,13.4,13.4,0,0.0
1683600420,13.4,13.4,13.4,13.4,0,0.0
1683600480,13.4,13.4,13.4,13.4,0,0.0
1683600540,13.4,13.4,13.4,13.4,0,0.0
1683600600,13.4,13.4,13.4,13.4,0,0.0
1683600660,13.4,13.4,13.4,13.4,0,0.0
1683600720,13.4,13.4,13.4,13.4,0,0.0
1683600780,13.4,13.4,13.4,13.4,0,0.0
1683600840,13.4,13.4,13.4,13.4,0,0.0
1683600900,13.4,13.4,13.4,13.4,0,0.0
1683600960,13.4,13.4,13.4,13.4,0,0.0
1683601020,13.4,13.4,13.4,13.4,0,0.0
1683601080,13.4,13.4,13.4,13.4,0,0.0
1683601140,13.4,13.4,13.4,13.4,0,0.0
1683601200,13.4,13.4,13.4,13.4,0,0.0
1683601260,13.4,13.4,13.4,13.4,0,0.0
1683601320,13.4,13.4,13.4,13.4,0,0.0
1683601380,13.4,13.4,13.4,13.4,0,0.0
1683601440,13.4,13.4,13.4,13.4,0,0.0
1683601500,13.4,13.4,13.4,13.4,0,0.0
