time,oid,oidb,oids,price,volume,flag,ptype
91500110,406,0,0,21.99,500,2,2
91500110,407,0,0,22.49,800,2,2
91500110,408,0,0,22.29,500,2,2
91500530,1737,0,0,21.89,500,2,2
91500530,1738,0,0,21.79,500,2,2
91500900,1931,0,0,20.2,2000,1,2
91501290,3459,0,0,22.69,500,2,2
91501290,3692,0,0,20.1,400,1,2
91501290,3944,0,0,22.17,400,2,2
91501360,5515,0,0,19.31,300,1,2
91501360,5600,0,0,19.54,300,1,2
91501440,6131,0,0,22.53,100,2,2
91501440,6192,0,0,22.63,300,2,2
91501440,6205,0,0,21.47,800,2,2
91501680,7134,0,0,22.05,200,2,2
91501810,8202,0,0,20.51,600,1,2
91501810,8358,0,0,21.82,300,2,2
91501810,8365,0,0,22.84,300,2,2
91501810,8391,0,0,20.02,300,1,2
91501810,8392,0,0,19.2,300,1,2
91501920,9106,0,0,20.99,1000,2,2
91501920,9112,0,0,21.88,1000,2,2
91501940,9201,0,0,19.34,200,1,2
91501980,9636,0,0,21.0,300,2,2
91501980,9643,0,0,20.72,400,1,2
91502010,9921,0,0,22.88,600,2,2
91502010,10006,0,0,20.99,100,2,2
91502150,10256,0,0,20.5,300,1,2
91502210,11123,0,0,21.2,5000,2,2
91502270,12052,0,0,20.4,300,1,2
91502340,13110,0,0,21.65,800,2,2
91502340,13668,0,0,20.36,300,1,2
91502460,14717,0,0,22.81,200,2,2
91502460,14733,0,0,19.81,100,1,2
91502520,15026,0,0,20.4,200,1,2
91502520,15027,0,0,21.21,200,2,2
91502680,15224,0,0,20.82,900,1,2
91502730,16332,0,0,20.82,300,1,2
91502800,16765,0,0,21.35,500,2,2
91502800,16774,0,0,21.85,500,2,2
91502830,17191,0,0,21.43,1000,2,2
91502830,17201,0,0,21.93,1000,2,2
91502880,17427,0,0,20.5,1000,1,2
91502910,17694,0,0,20.81,500,1,2
91503030,19042,0,0,21.76,500,2,2
91503070,19360,0,0,22.8,1000,2,2
91503070,19465,0,0,20.6,100,1,2
91503120,19891,0,0,22.5,100,2,2
91503120,19892,0,0,22.5,100,2,2
91503120,19955,0,0,21.35,500,2,2
91503120,20763,0,0,20.23,100,1,2
91503280,21748,0,0,22.89,500,2,2
91503430,22906,0,0,20.02,200,1,2
91503430,22914,0,0,22.78,100,2,2
91503460,23089,0,0,19.9,2000,1,2
91503610,23555,0,0,21.76,100,2,2
91503610,23862,0,0,22.81,1000,2,2
91503640,24384,0,0,22.89,400,2,2
91503640,24385,0,0,21.73,200,2,2
91503640,24509,0,0,21.98,200,2,2
91503640,24574,0,0,22.48,200,2,2
91503640,24591,0,0,22.88,300,2,2
91503640,24775,0,0,22.0,300,2,2
91503640,24927,0,0,20.16,300,1,2
91503700,25340,0,0,22.88,2000,2,2
91503700,25365,0,0,21.51,600,2,2
91503700,25368,0,0,21.71,1000,2,2
91503700,25371,0,0,21.31,600,2,2
91503740,26049,0,0,21.58,1100,2,2
91503780,26267,0,0,21.15,100,2,2
91503810,26685,0,0,20.98,5000,2,2
91503890,27168,0,0,21.11,1000,2,2
91503910,27436,0,0,22.89,100,2,2
91503910,27437,0,0,22.0,100,2,2
91504030,28094,0,0,21.28,500,2,2
91504070,28518,0,0,22.15,22400,2,2
91504070,28589,0,0,20.0,4600,1,2
91504070,28818,0,0,21.48,100,2,2
91504070,28886,0,0,22.48,200,2,2
91504070,29102,0,0,22.0,600,2,2
91504070,29275,0,0,18.81,200,1,2
91504180,30080,0,0,21.73,500,2,2
91504180,30081,0,0,22.54,500,2,2
91504180,30361,0,0,21.64,200,2,2
91504180,30486,0,0,22.89,1000,2,2
91504320,30572,0,0,19.8,100,2,2
91504340,31059,0,0,20.61,100,1,2
91504340,31084,0,0,22.0,100,2,2
91504340,31088,0,0,20.53,1000,1,2
91504460,32511,0,0,22.77,500,2,2
91504460,32767,0,0,20.81,2200,1,2
91504460,33168,0,0,20.94,200,2,2
91504460,33174,0,0,22.02,200,2,2
91504460,33341,0,0,22.0,200,2,2
91504530,33615,0,0,20.5,500,1,2
91504530,34186,0,0,22.88,300,2,2
91504530,34653,0,0,21.48,1000,2,2
91504640,35144,0,0,22.88,300,2,2
91504690,35409,0,0,21.75,800,2,2
91504810,36465,0,0,21.75,1000,2,2
91504870,36933,0,0,22.0,500,2,2
91504870,37446,0,0,21.3,200,2,2
91504870,38181,0,0,21.66,3000,2,2
91504870,38366,0,0,20.6,200,1,2
91504870,38370,0,0,20.4,200,1,2
91504870,38371,0,0,20.2,200,1,2
91504870,38372,0,0,20.0,200,1,2
91504870,38373,0,0,19.8,200,1,2
91504870,38374,0,0,19.6,200,1,2
91504870,38375,0,0,19.4,200,1,2
91504870,38377,0,0,19.2,200,1,2
91504870,38381,0,0,19.0,200,1,2
91504870,38387,0,0,21.6,200,2,2
91504870,38410,0,0,21.4,200,2,2
91504870,38412,0,0,21.2,200,2,2
91504870,38417,0,0,21.0,200,2,2
91504870,38428,0,0,21.8,200,2,2
91504870,38435,0,0,22.0,400,2,2
91504870,38442,0,0,21.8,200,2,2
91504870,38525,0,0,21.99,5000,2,2
91505000,38770,0,0,22.1,200,2,2
91505000,38771,0,0,22.89,200,2,2
91505000,38789,0,0,21.73,300,2,2
91505000,38830,0,0,20.15,500,1,2
91505000,39161,0,0,20.81,5000,2,2
91505000,39170,0,0,21.1,5000,2,2
91505000,39355,0,0,20.82,200,1,2
91505000,39719,0,0,21.45,2000,2,2
91505000,39774,0,0,20.82,1500,1,2
91505000,39811,0,0,21.66,500,2,2
91505000,39919,0,0,21.8,500,2,2
91505000,40098,0,0,22.89,600,2,2
91505100,40377,0,0,22.8,100,2,2
91505100,40780,0,0,22.89,800,2,2
91505490,42572,0,0,20.0,1000,1,2
91505490,42749,0,0,21.2,200,2,2
91505490,42907,0,0,21.5,200,2,2
91505540,43170,0,0,20.1,5300,1,2
91505540,43184,0,0,20.38,5000,1,2
91505540,43295,0,0,20.19,300,1,2
91505540,43296,0,0,21.43,200,2,2
91505540,43319,0,0,21.44,200,2,2
91505540,43640,0,0,22.45,200,2,2
91505660,44247,0,0,21.98,300,2,2
91505660,44248,0,0,22.48,300,2,2
91505700,44606,0,0,21.48,1000,2,2
91505740,45198,0,0,21.51,1000,2,2
91505740,45457,0,0,20.11,200,1,2
91505740,45563,0,0,21.9,700,2,2
91505740,46148,0,0,22.88,200,2,2
91505820,46498,0,0,20.15,400,1,2
91505820,47078,0,0,19.95,500,1,2
91505820,47272,0,0,22.29,10000,2,2
91505820,47292,0,0,20.99,400,2,2
91505820,47306,0,0,21.11,400,2,2
91505820,47307,0,0,21.22,400,2,2
91505820,47318,0,0,21.66,400,2,2
91505820,47782,0,0,21.77,400,2,2
91505820,47785,0,0,21.99,400,2,2
91505820,47786,0,0,22.11,400,2,2
91505820,47787,0,0,22.33,400,2,2
91505820,47823,0,0,22.89,3000,2,2
91505820,47824,0,0,22.79,2000,2,2
91505960,48651,0,0,22.66,400,2,2
91505960,48652,0,0,22.77,400,2,2
91505960,48653,0,0,22.89,400,2,2
91505960,48698,0,0,20.2,600,1,2
91505960,48700,0,0,21.4,500,2,2
91505960,49629,0,0,20.8,1500,2,2
91505960,49692,0,0,22.68,300,2,2
91506110,50458,0,0,20.38,500,1,2
91506110,50642,0,0,21.77,6500,2,2
91506110,51018,0,0,20.21,800,1,2
91506110,51328,0,0,21.13,200,2,2
91506110,51329,0,0,21.3,100,2,2
91506110,51333,0,0,21.15,100,2,2
91506110,51334,0,0,21.3,100,2,2
91506110,51335,0,0,21.4,200,2,2
91506110,51434,0,0,21.27,200,2,2
91506110,51488,0,0,21.35,100,2,2
91506110,51490,0,0,21.76,200,2,2
91506110,51491,0,0,22.28,200,2,2
91506110,51789,0,0,21.11,300,2,2
91506110,51790,0,0,22.04,300,2,2
91506110,51791,0,0,22.65,300,2,2
91506110,51792,0,0,19.8,300,1,2
91506230,52098,0,0,21.01,300,2,2
91506230,52100,0,0,21.21,300,2,2
91506230,52275,0,0,20.57,300,1,2
91506230,52277,0,0,20.36,300,1,2
91506230,52278,0,0,20.13,400,1,2
