timestamp,open_price,high_price,low_price,close_price,volume,money
1683595800,27.65,27.65,27.65,27.65,156100,4316165.0
1683595860,27.67,27.84,27.65,27.75,144700,4009022.0
1683595920,27.68,27.76,27.61,27.69,169700,4694305.0
1683595980,27.69,27.69,27.69,27.69,0,0.0
1683596040,27.69,27.69,27.69,27.69,0,0.0
1683596100,27.69,27.69,27.69,27.69,0,0.0
1683596160,27.69,27.69,27.69,27.69,0,0.0
1683596220,27.69,27.69,27.69,27.69,0,0.0
1683596280,27.69,27.69,27.69,27.69,0,0.0
1683596340,27.69,27.69,27.69,27.69,0,0.0
1683596400,27.69,27.69,27.69,27.69,0,0.0
1683596460,27.69,27.69,27.69,27.69,0,0.0
1683596520,27.69,27.69,27.69,27.69,0,0.0
1683596580,27.69,27.69,27.69,27.69,0,0.0
1683596640,27.69,27.69,27.69,27.69,0,0.0
1683596700,27.69,27.69,27.69,27.69,0,0.0
1683596760,27.69,27.69,27.69,27.69,0,0.0
1683596820,27.69,27.69,27.69,27.69,0,0.0
1683596880,27.69,27.69,27.69,27.69,0,0.0
1683596940,27.69,27.69,27.69,27.69,0,0.0
1683597000,27.69,27.69,27.69,27.69,0,0.0
1683597060,27.69,27.69,27.69,27.69,0,0.0
1683597120,27.69,27.69,27.69,27.69,0,0.0
1683597180,27.69,27.69,27.69,27.69,0,0.0
1683597240,27.69,27.69,27.69,27.69,0,0.0
1683597300,27.69,27.69,27.69,27.69,0,0.0
1683597360,27.69,27.69,27.69,27.69,0,0.0
1683597420,27.69,27.69,27.69,27.69,0,0.0
1683597480,27.69,27.69,27.69,27.69,0,0.0
1683597540,27.69,27.69,27.69,27.69,0,0.0
1683597600,27.69,27.69,27.69,27.69,0,0.0
1683597660,27.69,27.69,27.69,27.69,0,0.0
1683597720,27.69,27.69,27.69,27.69,0,0.0
1683597780,27.69,27.69,27.69,27.69,0,0.0
1683597840,27.69,27.69,27.69,27.69,0,0.0
1683597900,27.69,27.69,27.69,27.69,0,0.0
1683597960,27.69,27.69,27.69,27.69,0,0.0
1683598020,27.69,27.69,27.69,27.69,0,0.0
1683598080,27.69,27.69,27.69,27.69,0,0.0
1683598140,27.69,27.69,27.69,27.69,0,0.0
1683598200,27.69,27.69,27.69,27.69,0,0.0
1683598260,27.69,27.69,27.69,27.69,0,0.0
1683598320,27.69,27.69,27.69,27.69,0,0.0
1683598380,27.69,27.69,27.69,27.69,0,0.0
1683598440,27.69,27.69,27.69,27.69,0,0.0
1683598500,27.69,27.69,27.69,27.69,0,0.0
1683598560,27.69,27.69,27.69,27.69,0,0.0
1683598620,27.69,27.69,27.69,27.69,0,0.0
1683598680,27.69,27.69,27.69,27.69,0,0.0
1683598740,27.69,27.69,27.69,27.69,0,0.0
1683598800,27.69,27.69,27.69,27.69,0,0.0
1683598860,27.69,27.69,27.69,27.69,0,0.0
1683598920,27.69,27.69,27.69,27.69,0,0.0
1683598980,27.69,27.69,27.69,27.69,0,0.0
1683599040,27.69,27.69,27.69,27.69,0,0.0
1683599100,27.69,27.69,27.69,27.69,0,0.0
1683599160,27.69,27.69,27.69,27.69,0,0.0
1683599220,27.69,27.69,27.69,27.69,0,0.0
1683599280,27.69,27.69,27.69,27.69,0,0.0
1683599340,27.69,27.69,27.69,27.69,0,0.0
1683599400,27.69,27.69,27.69,27.69,0,0.0
1683599460,27.69,27.69,27.69,27.69,0,0.0
1683599520,27.69,27.69,27.69,27.69,0,0.0
1683599580,27.69,27.69,27.69,27.69,0,0.0
1683599640,27.69,27.69,27.69,27.69,0,0.0
1683599700,27.69,27.69,27.69,27.69,0,0.0
1683599760,27.69,27.69,27.69,27.69,0,0.0
1683599820,27.69,27.69,27.69,27.69,0,0.0
1683599880,27.69,27.69,27.69,27.69,0,0.0
1683599940,27.69,27.69,27.69,27.69,0,0.0
1683600000,27.69,27.69,27.69,27.69,0,0.0
1683600060,27.69,27.69,27.69,27.69,0,0.0
1683600120,27.69,27.69,27.69,27.69,0,0.0
1683600180,27.69,27.69,27.69,27.69,0,0.0
1683600240,27.69,27.69,27.69,27.69,0,0.0
1683600300,27.69,27.69,27.69,27.69,0,0.0
