time,oid,oidb,oids,price,volume,flag,ptype
91500030,106,0,0,14.9,2900,2,2
91500030,222,0,0,14.88,2500,2,2
91500050,265,0,0,13.55,200,1,2
91500050,413,0,0,14.38,200,2,2
91500050,427,0,0,14.58,500,2,2
91500270,846,0,0,14.5,500,2,2
91500290,1134,0,0,14.38,200,2,2
91500290,1140,0,0,14.38,200,2,2
91500290,1145,0,0,14.38,200,2,2
91500290,1162,0,0,14.38,200,2,2
91500290,1163,0,0,14.38,200,2,2
91500290,1166,0,0,14.38,200,2,2
91500290,1167,0,0,14.38,200,2,2
91500290,1168,0,0,14.38,200,2,2
91500290,1169,0,0,14.38,200,2,2
91500290,1170,0,0,14.48,200,2,2
91500290,1174,0,0,14.48,200,2,2
91500290,1175,0,0,14.48,200,2,2
91500290,1176,0,0,14.48,200,2,2
91500290,1177,0,0,14.48,200,2,2
91500290,1178,0,0,14.48,200,2,2
91500290,1179,0,0,14.48,200,2,2
91500290,1180,0,0,14.48,200,2,2
91500290,1181,0,0,14.48,200,2,2
91500290,1182,0,0,14.48,200,2,2
91500290,1183,0,0,14.58,200,2,2
91500290,1184,0,0,14.58,200,2,2
91500290,1185,0,0,14.58,200,2,2
91500290,1186,0,0,14.58,200,2,2
91500290,1187,0,0,14.58,200,2,2
91500290,1188,0,0,14.58,200,2,2
91500290,1189,0,0,14.58,200,2,2
91500290,1190,0,0,14.58,200,2,2
91500290,1191,0,0,14.58,200,2,2
91500290,1193,0,0,14.58,200,2,2
91500290,1194,0,0,14.68,200,2,2
91500290,1195,0,0,14.68,200,2,2
91500290,1204,0,0,14.68,200,2,2
91500290,1205,0,0,14.68,200,2,2
91500290,1206,0,0,14.68,200,2,2
91500290,1207,0,0,14.68,200,2,2
91500290,1209,0,0,14.68,200,2,2
91500290,1210,0,0,14.68,200,2,2
91500290,1212,0,0,14.68,200,2,2
91500290,1213,0,0,14.68,200,2,2
91500290,1214,0,0,14.78,200,2,2
91500290,1215,0,0,14.78,200,2,2
91500290,1217,0,0,14.78,200,2,2
91500290,1218,0,0,14.78,200,2,2
91500290,1219,0,0,14.78,200,2,2
91500290,1221,0,0,14.78,200,2,2
91500290,1222,0,0,14.78,200,2,2
91500290,1223,0,0,14.78,200,2,2
91500290,1224,0,0,14.78,200,2,2
91500290,1225,0,0,14.78,200,2,2
91500290,1251,0,0,14.2,200,1,2
91500290,1252,0,0,14.2,200,1,2
91500290,1254,0,0,14.2,200,1,2
91500290,1256,0,0,14.2,200,1,2
91500290,1257,0,0,14.2,200,1,2
91500290,1259,0,0,14.2,200,1,2
91500290,1261,0,0,14.2,200,1,2
91500290,1264,0,0,14.2,200,1,2
91500290,1265,0,0,14.2,200,1,2
91500290,1266,0,0,14.2,200,1,2
91500290,1267,0,0,14.1,200,1,2
91500290,1268,0,0,14.1,200,1,2
91500290,1269,0,0,14.1,200,1,2
91500290,1270,0,0,14.1,200,1,2
91500290,1271,0,0,14.1,200,1,2
91500290,1272,0,0,14.1,200,1,2
91500290,1273,0,0,14.1,200,1,2
91500290,1274,0,0,14.1,200,1,2
91500290,1275,0,0,14.1,200,1,2
91500290,1276,0,0,14.1,200,1,2
91500290,1278,0,0,14.0,200,1,2
91500290,1279,0,0,14.0,200,1,2
91500290,1280,0,0,14.0,200,1,2
91500290,1281,0,0,14.0,200,1,2
91500290,1282,0,0,14.0,200,1,2
91500290,1283,0,0,14.0,200,1,2
91500290,1284,0,0,14.0,200,1,2
91500290,1285,0,0,14.0,200,1,2
91500290,1286,0,0,14.0,200,1,2
91500290,1287,0,0,14.0,200,1,2
91500290,1288,0,0,13.9,200,1,2
91500310,1315,0,0,13.9,200,1,2
91500310,1316,0,0,13.9,200,1,2
91500310,1317,0,0,13.9,200,1,2
91500310,1318,0,0,13.9,200,1,2
91500310,1319,0,0,13.9,200,1,2
91500310,1320,0,0,13.9,200,1,2
91500310,1321,0,0,13.9,200,1,2
91500310,1322,0,0,13.9,200,1,2
91500310,1323,0,0,13.9,200,1,2
91500310,1324,0,0,13.8,200,1,2
91500310,1325,0,0,13.8,200,1,2
91500310,1326,0,0,13.8,200,1,2
91500310,1327,0,0,13.8,200,1,2
91500310,1328,0,0,13.8,200,1,2
91500310,1329,0,0,13.8,200,1,2
91500310,1330,0,0,13.8,200,1,2
91500310,1331,0,0,13.8,200,1,2
91500310,1332,0,0,13.8,200,1,2
91500310,1333,0,0,13.8,200,1,2
91500310,1334,0,0,13.7,200,1,2
91500310,1335,0,0,13.7,200,1,2
91500310,1336,0,0,13.7,200,1,2
91500310,1337,0,0,13.7,200,1,2
91500310,1344,0,0,13.7,200,1,2
91500310,1347,0,0,13.7,200,1,2
91500310,1348,0,0,13.7,200,1,2
91500310,1349,0,0,13.7,200,1,2
91500310,1350,0,0,13.7,200,1,2
91500310,1351,0,0,13.7,200,1,2
91500310,1521,0,0,14.98,500,2,2
91500330,1578,0,0,15.0,500,2,2
91500330,1582,0,0,15.5,500,2,2
91500370,1904,0,0,13.62,500,1,2
91500370,1905,0,0,15.69,1500,2,2
91500370,1969,0,0,14.56,3500,2,2
91500390,2091,0,0,15.05,200,2,2
91500390,2229,0,0,14.45,1000,2,2
91500390,2235,0,0,14.64,1000,2,2
91500440,2750,0,0,15.69,10000,2,2
91500440,2798,0,0,15.49,100,2,2
91500440,2927,0,0,13.58,800,1,2
91500480,3536,0,0,14.64,600,2,2
91500480,3570,0,0,13.8,2800,1,2
91500670,4218,0,0,15.68,2000,2,2
91500690,4464,0,0,13.88,1000,1,2
91500690,4467,0,0,13.88,500,1,2
91500690,4468,0,0,15.02,500,2,2
91500730,4838,0,0,13.9,400,1,2
91500730,4887,0,0,14.11,1000,1,2
91500730,4969,0,0,15.69,21200,2,2
91500730,5007,0,0,15.26,31000,2,2
91500730,5009,0,0,13.47,10000,1,2
91500790,5398,0,0,15.68,500,2,2
91500790,5399,0,0,15.6,500,2,2
91500790,5400,0,0,15.55,500,2,2
91500790,5401,0,0,15.5,500,2,2
91500790,5412,0,0,15.4,500,2,2
91500790,5414,0,0,15.3,500,2,2
91500810,5437,0,0,15.2,500,2,2
91500810,5439,0,0,15.1,500,2,2
91500810,5449,0,0,15.0,500,2,2
91500810,5458,0,0,14.98,500,2,2
91500810,5470,0,0,15.05,500,2,2
91500810,5481,0,0,14.95,500,2,2
91500810,5516,0,0,15.15,100,2,2
91500900,5723,0,0,15.69,1700,2,2
91500900,5792,0,0,14.88,600,2,2
91500900,5977,0,0,14.8,200,2,2
91500900,6017,0,0,14.05,200,1,2
91500900,6031,0,0,13.95,200,1,2
91500900,6040,0,0,13.85,200,1,2
91500900,6060,0,0,13.75,200,1,2
91500900,6064,0,0,14.1,500,1,2
91500900,6089,0,0,13.65,200,1,2
91500900,6099,0,0,13.55,200,1,2
91500900,6108,0,0,14.39,200,2,2
91500900,6127,0,0,14.49,400,2,2
91500900,6135,0,0,14.59,400,2,2
91500900,6142,0,0,14.69,200,2,2
91500900,6152,0,0,14.79,200,2,2
91500900,6155,0,0,14.89,200,2,2
91500900,6165,0,0,14.99,200,2,2
91500930,6331,0,0,15.69,1000,2,2
91500930,6401,0,0,15.17,6000,2,2
91500930,6796,0,0,14.86,200,2,2
91500930,6806,0,0,14.26,200,2,2
91500930,6854,0,0,15.5,300,2,2
91500930,6894,0,0,15.69,100,2,2
91500930,6895,0,0,15.12,100,2,2
91500980,7164,0,0,15.0,100,2,2
91500980,7165,0,0,13.0,100,1,2
91501040,7345,0,0,15.28,800,2,2
91501040,7360,0,0,14.4,800,2,2
91501040,7447,0,0,15.0,200,2,2
91501110,7760,0,0,13.98,2200,2,2
91501110,7760,0,0,13.98,2200,4,2
91501110,7799,0,0,13.88,200,1,2
91501110,7898,0,0,14.5,500,2,2
91501130,8072,0,0,14.15,10000,1,2
91501130,8107,0,0,14.4,700,2,2
91501130,8122,0,0,13.38,300,1,2
91501130,8273,0,0,15.69,1000,2,2
91501130,8396,0,0,14.26,400,2,2
91501150,8438,0,0,14.8,100,2,2
91501150,8439,0,0,14.4,100,2,2
91501150,8440,0,0,15.0,100,2,2
91501150,8441,0,0,15.3,100,2,2
91501150,9133,0,0,15.12,1300,2,2
91501210,9460,0,0,15.69,100,2,2
