time,oid,oidb,oids,price,volume,flag,ptype
91500000,179,0,0,6.44,298900,1,2
91500020,516,0,0,7.24,500,2,2
91500030,1471,0,0,6.74,29600,2,2
91500030,1979,0,0,6.67,1400,2,2
91500040,2477,0,0,6.86,5000,2,2
91500040,2478,0,0,6.99,5000,2,2
91500040,2766,0,0,7.24,7100,2,2
91500040,2776,0,0,7.24,100,2,2
91500040,2782,0,0,7.12,6000,2,2
91500040,2792,0,0,6.97,4000,2,2
91500040,3191,0,0,6.4,1100,1,2
91500040,3340,0,0,7.23,64000,2,2
91500040,3341,0,0,7.23,48000,2,2
91500040,4463,0,0,6.7,2000,2,2
91500040,4497,0,0,6.52,2000,1,2
91500040,4521,0,0,6.08,2000,1,2
91500040,4711,0,0,6.74,300,2,2
91500040,4714,0,0,6.64,1900,2,2
91500050,5125,0,0,6.88,300,2,2
91500050,5147,0,0,7.01,300,2,2
91500050,5425,0,0,6.73,3600,2,2
91500050,5725,0,0,6.88,500,2,2
91500050,5727,0,0,7.08,1000,2,2
91500050,5728,0,0,7.24,1000,2,2
91500050,5761,0,0,7.22,2500,2,2
91500580,59990,0,0,6.42,180000,1,2
91500620,61840,0,0,6.74,2000,2,2
91500620,61843,0,0,6.76,2000,2,2
91500620,61844,0,0,6.78,2000,2,2
91500620,61845,0,0,6.8,2000,2,2
91500620,61846,0,0,6.82,2000,2,2
91500620,61847,0,0,6.84,2000,2,2
91500620,61848,0,0,6.86,2000,2,2
91500620,61849,0,0,6.88,2000,2,2
91500620,61850,0,0,6.9,2000,2,2
91500620,61851,0,0,6.92,2000,2,2
91500620,61852,0,0,6.94,2000,2,2
91500620,61853,0,0,6.96,2000,2,2
91500620,61854,0,0,6.98,2000,2,2
91500620,61855,0,0,7.0,2000,2,2
91500620,61927,0,0,6.52,2000,1,2
91500620,61928,0,0,6.5,2000,1,2
91500620,61929,0,0,6.48,2000,1,2
91500620,61930,0,0,6.46,2000,1,2
91500620,61931,0,0,6.44,2000,1,2
91500620,61932,0,0,6.42,2000,1,2
91500620,61933,0,0,6.4,2000,1,2
91500620,61934,0,0,6.38,2000,1,2
91500620,61935,0,0,6.36,2000,1,2
91500620,61937,0,0,6.34,2000,1,2
91500620,61938,0,0,6.32,2000,1,2
91500620,61939,0,0,6.3,2000,1,2
91500630,62573,0,0,7.24,1000,2,2
91500640,63356,0,0,7.24,2200,2,2
91500670,64514,0,0,6.2,1000,1,2
91500670,64544,0,0,6.7,1000,2,2
91500670,64545,0,0,6.75,1000,2,2
91500670,64702,0,0,6.85,1000,2,2
91500670,64704,0,0,6.95,1000,2,2
91500680,65016,0,0,6.87,300,2,2
91500680,65020,0,0,6.99,300,2,2
91500680,65022,0,0,6.37,300,1,2
91500680,65230,0,0,7.1,1000,2,2
91500710,67202,0,0,6.3,1000,1,2
91500710,67214,0,0,6.1,1000,1,2
91500730,68030,0,0,7.24,400,2,2
91500740,68496,0,0,6.87,3000,2,2
91500740,68497,0,0,7.2,2000,2,2
91500740,68507,0,0,6.8,700,2,2
91500750,68853,0,0,7.0,100,2,2
91500760,69714,0,0,7.24,700,2,2
91500770,69905,0,0,7.2,200,2,2
91500780,70478,0,0,6.69,1000,2,2
91500780,70480,0,0,6.73,2000,2,2
91500780,70769,0,0,7.07,2600,2,2
91500790,70917,0,0,6.68,1000,2,2
91500830,73005,0,0,6.45,200,1,2
91500830,73007,0,0,6.35,300,1,2
91500830,73013,0,0,6.3,300,1,2
91500830,73015,0,0,6.25,400,1,2
91500830,73017,0,0,6.2,400,1,2
91500830,73250,0,0,6.95,300,2,2
91500830,73444,0,0,7.19,300,2,2
91500840,73714,0,0,7.23,14500,2,2
91500860,75033,0,0,6.99,700,2,2
91500870,75476,0,0,7.23,3000,2,2
91500870,75505,0,0,6.99,9000,2,2
91500870,75597,0,0,6.46,1200,1,2
91500890,76883,0,0,6.5,100,1,2
91500890,76986,0,0,6.46,2000,1,2
91500900,77558,0,0,6.71,100,2,2
91500910,78338,0,0,7.2,1500,2,2
91500920,78686,0,0,7.21,1600,2,2
91500930,79294,0,0,7.22,2000,2,2
91500930,79306,0,0,7.03,1000,2,2
91500930,79307,0,0,6.88,500,2,2
91500930,79308,0,0,6.73,500,2,2
91500940,79678,0,0,6.52,4700,1,2
91500950,79959,0,0,6.98,800,2,2
91500980,81040,0,0,6.53,3000,1,2
91501000,81614,0,0,6.69,1000,2,2
91501020,82047,0,0,6.69,20000,2,2
91501020,82221,0,0,6.58,500,1,2
91501040,82846,0,0,6.66,100,2,2
91501050,83028,0,0,7.24,8000,2,2
91501060,83296,0,0,6.89,2000,2,2
91501060,83529,0,0,7.23,2000,2,2
91501090,84591,0,0,7.24,1000,2,2
91501100,84941,0,0,6.9,3600,2,2
91501110,85000,0,0,6.7,500,2,2
91501150,86285,0,0,6.0,1000,1,2
91501150,86286,0,0,6.99,1000,2,2
91501150,86528,0,0,7.24,1000,2,2
91501180,87563,0,0,7.24,8000,2,2
91501210,88620,0,0,7.22,200,2,2
91501210,88624,0,0,7.24,60000,2,2
91501220,89139,0,0,7.18,500,2,2
91501230,89500,0,0,7.03,300,2,2
91501230,89501,0,0,7.07,300,2,2
91501230,89502,0,0,7.11,400,2,2
91501230,89553,0,0,7.24,2000,2,2
91501230,89621,0,0,6.53,4000,1,2
91501270,90835,0,0,6.0,2000,1,2
91501290,91562,0,0,6.24,2400,1,2
91501290,91563,0,0,6.07,2500,1,2
91501310,92208,0,0,6.99,5700,2,2
91501330,92707,0,0,6.74,7100,2,2
91501340,93004,0,0,6.0,100,1,2
91501340,93051,0,0,6.46,50900,1,2
91501340,93086,0,0,7.0,500,2,2
91501380,94098,0,0,7.2,10000,2,2
91501430,95193,0,0,6.38,1300,1,2
91501430,95247,0,0,7.24,17700,2,2
91501450,95504,0,0,7.23,400,2,2
91501450,95507,0,0,6.03,400,1,2
91501450,95518,0,0,6.03,400,1,2
91501450,95656,0,0,6.55,1000,1,2
91501450,95657,0,0,6.49,1000,1,2
91501450,95659,0,0,6.43,1000,1,2
91501450,95660,0,0,6.76,1000,2,2
91501450,95669,0,0,6.58,100,1,2
91501450,95697,0,0,7.19,400,2,2
91501450,95729,0,0,6.92,300,2,2
91501450,95730,0,0,6.98,300,2,2
91501450,95731,0,0,7.07,300,2,2
91501450,95732,0,0,7.15,300,2,2
91501450,95765,0,0,7.18,3000,2,2
91501460,95859,0,0,6.1,100,1,2
91501490,96677,0,0,6.76,100,2,2
91501490,96681,0,0,6.72,200,2,2
91501490,96682,0,0,6.74,500,2,2
91501500,97056,0,0,6.41,100,1,2
91501540,98005,0,0,7.0,2000,2,2
91501540,98135,0,0,6.9,1000,2,2
91501560,98661,0,0,7.24,500,1,2
91501570,98821,0,0,6.4,3000,1,2
91501570,98885,0,0,6.69,2000,2,2
91501570,98886,0,0,6.51,2000,1,2
91501570,98888,0,0,6.46,2000,1,2
91501570,98889,0,0,6.41,2000,1,2
91501570,98890,0,0,6.36,2000,1,2
91501570,98891,0,0,6.96,2000,2,2
91501570,98892,0,0,6.31,2000,1,2
91501590,99306,0,0,6.98,1100,2,2
