Timestamp,ask1,bid1,VWAP
20230620093000040,6.45,7.33,0.0
20230620093000050,6.45,7.33,0.0
20230620093000060,6.45,7.33,0.0
20230620093000080,6.45,7.33,0.0
20230620093000090,6.45,6.78,6.66
20230620093000100,6.6,6.68,6.6662368421052625
20230620093000110,6.6,6.68,6.6662368421052625
20230620093000120,6.63,6.64,6.66298947368421
20230620093000130,6.63,6.64,6.66298947368421
20230620093000140,6.64,6.63,6.6556
20230620093000150,6.64,6.63,6.6556
20230620093000380,6.64,6.63,6.6556
20230620093000390,6.66,6.67,6.656524064171123
20230620093000400,6.66,6.67,6.656524064171123
20230620093000410,6.66,6.67,6.656524064171123
20230620093000420,6.66,6.67,6.656524064171123
20230620093000430,6.66,6.67,6.656524064171123
20230620093000440,6.66,6.67,6.656524064171123
20230620093000450,6.66,6.67,6.656524064171123
20230620093000460,6.66,6.67,6.656524064171123
20230620093000470,6.66,6.67,6.656524064171123
20230620093000480,6.66,6.67,6.656524064171123
20230620093000530,6.66,6.67,6.656524064171123
20230620093000540,6.66,6.67,6.656524064171123
20230620093000560,6.66,6.66,6.656736842105262
20230620093000570,6.66,6.66,6.656736842105262
20230620093000580,6.66,6.66,6.656736842105262
20230620093000590,6.66,6.66,6.656736842105262
20230620093000600,6.66,6.66,6.656736842105262
20230620093000620,6.66,6.66,6.656736842105262
20230620093000630,6.66,6.66,6.656736842105262
20230620093001060,6.66,6.66,6.656736842105262
20230620093001070,6.66,6.66,6.656736842105262
20230620093001090,6.66,6.66,6.656736842105262
20230620093001100,6.66,6.67,6.656736842105262
20230620093001110,6.66,6.67,6.656736842105262
20230620093001120,6.66,6.67,6.656736842105262
20230620093001130,6.66,6.67,6.656736842105262
20230620093001140,6.66,6.67,6.656736842105262
20230620093001150,6.66,6.67,6.656736842105262
20230620093001170,6.66,6.67,6.656736842105262
20230620093001180,6.66,6.67,6.656736842105262
20230620093001210,6.66,6.67,6.656736842105262
20230620093001220,6.66,6.67,6.656736842105262
20230620093001250,6.66,6.67,6.656736842105262
20230620093001260,6.66,6.67,6.656736842105262
20230620093001290,6.66,6.67,6.656736842105262
20230620093001300,6.66,6.67,6.656736842105262
20230620093001320,6.66,6.67,6.656736842105262
20230620093001330,6.66,6.67,6.656736842105262
20230620093001340,6.66,6.67,6.656736842105262
20230620093001360,6.66,6.67,6.656736842105262
20230620093001380,6.66,6.67,6.656736842105262
20230620093001390,6.66,6.67,6.656736842105262
20230620093001430,6.66,6.67,6.656736842105262
20230620093001440,6.66,6.67,6.656736842105262
20230620093001490,6.66,6.67,6.656736842105262
20230620093001500,6.66,6.67,6.656736842105262
20230620093001510,6.66,6.67,6.656736842105262
20230620093001530,6.66,6.67,6.656736842105262
20230620093001550,6.66,6.67,6.656736842105262
20230620093001560,6.66,6.67,6.656736842105262
20230620093001570,6.66,6.67,6.656736842105262
20230620093001580,6.66,6.67,6.656736842105262
20230620093001590,6.66,6.67,6.656736842105262
20230620093002390,6.66,6.67,6.660959641255605
20230620093002400,6.66,6.67,6.660959641255605
20230620093002430,6.66,6.67,6.660959641255605
20230620093002440,6.66,6.67,6.660959641255605
20230620093002470,6.67,6.66,6.661870967741935
20230620093002480,6.67,6.66,6.661870967741935
20230620093002500,6.67,6.66,6.661870967741935
20230620093002510,6.67,6.66,6.661870967741935
20230620093002520,6.67,6.66,6.661870967741935
20230620093002590,6.67,6.66,6.661870967741935
20230620093002610,6.67,6.66,6.661870967741935
20230620093002620,6.67,6.66,6.661870967741935
20230620093002640,6.67,6.66,6.661870967741935
20230620093002650,6.67,6.66,6.661870967741935
20230620093002660,6.67,6.66,6.661870967741935
20230620093002670,6.67,6.66,6.661870967741935
20230620093002680,6.67,6.66,6.661870967741935
20230620093002700,6.67,6.66,6.661870967741935
20230620093002720,6.67,6.66,6.661870967741935
20230620093002740,6.67,6.66,6.661870967741935
20230620093002750,6.67,6.66,6.661870967741935
20230620093002770,6.67,6.66,6.661870967741935
20230620093002780,6.67,6.66,6.661870967741935
20230620093002830,6.67,6.66,6.661870967741935
20230620093002890,6.67,6.66,6.661870967741935
