Timestamp,ask1,bid1,VWAP
20230613093000040,5.8,7.08,0.0
20230613093000050,5.8,7.08,0.0
20230613093000060,5.8,7.08,0.0
20230613093000070,5.8,6.6,6.44
20230613093000080,5.8,6.6,6.44
20230613093000090,6.35,6.6,6.44
20230613093000100,6.35,6.6,6.44
20230613093000110,6.35,6.6,6.44
20230613093000120,6.35,6.6,6.44
20230613093000130,6.35,6.6,6.44
20230613093000140,6.35,6.6,6.44
20230613093000150,6.35,6.6,6.44
20230613093000390,6.35,6.6,6.44
20230613093000400,6.35,6.6,6.44
20230613093000410,6.35,6.6,6.44
20230613093000420,6.35,6.6,6.44
20230613093000430,6.35,6.6,6.44
20230613093000440,6.35,6.6,6.44
20230613093000450,6.35,6.6,6.44
20230613093000460,6.35,6.6,6.44
20230613093000470,6.35,6.6,6.44
20230613093000480,6.35,6.6,6.44
20230613093000490,6.35,6.6,6.44
20230613093000500,6.35,6.6,6.44
20230613093000510,6.35,6.6,6.44
20230613093000520,6.35,6.6,6.44
20230613093000550,6.35,6.6,6.44
20230613093000580,6.35,6.6,6.44
20230613093000590,6.35,6.6,6.44
20230613093000600,6.35,6.6,6.44
20230613093000610,6.35,6.6,6.44
20230613093000630,6.35,6.6,6.44
20230613093000640,6.44,6.43,6.444576271186441
20230613093000650,6.44,6.43,6.444576271186441
20230613093000660,6.44,6.43,6.444576271186441
20230613093001290,6.44,6.43,6.444576271186441
20230613093001310,6.44,6.43,6.444576271186441
20230613093001320,6.44,6.43,6.444576271186441
20230613093001330,6.44,6.43,6.444576271186441
20230613093001350,6.44,6.43,6.4445
20230613093001370,6.44,6.43,6.4445
20230613093001410,6.44,6.43,6.4445
20230613093001420,6.44,6.43,6.4445
20230613093001430,6.44,6.43,6.4445
20230613093001450,6.44,6.43,6.444426229508196
20230613093001460,6.44,6.42,6.436991150442478
20230613093001480,6.44,6.42,6.436991150442478
20230613093001500,6.44,6.42,6.436991150442478
20230613093001510,6.44,6.42,6.436991150442478
20230613093001520,6.44,6.42,6.436991150442478
20230613093001530,6.44,6.42,6.436991150442478
20230613093001540,6.44,6.42,6.436991150442478
20230613093001560,6.44,6.42,6.436991150442478
20230613093001590,6.44,6.42,6.436991150442478
20230613093001610,6.44,6.42,6.436991150442478
20230613093001630,6.44,6.42,6.436991150442478
20230613093001650,6.44,6.42,6.436991150442478
20230613093001720,6.44,6.42,6.436991150442478
20230613093001730,6.44,6.42,6.436991150442478
20230613093001760,6.44,6.42,6.436991150442478
20230613093001780,6.44,6.42,6.436991150442478
20230613093001820,6.44,6.42,6.436991150442478
20230613093001840,6.44,6.42,6.436991150442478
20230613093001850,6.44,6.42,6.436991150442478
20230613093001870,6.44,6.42,6.436991150442478
20230613093001880,6.44,6.42,6.436991150442478
20230613093001890,6.44,6.42,6.436991150442478
20230613093002880,6.44,6.44,6.436991150442478
20230613093002950,6.44,6.44,6.436991150442478
20230613093002960,6.44,6.44,6.436991150442478
20230613093003010,6.44,6.44,6.436842105263158
20230613093003020,6.44,6.44,6.436842105263158
20230613093003030,6.44,6.44,6.436842105263158
20230613093003050,6.44,6.44,6.436842105263158
20230613093003070,6.44,6.44,6.436842105263158
20230613093003080,6.44,6.44,6.436842105263158
20230613093003090,6.44,6.44,6.436842105263158
20230613093003140,6.44,6.44,6.436842105263158
20230613093003150,6.44,6.44,6.436842105263158
20230613093003170,6.44,6.44,6.436842105263158
20230613093003230,6.44,6.44,6.436842105263158
20230613093003250,6.44,6.44,6.436842105263158
20230613093003270,6.44,6.44,6.436842105263158
20230613093003360,6.44,6.44,6.436842105263158
20230613093003370,6.44,6.44,6.436992481203007
20230613093003400,6.44,6.44,6.436992481203007
20230613093003410,6.44,6.44,6.436992481203007
20230613093003440,6.44,6.44,6.436992481203007
20230613093003470,6.44,6.44,6.436992481203007
20230613093003570,6.44,6.44,6.436992481203007
20230613093003580,6.44,6.44,6.436992481203007
20230613093003600,6.44,6.44,6.436992481203007
20230613093003610,6.44,6.44,6.436992481203007
20230613093003650,6.44,6.44,6.437058823529412
20230613093003660,6.44,6.44,6.436934306569343
20230613093003700,6.44,6.44,6.436811594202899
20230613093003950,6.44,6.44,6.436811594202899
20230613093003980,6.44,6.44,6.436811594202899
20230613093005650,6.44,6.44,6.436811594202899
20230613093005770,6.44,6.44,6.4368345323741005
20230613093005970,6.44,6.44,6.4368345323741005
20230613093006370,6.44,6.44,6.4368345323741005
20230613093006380,6.44,6.44,6.4368345323741005
20230613093006440,6.44,6.42,6.436986301369863
20230613093006530,6.44,6.42,6.436986301369863
20230613093006620,6.44,6.42,6.436986301369863
20230613093006660,6.44,6.42,6.436986301369863
20230613093006990,6.44,6.42,6.436986301369863
20230613093007100,6.44,6.42,6.436986301369863
20230613093007210,6.44,6.43,6.436986301369863
20230613093007240,6.44,6.43,6.437027027027027
20230613093007420,6.44,6.43,6.437027027027027
20230613093007440,6.44,6.43,6.437027027027027
20230613093007450,6.44,6.43,6.437027027027027
20230613093007470,6.44,6.43,6.437027027027027
20230613093007540,6.44,6.43,6.437027027027027
20230613093007590,6.44,6.43,6.437027027027027
20230613093007600,6.44,6.43,6.437027027027027
20230613093007810,6.44,6.43,6.437027027027027
20230613093013100,6.44,6.43,6.437232704402516
20230613093013190,6.44,6.43,6.437232704402516
20230613093013330,6.44,6.43,6.437232704402516
20230613093013340,6.44,6.43,6.437232704402516
20230613093013790,6.44,6.43,6.437232704402516
20230613093017100,6.44,6.43,6.437232704402516
20230613093017110,6.44,6.43,6.437232704402516
20230613093019360,6.44,6.43,6.437232704402516
20230613093019400,6.44,6.43,6.437232704402516
20230613093019940,6.44,6.43,6.437232704402516
20230613093022170,6.44,6.43,6.437232704402516
20230613093022400,6.44,6.43,6.437232704402516
20230613093022740,6.44,6.43,6.437232704402516
20230613093024850,6.44,6.43,6.437232704402516
20230613093025010,6.44,6.43,6.4359278350515465
20230613093025020,6.44,6.43,6.435251141552511
20230613093025030,6.44,6.43,6.435251141552511
20230613093027710,6.44,6.43,6.435251141552511
20230613093027940,6.44,6.43,6.435251141552511
20230613093028020,6.44,6.43,6.435251141552511
20230613093028080,6.44,6.43,6.435
20230613093028090,6.44,6.43,6.434978354978355
20230613093028100,6.44,6.43,6.434307116104869
20230613093028110,6.44,6.43,6.434307116104869
20230613093028170,6.44,6.43,6.434307116104869
20230613093028270,6.44,6.43,6.434307116104869
20230613093030100,6.44,6.43,6.433674121405751
20230613093030310,6.43,6.43,6.4336624203821655
20230613093030320,6.44,6.43,6.433605015673981
20230613093030540,6.44,6.43,6.433605015673981
20230613093030800,6.44,6.43,6.433605015673981
20230613093030830,6.43,6.43,6.433248587570621
20230613093030860,6.43,6.43,6.433248587570621
20230613093030960,6.43,6.43,6.433248587570621
20230613093031070,6.43,6.43,6.433230337078652
20230613093033350,6.43,6.43,6.433230337078652
20230613093033510,6.43,6.43,6.433230337078652
20230613093033650,6.43,6.43,6.433185595567867
20230613093033660,6.43,6.43,6.433142076502732
20230613093033710,6.43,6.43,6.433108108108108
20230613093035380,6.43,6.43,6.433108108108108
20230613093035410,6.43,6.43,6.433108108108108
20230613093036410,6.43,6.43,6.433108108108108
20230613093038070,6.43,6.43,6.433108108108108
20230613093038410,6.43,6.43,6.433108108108108
20230613093038790,6.44,6.42,6.433108108108108
20230613093038890,6.44,6.42,6.433108108108108
20230613093038950,6.44,6.42,6.433108108108108
20230613093039220,6.44,6.42,6.433108108108108
20230613093041880,6.44,6.42,6.433108108108108
20230613093043470,6.44,6.43,6.433108108108108
20230613093043630,6.44,6.43,6.433108108108108
20230613093043990,6.44,6.43,6.433108108108108
20230613093046280,6.44,6.43,6.433108108108108
20230613093046330,6.44,6.43,6.433108108108108
20230613093046800,6.44,6.43,6.433108108108108
20230613093046890,6.44,6.43,6.433108108108108
20230613093047100,6.44,6.43,6.433108108108108
20230613093047300,6.44,6.43,6.432846889952153
20230613093049030,6.44,6.43,6.432846889952153
20230613093049040,6.44,6.43,6.432846889952153
20230613093049060,6.44,6.42,6.432846889952153
20230613093049070,6.44,6.43,6.432846889952153
20230613093049100,6.44,6.43,6.432846889952153
20230613093049430,6.44,6.43,6.432846889952153
20230613093049830,6.44,6.43,6.432846889952153
20230613093051820,6.44,6.43,6.432846889952153
20230613093052080,6.44,6.43,6.432846889952153
20230613093052090,6.44,6.43,6.432846889952153
20230613093052810,6.44,6.43,6.432846889952153
20230613093054300,6.44,6.43,6.432846889952153
20230613093054380,6.44,6.43,6.432846889952153
20230613093054470,6.44,6.43,6.4330122950819675
20230613093054490,6.44,6.43,6.4330122950819675
20230613093054590,6.44,6.43,6.4330122950819675
20230613093054620,6.44,6.43,6.4330122950819675
20230613093054630,6.44,6.43,6.4330122950819675
20230613093054670,6.44,6.43,6.4330122950819675
20230613093054920,6.44,6.43,6.4330122950819675
20230613093054930,6.44,6.43,6.4330122950819675
20230613093057640,6.44,6.43,6.4330122950819675
20230613093057650,6.44,6.43,6.4330122950819675
20230613093100080,6.44,6.43,6.4330122950819675
20230613093100090,6.44,6.43,6.4330122950819675
20230613093100170,6.44,6.43,6.4330122950819675
20230613093100180,6.44,6.43,6.4330122950819675
20230613093100190,6.44,6.43,6.4330122950819675
20230613093100290,6.44,6.43,6.4330122950819675
20230613093100330,6.44,6.43,6.4330122950819675
20230613093100830,6.44,6.43,6.4330122950819675
20230613093100840,6.44,6.43,6.4330122950819675
20230613093102490,6.44,6.43,6.433364140480592
20230613093102700,6.44,6.43,6.433364140480592
20230613093103040,6.44,6.43,6.433436928702011
20230613093103060,6.44,6.43,6.433436928702011
20230613093103130,6.44,6.43,6.433436928702011
20230613093103260,6.44,6.43,6.433448905109489
20230613093103500,6.44,6.43,6.4334608378870675
20230613093103530,6.44,6.43,6.4334608378870675
20230613093105400,6.44,6.43,6.4334608378870675
20230613093105880,6.44,6.43,6.4334608378870675
20230613093106180,6.44,6.43,6.4334608378870675
20230613093106190,6.44,6.43,6.4334608378870675
20230613093106290,6.44,6.43,6.4334608378870675
20230613093108530,6.44,6.43,6.4334608378870675
20230613093108710,6.44,6.43,6.4334608378870675
20230613093108720,6.44,6.43,6.433820998278829
20230613093109020,6.44,6.43,6.433820998278829
20230613093110500,6.44,6.44,6.433820998278829
20230613093110650,6.44,6.44,6.433820998278829
20230613093110800,6.44,6.44,6.433820998278829
20230613093110830,6.44,6.44,6.433820998278829
20230613093110910,6.44,6.44,6.433820998278829
20230613093111470,6.44,6.44,6.434013605442177
20230613093113370,6.44,6.44,6.434013605442177
20230613093114170,6.44,6.44,6.434013605442177
20230613093114390,6.44,6.44,6.434013605442177
20230613093115990,6.44,6.44,6.43448275862069
20230613093116040,6.44,6.44,6.43448275862069
20230613093116320,6.44,6.44,6.43448275862069
20230613093116490,6.44,6.44,6.43448275862069
20230613093116670,6.44,6.44,6.43448275862069
20230613093121770,6.44,6.44,6.434931506849315
20230613093121980,6.44,6.44,6.434931506849315
20230613093122130,6.44,6.44,6.434931506849315
20230613093122350,6.44,6.44,6.434931506849315
20230613093122430,6.44,6.44,6.434931506849315
20230613093124180,6.44,6.44,6.434931506849315
20230613093124310,6.44,6.44,6.434931506849315
20230613093124910,6.44,6.44,6.434931506849315
20230613093124920,6.44,6.44,6.434931506849315
20230613093125130,6.44,6.44,6.434931506849315
20230613093126730,6.44,6.44,6.434931506849315
20230613093127240,6.44,6.44,6.434931506849315
20230613093127780,6.44,6.44,6.434931506849315
20230613093129640,6.44,6.44,6.434931506849315
