Timestamp,ask1,bid1,VWAP
20230619093000030,6.7,6.68,6.69
20230619093000040,6.7,6.68,6.69
20230619093000050,6.7,6.69,6.69
20230619093000200,6.7,6.68,6.69
20230619093000210,6.7,6.68,6.69
20230619093000220,6.7,6.68,6.69
20230619093000230,6.7,6.68,6.69
20230619093000240,6.7,6.68,6.69
20230619093000250,6.7,6.69,6.69
20230619093000260,6.69,6.68,6.6901896633475575
20230619093000270,6.69,6.68,6.690188387270402
20230619093000280,6.69,6.68,6.690188387270402
20230619093000290,6.69,6.68,6.690188387270402
20230619093000300,6.69,6.68,6.690188387270402
20230619093000310,6.69,6.68,6.690188387270402
20230619093000320,6.69,6.68,6.690188387270402
20230619093000330,6.69,6.68,6.690188387270402
20230619093000350,6.69,6.68,6.690188387270402
20230619093000360,6.69,6.68,6.690188387270402
20230619093000370,6.69,6.68,6.690188387270402
20230619093000380,6.69,6.68,6.690188387270402
20230619093000390,6.69,6.68,6.6901794526693585
20230619093000400,6.69,6.68,6.6901794526693585
20230619093000410,6.69,6.68,6.6901794526693585
20230619093000420,6.69,6.68,6.690178993799143
20230619093000730,6.69,6.68,6.690178993799143
20230619093000740,6.69,6.68,6.690178993799143
20230619093000750,6.69,6.68,6.690178993799143
20230619093000760,6.69,6.69,6.690178993799143
20230619093000770,6.69,6.69,6.690178993799143
20230619093000780,6.69,6.69,6.690178993799143
20230619093000790,6.69,6.69,6.690178993799143
20230619093000820,6.69,6.69,6.690178993799143
20230619093000830,6.69,6.69,6.690178993799143
20230619093000880,6.69,6.69,6.690178993799143
20230619093000900,6.69,6.69,6.690178993799143
20230619093000910,6.69,6.69,6.690178993799143
20230619093000920,6.69,6.69,6.690178993799143
20230619093000930,6.69,6.69,6.690178993799143
20230619093000940,6.69,6.69,6.690178993799143
20230619093000960,6.69,6.69,6.690178993799143
20230619093000970,6.69,6.69,6.690178993799143
20230619093000980,6.69,6.69,6.690178993799143
20230619093000990,6.69,6.69,6.690178993799143
20230619093001000,6.69,6.69,6.690178993799143
20230619093001010,6.69,6.69,6.690178993799143
20230619093001020,6.69,6.69,6.690178993799143
20230619093001030,6.69,6.69,6.690178993799143
20230619093001040,6.69,6.69,6.690178993799143
20230619093001050,6.69,6.69,6.690178993799143
20230619093001060,6.69,6.69,6.690178993799143
20230619093001070,6.69,6.69,6.690178993799143
20230619093001080,6.69,6.69,6.690178993799143
20230619093001100,6.69,6.68,6.690175405625508
20230619093001750,6.69,6.68,6.690175405625508
20230619093001760,6.69,6.68,6.690175405625508
20230619093001770,6.69,6.69,6.690175405625508
20230619093001780,6.69,6.69,6.690175405625508
20230619093001800,6.69,6.69,6.690175405625508
20230619093001810,6.69,6.69,6.690175405625508
20230619093001850,6.69,6.69,6.690175405625508
20230619093001920,6.69,6.69,6.689811242847873
20230619093001930,6.69,6.69,6.689812679271791
20230619093001940,6.69,6.69,6.689812679271791
20230619093001970,6.69,6.69,6.689812679271791
20230619093001980,6.69,6.69,6.689812679271791
20230619093002000,6.69,6.69,6.689812679271791
20230619093002010,6.69,6.69,6.689812679271791
20230619093002070,6.69,6.69,6.689812679271791
20230619093002090,6.69,6.69,6.689812679271791
20230619093002110,6.69,6.69,6.689812679271791
20230619093002120,6.69,6.69,6.689812679271791
20230619093002130,6.69,6.69,6.689812679271791
20230619093002150,6.69,6.69,6.689812679271791
20230619093002170,6.69,6.69,6.689812679271791
20230619093002220,6.69,6.69,6.689812679271791
20230619093002240,6.69,6.69,6.689812679271791
20230619093002260,6.69,6.69,6.689812679271791
20230619093002280,6.69,6.69,6.689812679271791
20230619093002290,6.69,6.69,6.689812679271791
20230619093002300,6.69,6.69,6.689812679271791
20230619093002340,6.69,6.69,6.689812679271791
20230619093002350,6.69,6.69,6.689812679271791
20230619093002380,6.69,6.69,6.689812679271791
20230619093002400,6.69,6.69,6.689812679271791
20230619093002410,6.69,6.69,6.689812679271791
20230619093003430,6.69,6.69,6.689812679271791
20230619093003470,6.69,6.69,6.689812679271791
20230619093003480,6.69,6.69,6.689812679271791
20230619093003490,6.69,6.69,6.689812679271791
20230619093003520,6.69,6.69,6.689812679271791
20230619093003530,6.69,6.69,6.689812679271791
20230619093003570,6.69,6.69,6.689812679271791
20230619093003580,6.69,6.69,6.689812679271791
20230619093003590,6.69,6.69,6.689812679271791
20230619093003610,6.69,6.69,6.689812679271791
20230619093003620,6.69,6.69,6.689812679271791
20230619093003660,6.69,6.69,6.689812679271791
20230619093003670,6.69,6.69,6.689812679271791
20230619093003680,6.69,6.69,6.689812679271791
20230619093003700,6.69,6.69,6.689812679271791
20230619093003710,6.69,6.69,6.689812679271791
20230619093003780,6.69,6.69,6.689812679271791
20230619093003790,6.69,6.69,6.689812679271791
20230619093003800,6.69,6.69,6.689812679271791
20230619093003860,6.69,6.69,6.689812679271791
20230619093003950,6.69,6.69,6.689812679271791
20230619093004010,6.69,6.69,6.689812679271791
20230619093004030,6.69,6.69,6.689812679271791
20230619093004040,6.69,6.69,6.689812679271791
20230619093004050,6.69,6.69,6.689812679271791
20230619093004060,6.69,6.69,6.689812679271791
20230619093004100,6.69,6.69,6.689812679271791
20230619093004110,6.69,6.69,6.689812679271791
20230619093004120,6.69,6.69,6.689812679271791
20230619093004130,6.69,6.69,6.689812679271791
20230619093004140,6.69,6.69,6.689812679271791
20230619093004150,6.69,6.69,6.689812679271791
20230619093004170,6.69,6.69,6.689812679271791
20230619093004180,6.69,6.69,6.689812679271791
20230619093004190,6.69,6.69,6.689812679271791
20230619093004200,6.69,6.69,6.689812679271791
20230619093004210,6.68,6.69,6.689812679271791
20230619093004250,6.68,6.69,6.689812679271791
20230619093004260,6.68,6.69,6.689812679271791
20230619093004300,6.68,6.69,6.689812679271791
20230619093004320,6.68,6.69,6.689812679271791
20230619093004390,6.69,6.69,6.689724185485261
20230619093004430,6.69,6.69,6.689724185485261
20230619093004440,6.69,6.69,6.689724185485261
20230619093006350,6.69,6.69,6.689724185485261
