Timestamp,ask1,bid1,VWAP
20230627093000050,5.92,7.24,0.0
20230627093000060,5.92,7.24,0.0
20230627093000070,5.92,7.24,0.0
20230627093000080,5.92,7.24,0.0
20230627093000090,5.92,7.24,0.0
20230627093000100,5.92,7.24,0.0
20230627093000110,5.92,7.24,0.0
20230627093000120,5.92,7.24,0.0
20230627093000130,5.92,7.24,0.0
20230627093000140,5.92,7.24,0.0
20230627093000150,5.92,7.24,0.0
20230627093000160,5.92,7.24,0.0
20230627093000170,5.92,7.24,0.0
20230627093000180,5.92,7.24,0.0
20230627093000400,5.92,7.24,0.0
20230627093000430,5.92,7.24,0.0
20230627093000450,5.92,7.24,0.0
20230627093000460,5.92,7.24,0.0
20230627093000470,5.92,7.24,0.0
20230627093000480,5.92,7.24,0.0
20230627093000490,5.92,7.24,0.0
20230627093000500,5.92,7.24,0.0
20230627093000510,5.92,7.24,0.0
20230627093000550,5.92,7.24,0.0
20230627093000560,5.92,7.24,0.0
20230627093000570,5.92,6.7,0.0
20230627093000580,5.92,6.7,0.0
20230627093000590,5.92,6.7,0.0
20230627093000600,5.92,6.7,0.0
20230627093000610,5.92,6.7,0.0
20230627093000630,5.92,6.7,0.0
20230627093000680,5.92,6.7,0.0
20230627093000700,5.92,6.7,0.0
20230627093000710,5.92,6.7,0.0
20230627093000720,5.92,6.7,0.0
20230627093000730,5.92,6.7,0.0
20230627093000740,5.92,6.7,0.0
20230627093000750,5.92,6.7,0.0
20230627093000780,5.92,6.7,0.0
20230627093000790,5.92,6.7,0.0
20230627093000820,5.92,6.7,0.0
20230627093000860,5.92,6.7,0.0
20230627093001530,5.92,6.7,0.0
20230627093001540,5.92,6.7,0.0
20230627093001550,5.92,6.7,0.0
20230627093001580,5.92,6.7,0.0
20230627093001600,5.92,6.7,0.0
20230627093001640,5.92,6.7,0.0
20230627093001650,5.92,6.7,0.0
20230627093001680,5.92,6.7,0.0
20230627093001690,5.92,6.7,0.0
20230627093001710,5.92,6.7,0.0
20230627093001720,5.92,6.7,0.0
20230627093001730,5.92,6.7,0.0
20230627093001750,5.92,6.7,0.0
20230627093001760,5.92,6.7,0.0
20230627093001770,5.92,6.7,0.0
20230627093001790,5.92,6.7,0.0
20230627093001800,5.92,6.7,0.0
20230627093001810,5.92,6.7,0.0
20230627093001830,5.92,6.61,0.0
20230627093001850,5.92,6.61,0.0
20230627093001860,5.92,6.61,0.0
20230627093001880,5.92,6.61,0.0
20230627093001900,5.92,6.61,0.0
20230627093001910,5.92,6.61,0.0
20230627093001940,5.92,6.61,0.0
20230627093001950,5.92,6.61,0.0
20230627093002010,5.92,6.61,0.0
20230627093002020,5.92,6.61,0.0
20230627093002030,5.92,6.61,0.0
20230627093002040,5.92,6.61,0.0
20230627093002080,5.92,6.61,0.0
20230627093002100,5.92,6.61,0.0
20230627093002110,5.92,6.61,0.0
20230627093002130,5.92,6.61,0.0
20230627093002170,5.92,6.61,0.0
20230627093002190,5.92,6.61,0.0
20230627093002220,5.92,6.61,0.0
20230627093002240,5.92,6.61,0.0
20230627093002250,5.92,6.61,0.0
20230627093002260,5.92,6.61,0.0
20230627093002270,5.92,6.61,0.0
20230627093002280,5.92,6.61,0.0
